source, target
Quy tắc: = Y = | = Y = | = Y | Y = | Kết quả: ngựa vằn việt quất = ngựa vằn việt quất =, Y = Y =
Quy tắc: + Y = Z * | Y * = Z + | = + Z Y * | Y + * Z = | Kết quả: + nho = đại bàng *, + Y = Z *
Quy tắc: Z - * | Z * - | Z - * | * - Z Z | Kết quả: * - blackberry blackberry, * - Z Z
Quy tắc: = X = Z Y | = X Y = Z | X = Y = Z | = Z X = Y | Kết quả: = đại bàng chuối = đại bàng ngựa vằn, = X Y = Z
Quy tắc: + + Y Z X | X + + Y Z | Y X Z + | Y + X Z + | Kết quả: cò cò kiwi nho + +, Y X Z +
Quy tắc: - + Y X | X + Y - | Y X + - X | Y + - X | Kết quả: chim cánh cụt dưa hấu ngựa vằn + - chim cánh cụt ngựa vằn, Y X + - X
Quy tắc: + X = | + X = | X X + = | + = X | Kết quả: trâu ngựa vằn trâu + =, X X + =
Quy tắc: X - Y - + | - - Y X + | - X Y + - | X + - Y - | Kết quả: việt quất - chim cánh cụt việt quất - +, X - Y - +
Quy tắc: + Z X + * | X + * Z + | X Z + * + | Z + * X + | Kết quả: táo nho ngựa vằn + * +, X Z + * +
Quy tắc: Z X - Y - | Y - - X Z | - X - Z Y | - Y - X Z | Kết quả: - dâu tây sư tử - đào dâu đen táo chuột, - Y - X Z
Quy tắc: Z = X - | = X Z - | - Z X = | X Z = - | Kết quả: - dưa hấu nho =, - Z X =
Quy tắc: Y X * = | * Y = X | = * Y X | X Y X = * | Kết quả: việt quất đào việt quất = *, X Y X = *
Quy tắc: = Y * | Y * = Y | = * Y | * = Y | Kết quả: đại bàng * = đại bàng, Y * = Y Y
Quy tắc: = Z * Y | = * Z Y | Y = * Z | * Y Z Y = | Kết quả: * đào đại bàng đào =, * Y Z Y =
Quy tắc: Z * Y * * | * Y * Z * | * Z Y Z * * | Y * * Z * | Kết quả: * rắn hổ mang đào rắn hổ mang * *, * Z Y Z * * *
Quy tắc: X = Y + | = Y X + | Y X = + | + = X Y | Kết quả: + = lê chuột, + = X Y
Quy tắc: + Z * Y - | Z Y - + * | * + Y Z - | + - Z * Y | Kết quả: * + cá mập cá mập việt quất kiwi -, * + Y Z -
Quy tắc: X * - Z | * - X Z | X * - Z | X Z * - | Kết quả: blackberry * - cá voi, X * - Z
Quy tắc: Y = X - | Y X - = | - = X Y | = Y X - | Kết quả: = kiwi cò hải cẩu trâu -, = Y X -
Quy tắc: X = * * | X X X * * = | * X = * | X * = * | Kết quả: đại bàng đại bàng đại bàng * * =, X X X * * =
Quy tắc: + X + Y X | + X + Y | Y + X + | + Y X | Kết quả: + chim cánh cụt vằn + chim cánh cụt ngựa vằn, + X + Y X
Quy tắc: Z - = * Y | Z Z * Y = - | Y - = * Z | Z * Y = - | Kết quả: chuối táo chuối táo táo * con dấu = -, Z Z * Y = -
Quy tắc: * Z = Y = | = * = Y Z | * Z = Y = | Y * = Z Y = | Kết quả: dưa hấu đào * = đào cò dưa hấu đào =, Y * = Z Y =
Quy tắc: + * - Y | - Y * + Y | - * Y + | + - * Y | Kết quả: - sư tử * + sư tử, - Y * + Y
Quy tắc: * = - X Y | X - * = Y | - X = * X Y | * X - Y = | Kết quả: - dưa hấu = * trâu dưa hấu, - X = * X Y
Quy tắc: X * = - Z | * X = - Z | - * Z X = | Z - = X * X | Kết quả: cò dưa hấu - = chuối nho * chuối nho, Z - = X * X
Quy tắc: - - X | - - X | - X - | X X - - X | Kết quả: táo ngựa táo - táo ngựa, X X - - X
Quy tắc: + Y - + X | X Y - X + | Y + + - X | - + Y X + | Kết quả: sư tử dưa hấu đào - sư tử +, X Y - X + +
Quy tắc: Z * Y - | Y * Z - | Z Y - * | * Y - Z | Kết quả: đào dâu đen ngựa - *, Z Y - *
Quy tắc: - Y - + X | + X - - Y | Y X - + - | X + - Y - | Kết quả: kiwi dâu tây cò đại bàng - + -, Y X - + -
Quy tắc: X Y Y = + * | X Y * = + | X * = + Y | = * Y + X | Kết quả: cá voi voi trâu voi voi voi voi = + *, X Y Y = + *
Quy tắc: Z * * Y | Z Z * Y * | * Z Y * | * * Z Y | Kết quả: cò * con dấu kiwi *, Z Z * Y *
Quy tắc: X * X * Y + | * Y * + X | X * Y + * | * * Y + X | Kết quả: đào * đào * cá voi hải cẩu +, X * X * Y +
Quy tắc: = + + X | X = X + X + | + = + X | + + X = | Kết quả: apple = táo + táo +, X = X + X +
Quy tắc: = Z - X | = X - Z | Z - X = | - X = Z | Kết quả: = nho đại bàng - lê, = Z - X
Quy tắc: = X Z - Y | Z Y X = - | X Z = Y - | - = X Y Z | Kết quả: = rắn hổ mang táo nho dưa hấu - việt quất, = X Z - Y
Quy tắc: = X Z * - | Z * = X - | = X - * Z | X = - * Z X | Kết quả: nho = - * rắn hổ mang nho, X = - * Z X
Quy tắc: = Z = + | = Z Z Z = + | = Z + = | + = Z = | Kết quả: = kiwi kiwi = +, = Z Z Z = +
Quy tắc: X - X = + Z | X = - Z + | = X Z + - | = - + X Z | Kết quả: cá mập việt quất - cá mập việt quất = + hải cẩu lê, X - X = + Z
Quy tắc: Z = X + Y | Y X Z + = | Z X = Y + | Z Y = X + | Kết quả: hải cẩu đen cò = cá voi +, Z Y = X +
Quy tắc: Y = Z Z = | = Y Z = | = Z = Y | = Y Z | Kết quả: cò = đào đào =, Y = Z Z =
Quy tắc: X X = = X | X = | = = X | X = | Kết quả: chuối cá voi chuối = chuối cá voi, X X = X
Quy tắc: Z * Y - | Y Z * - | Z Y * - | * Z Z Y - | Kết quả: * chim cánh cụt trâu -, * Z Z Y -
Quy tắc: X * - Y - | * - - X Y | Y X - Y * - | X * Y - - | Kết quả: quả táo rắn hổ mang việt quất - rắn hổ mang việt quất * -, Y X - Y * -
Quy tắc: - + X * | X * X - + | - * + X | - X + * | Kết quả: việt quất * việt quất việt quất - +, X* X X - +
Quy tắc: - Z * X | X - Z * | - * X Z | * - Z X | Kết quả: * - blackberry kiwi zebra, * - Z X
Quy tắc: X Y = = | Y = X = | = X Y = | X = Y = | Kết quả: = lê chuối =, = X Y =
Quy tắc: - = Y | - Y = | Y = Y - Y | = Y - | Kết quả: sư tử = sư tử - sư tử, Y = Y - Y
Quy tắc: - + X Z * | Z + - * X | - X + Z * | * Z - + X | Kết quả: * ngựa vằn - + lê, * Z - + X
Quy tắc: - X = * X | * - X = | X - = * | X = - * | Kết quả: - chim cánh cụt blackberry = * chim cánh cụt blackberry, - X = * X
Quy tắc: - Z * - X | - Z X - * | * - - X Z | X - Z - * | Kết quả: sư tử - ngựa dưa hấu ngựa dưa hấu ngựa - *, X - Z Z - *
Quy tắc: * Z Y * | * Y Z * | * Z Y * | Z Y * * | Kết quả: * chim cánh cụt đại bàng *, * Z Y *
Quy tắc: * Y X - | * - Y Y X | X - Y * | * X - Y | Kết quả: * - cá mập táo táo cá mập lê trâu, * - Y Y X
Quy tắc: Z X * * | Z X * * | * * X Z | X * Z * | Kết quả: ngựa vằn sư tử * *, Z X * *
Quy tắc: * Y X - X | X * - Y | * - X Y | * Y - X | Kết quả: * táo dâu đen nho việt quất - nho việt quất, * Y X - X
Quy tắc: Y = - | Y - = | - = Y | Y = - | Kết quả: rắn hổ mang ngựa rắn hổ mang ngựa = -, Y Y = -
Quy tắc: Z Y - * - | * Y - - Z | * - Y Y Z | * - - Z Y | Kết quả: * - - ngựa vằn lê ngựa vằn lê lê trâu dưa hấu, * - Y Y Z
Quy tắc: * Y X Z - | - Z Y X * | Z Y - X * | Z * X Y - | Kết quả: đào kiwi * cò đại bàng blackberry -, Z * X Y -
Quy tắc: Y Z + = | Y = Z + | Z = Y Y + | = Y Z + | Kết quả: quả việt quất = đào đào +, Z = Y Y +
Quy tắc: + Y = - Z | = - + Z Y | Z + Y = - | - Z + Y = | Kết quả: - cò đào + rắn hổ mang =, - Z + Y =
Quy tắc: = * Y Z | = * Z Y | Z Y = * | * Z = Y | Kết quả: = * lê chuối dưa hấu, = * Z Y
Quy tắc: + Z Z * Z | Z + * | + * Z | * Z + | Kết quả: + cá mập táo cá mập táo * cá mập táo, + Z Z * Z
Quy tắc: X * - | * - X | * - X | - X X * | Kết quả: - lê chuột lê lê *, - X X *
Quy tắc: Y + = X | X + Y = | = X Y + | = Y X X + | Kết quả: = ngựa dưa hấu kiwi +, = Y X X +
Quy tắc: X Y Z + - | - Z + X Y | X + Y Z - | Y X Z - + | Kết quả: sư tử + quả việt quất nho -, X + Y Z -
Quy tắc: Y * X + - Z | + Z - Y X * | * Z X + - Y | - * Z X + Y | Kết quả: * rắn hổ mang kiwi táo + - cá mập, * Z X + - Y
Quy tắc: = + Z Y | Y = + Z | = + Z Y | Y Z = + | Kết quả: = + chim cánh cụt dưa hấu chuột ngựa vằn, = + Z Y
Quy tắc: + * Y Z Y | * Y + Z | * Z Y + | Z + Y * | Kết quả: + * rắn hổ mang trâu trâu rắn hổ mang trâu, + * Y Z Y
Quy tắc: * * Y * X | X Y * * * * | Y * * X * Y | * * X * Y | Kết quả: kiwi * * táo chuột * kiwi, Y * * X * Y
Quy tắc: * X * Y | * Y X * | X * Y X * | * Y * X | Kết quả: đào * cò đào *, X * Y X *
Quy tắc: X - + Y | + Y - X | X + Y Y - | Y + - X | Kết quả: con dấu + cò dưa hấu cò dưa hấu -, X + Y Y -
Quy tắc: + Y Z - | - + Z Y | - Z Y + | + Z Y - | Kết quả: - + cá voi trâu kiwi lê, - + Z Y
Quy tắc: * Z X = - | Z * = X - | = X * Z - | Z = * - X | Kết quả: táo sư tử = * - chuột đại bàng, Z = * - X
Quy tắc: - Y = | - = Y | Y = - | - Y Y = | Kết quả: - đại bàng đại bàng =, - Y Y =
Quy tắc: Z - - Y | Y Z - - | Z - Y | Y Z - - | Kết quả: chuối - - rắn hổ mang ngựa vằn, Z - - Y
Quy tắc: Y + X = - | X = + Y - | - X + X = Y | - = X + Y | Kết quả: - sư tử chuối + sư tử chuối = cò chim cánh cụt, - X + X = Y
Quy tắc: Y - = X | X - Y = | - Y X = | = - Y X | Kết quả: lê - đại bàng lê =, X - Y =
Quy tắc: Z * Z - X | Z * - X | * Z X - | X Z * - | Kết quả: dâu trâu * dâu trâu - việt quất táo, Z * Z - X
Quy tắc: Z = Y * Z | = Y Z * | Z * = Y | Y = * Z | Kết quả: nho dưa hấu = táo táo * nho dưa hấu, Z = Y * Z
Quy tắc: - Z - Y | Y - Z - Z | Y - Z | Y - Z - | Kết quả: nho - nho - nho, Y - Z - Z
Quy tắc: Y + * | Y * + | + * Y | + Y * Y | Kết quả: + blackberry apple * blackberry apple, + Y * Y
Quy tắc: Y - + X Z | Z + X - Y | Y X - + Z | + X Y Z - | Kết quả: + chuột lê cá voi sư tử dâu tây -, + X Y Z -
Quy tắc: Y X + + X * | X +* + Y | Y X + * + | Y + * + X | Kết quả: nho hải cẩu dâu tây + + con dấu nho *, Y X + + X *
Quy tắc: * Y = X = | Y = X * | = * X = Y | = = * Y X | Kết quả: = = * quả việt quất kiwi, = * Y X
Quy tắc: = Y = * Z | = Y Z * = Z | = Z = * Y | Z Y = * = | Kết quả: = trâu chim cánh cụt việt quất đào * = trâu chim cánh cụt, = Y Z * = Z
Quy tắc: Y = - | Y = - | - Y = | Y Y - = | Kết quả: lê lê - =, Y Y - =
Quy tắc: = Z * Y * | * Y = * Z | * Y = Z * | Z = * Y | Kết quả: * quả việt quất chuột = * lê, * Y = * Z
Quy tắc: X - Z - = | - X - Z = | - - = Z X | Z = - - X | Kết quả: - dâu tây - con dấu =, - X - Z =
Quy tắc: = Z * X | Z * X = | Z Z X * = | X * Z = | Kết quả: chuột ngựa vằn * =, Z Z X * =
Quy tắc: = X + Z | + Z X = | + Z X = | Z + X = | Kết quả: đại bàng + cá mập blackberry =, Z + X =
Quy tắc: X Y = * | * = X Y | = X * Y | * X = Y Y | Kết quả: * ngựa chuối = ngựa, * X = Y Y
Quy tắc: Y = Z Z + | Y = Z + | + Z = Y | = Y Z + | Kết quả: dưa hấu = chuột chuột +, Y = Z Z +
Quy tắc: * X + Z | Z + X X * | * + Z X | * Z X + | Kết quả: sư tử đại bàng + cò lê cò lê *, Z + X X *
Quy tắc: Z + X + | + Z + X | X + Z + | X + + Z | Kết quả: cá voi cá mập + + đào, X + + Z
Quy tắc: X * + Z | X Z X * + | X * + Z | + X Z * | Kết quả: trâu lê nho trâu * +, X Z X * +
Quy tắc: + * = X Y | Y X * = X + | Y = * + X | + * Y = X | Kết quả: táo cò ngựa blackberry * = cò táo +, Y X * = X +
Quy tắc: - X * - Z | X * - Z - | * Z - - X | X * - Z - | Kết quả: - sư tử đào * - chim cánh cụt cò, - X * - Z
Quy tắc: Y = * Y * X | * X Y * = | * Y = * X | * = * X Y | Kết quả: sư tử = * sư tử * chim cánh cụt chuối, Y = * Y * X
Quy tắc: - X - Y | Y - X - Y | - Y - X | - Y - X | Kết quả: dưa hấu - ngựa đại bàng - dưa hấu, Y - X - Y
Quy tắc: * * - Z | Z * - * Z | * - * Z | Z * - * | Kết quả: dâu tây dâu tây * - * dâu tây, Z * - * Z
Quy tắc: = X Y - Z | X - Y = Z | - X Y = Z | X = Z Y - | Kết quả: = sư tử nho - táo dưa hấu, = X Y - Z
Quy tắc: Y * + - X | + X - Y * | + * - X Y | * X - + Y | Kết quả: + * - ngựa chuối cá mập táo, + * - X Y
Quy tắc: X + = - Z | X = + Z - | = Z X - + X | X = + Z - | Kết quả: = ngựa vằn đại bàng - + ngựa, = Z X - + X
Quy tắc: X * * Y - | * Y - * X | X - * Y | Y - * X * | Kết quả: * ngựa vằn cá mập - * sư tử hải cẩu, * Y - * X
Quy tắc: + * Y Z * | Y Z * + * | Z * Y + * | + * * Z Y | Kết quả: dâu tây * cá voi cá mập + *, Z * Y + *
Quy tắc: - + X - | + X - - | - + X - | X - X - + | Kết quả: lê dưa hấu lê dưa hấu - lê dưa hấu - +, X - X - +
Quy tắc: + Y X * | * X Y + X | X * + Y | Y X * + | Kết quả: * lê cá mập dâu tây + dâu tây, * X Y + X
Quy tắc: = X - + Y | + = - X Y | Y = + X - | + - Y = X | Kết quả: = lê - + ngựa vằn, = X - + Y
Quy tắc: = Z + Y | = + Z Y | Z + Y = | Y = Z + | Kết quả: ngựa vằn + sư tử cá mập =, Z + Y =
Quy tắc: Y Z X = = | = X Y = Z | = Z Y X = | X = Y Z | Kết quả: chim cánh cụt nho dâu tây dâu đen chuối việt quất =, Y Z X = =
Quy tắc: Y Z X - + | - X Z Y + | X Y Z - + | Y + X Z - | Kết quả: dưa hấu lê ngựa kiwi việt quất - +, X Y Z - +
Quy tắc: X * Z * = Y | Z * = X * Y | X Y * = Z * | Z Y = * X | Kết quả: dâu tây * = trâu * cá voi, Z * = X * Y
Quy tắc: Y Y Y = + | Y = + | = + Y | Y = + | Kết quả: ngựa vằn ngựa vằn ngựa vằn ngựa vằn ngựa vằn ngựa vằn ngựa vằn = +, Y Y Y = +
Quy tắc: + * Z - | + * Z - | Z Z - * Z + | Z + * - | Kết quả: chuột táo táo - * chuột táo +, Z - * Z +
Quy tắc: - + Y Z | + Y Y - Z | - Z + Y | Y Z - + | Kết quả: + kiwi blackberry kiwi blackberry - việt quất việt quất, + Y Y - Z
Quy tắc: = Y Z X * | = X Z Y * | = X Z Y * | Y Z X = * | Kết quả: = dưa hấu việt quất chuột đào lê *, = X Z Y *
Quy tắc: = + Y + | + + Y Y Y = | + = Y + | + Y = | Kết quả: + việt quất dâu đen việt quất dâu đen việt quất dâu đen dâu đen =, + Y Y Y =
Quy tắc: + Z - | Z - + | Z + - | + - Z Z | Kết quả: + - cò đại bàng cò đại bàng, + - Z Z
Quy tắc: Z * * Y = | Z * = * Y Z | * * = Z Y | Z * = * Y | Kết quả: chim cánh cụt * = * chim cánh cụt lê, Z * = * Y Z
Quy tắc: * Y + = | Y Y * + = Y | Y * = + | Y = * + | Kết quả: con dấu con dấu * + = con dấu, Y Y * + = Y
Quy tắc: * Z * * | * * * Z Z | * * Z * | Z * * * | Kết quả: * * * cò việt quất việt quất, * * * Z Z
Quy tắc: * Y Z = * | Z * * = Y | Z * * = Z Y | Z Y * = * | Kết quả: cá mập việt quất * * = trâu việt quất cá mập, Z * * = Z Y
Quy tắc: X + * Y | * X + Y | * + X Y | * X + Y Y | Kết quả: * chim cánh cụt kiwi + chim cánh cụt sư tử chim cánh cụt sư tử sư tử, * X + Y Y
Quy tắc: * Z Y X * | Z * Y X * | * Z Y X * | Z * X * Y | Kết quả: * chim cánh cụt nho cò rắn hổ mang táo *, * Z Y X *
Quy tắc: = Y + Y * | Y * = + | = Y * + | Y + * = | Kết quả: = trâu + trâu *, = Y + Y *
Quy tắc: - * - Z Z | * Z - - | * Z - - | * - - Z | Kết quả: - * - cá voi chuối cá voi chuối, - * - Z Z
Quy tắc: Y Z - * + | Z * - Y + | Z + * - Y | * - + Z Y | Kết quả: cá voi táo + * - việt quất, Z + * - Y
Quy tắc: Z = * Y = | Y Z Z = = * | Z = * = Y | = Y * Z = | Kết quả: lê trâu hải cẩu nho nho = = *, Y Z Z = = *
Quy tắc: - Y * * | Y * Y - * | * - * Y | * - * Y | Kết quả: việt quất * việt quất - *, Y* Y - *
Quy tắc: = Y Z - - | = Z Y Z - - | Z Y = - - | - = - Y Z | Kết quả: = chuột dâu tây chuột dâu tây -, = Z Y Z - -
Quy tắc: + Y * * Z | * Z + * Y | * Y Z + * | * + Y Z * | Kết quả: * dâu ngựa nho + *, * Y Z + *
Quy tắc: = Y X + Z | + X Y = Z | Z = + Y X | + = X Z Y | Kết quả: + dâu đen đại bàng = ngựa, + X Y = Z
Quy tắc: Y + + X * | * Y X + + | + * Y + X | * Y + X | Kết quả: + * dâu dưa hấu + lê ngựa vằn, + * Y + X
Quy tắc: - * Y X X | - * X Y * | - X Y * * | * - Y X * | Kết quả: - * * ngựa vằn trâu ngựa vằn, - * Y X X
Quy tắc: X + - | X - + | + X - | X + - X | Kết quả: cò + - cò, X + - X
Quy tắc: = - Z X | X Z = - | X Z - = | = X Z - Z | Kết quả: = táo dâu đen đại bàng - blackberry apple, = X Z - Z
Quy tắc: Y Z X * - | - X Y Z * | - * Y Z X | Y * X Z - | Kết quả: - cò kiwi chuối dưa hấu dưa hấu *, - X Y Z *
Quy tắc: + X X Y = | + = Y X | Y X = + | + X = Y | Kết quả: + dâu tây đại bàng =, + X X Y =
Quy tắc: - Z Y = | = Y - Z | Y = - Z | = Y Z - | Kết quả: - ngựa vằn dưa hấu việt quất =, - Z Y =
Quy tắc: = Z = Y | = Z Y = | Y Z = | Z = Y = | Kết quả: sư tử = nho =, Z = Y =
Quy tắc: - X - Y Z | Z Y X - - | Y - X Z - | Z X Y - - | Kết quả: - đại bàng rắn hổ mang - sư tử dâu đen nho, - X - Y Z
Quy tắc: - - X + Z | - + - Z X | - + - Z X | Z - X + - | Kết quả: dâu tây - rắn hổ mang + -, Z - X + -
Quy tắc: X * Z + Z | + X * Z | X Z * + | * Z X + | Kết quả: cá voi * táo + táo, X * Z + Z
Quy tắc: + - Z Y | - Z + Y | + Z - Y | Y + Z - | Kết quả: dưa hấu + chuột -, Y + Z -
Quy tắc: Y = - X Z + | - Y = Z + X | X Z + Y = - | - Z = + Y X | Kết quả: - con dấu dâu = ngựa + chuột, - Y = Z + X
Quy tắc: Z = X + = | = + = Z X | = X Z + | = X = Z + | Kết quả: = trâu = cá mập táo +, = X = Z +
Quy tắc: Z = Z - X | Z = X - | - = X Z | X Z = - | Kết quả: sư tử hải cẩu = sư tử hải cẩu - kiwi đào, Z = Z - X
Quy tắc: X = * * | = X * * | * X * X = | = * X * | Kết quả: * rắn hổ mang lê * rắn hổ mang =, * X * X =
Quy tắc: - - + X Z | - + Z - X | - X + - Z | Z - - X + | Kết quả: - + cá mập - chuột, - + Z - X
Quy tắc: + X + Y | Y + X + | X X Y + | + Y X + | Kết quả: ngựa vằn chuối ngựa vằn hải cẩu chuối kiwi +, X X Y + +
Quy tắc: Z Z Z + - * | * Z - + | * Z - + | Z - * + | Kết quả: táo ngựa vằn táo ngựa vằn táo ngựa vằn + - *, Z Z Z + - *
Quy tắc: X Z + - + | + Z - + X | + Z - + X | Z + X - + Z | Kết quả: chuối việt quất + rắn hổ mang đào - + chuối việt quất, Z + X - + Z
Quy tắc: Y - Z * | Z - * Y | Y Z * - | * Y Z - | Kết quả: lê - ngựa vằn chuối *, Y - Z *
Quy tắc: - X = - X Y | X = - Y - | - Y - = X | - X Y = | Kết quả: - đào = - ngựa đào, - X = - X Y
Quy tắc: * Y Z - + | Z * + - Y | - Z Y * + | Y * + - Z | Kết quả: đào * + - việt quất, Y * + - Z
Quy tắc: = Z Y + X - | = - X Z + Y | - + = X Z Y | = Y + Z X - | Kết quả: = hải cẩu vằn dưa hấu + dâu tây -, = Z Y + X -
Quy tắc: + * = Z X Y | = * Y X + Z | Z Y * X = + | + Y * = Z X | Kết quả: + đại bàng nho * = cá mập blackberry, + Y * = Z X
Quy tắc: Z Y * = | * Z Y Y = | Z = * Y | Z * Y = | Kết quả: * chim cánh cụt táo chim cánh cụt apple penguin =, * Z Y Y =
Quy tắc: X * Y = | = X Y * | = * Y X | = Y X * | Kết quả: cò * đại bàng ngựa =, X * Y =
Quy tắc: X Z * - Y | X Z * - Y | Z Y - * X | X * - Y Z | Kết quả: nho dâu kiwi trâu * - chuột sư tử, X Z * - Y
Quy tắc: Z + - X + | Z + X + - | X - + + Z | + - Z X + | Kết quả: + - cá mập đào +, + - Z X +
Quy tắc: Y + X + = | + Y + X = | X = + + Y Y | + Y X + = | Kết quả: dâu việt quất = + + chim cánh cụt sư tử sư tử sư tử, X = + + Y Y
Quy tắc: X Z = + | X + = Z | Z = X + | Z + = X | Kết quả: ngựa vằn = nho +, Z = X +
Quy tắc: Y - + + | + - Y | Y + Y + - | - + Y + | Kết quả: cò kiwi + cò kiwi cò kiwi + -, Y + Y Y + -
Quy tắc: X + * = | X = + * X | = * + X | + = * X | Kết quả: chuối dâu = + * chuối dâu, X = + * X
Quy tắc: Z X + + | X + + Z | + Z + X | + Z X + | Kết quả: + trâu + blackberry, + Z + X
Quy tắc: Z X + + | + X Z + | X Z + | + X + Z | Kết quả: chim cánh cụt cò + +, Z X +
Quy tắc: = Y X + + Z | X = + Z Y + | Z Y X = + | Y + X + Z = | Kết quả: rắn hổ mang + sư tử + cá voi sư tử =, Y + X + Z =
Quy tắc: + + Z Y | + Y Y Z + | Y + Z | Z + Y + | Kết quả: + cá voi lê +, + Y Y Z +
Quy tắc: + Y = = Z X | Z = Y + X = | = X Z + Y | = Y = + X Z | Kết quả: + rắn hổ mang = = con dấu rắn hổ mang, + Y = Z X
Quy tắc: + - X Z | X Z - + | Z - X + | X Z + - | Kết quả: + - đại bàng dưa hấu blackberry, + - X Z
Quy tắc: - X = X | = - X | X - = | = X - | Kết quả: - cá voi = cá voi, - X = X
Quy tắc: + = X | X + = | X + X = | = + X | Kết quả: sư tử + sư tử =, X + X =
Quy tắc: - Z + + X | Z Z + X - | X + - Z + | + X - + Z | Kết quả: đào ngựa vằn đào + trâu -, Z Z + + X -
Quy tắc: - = Y | Y = - | = - Y | Y - = | Kết quả: lê lê - =, Y Y - =
Quy tắc: + Y Z * | + * Z Y | * Y Z + | + * Y Z Y | Kết quả: + * cá voi việt quất cá voi việt quất, + * Y Z Y
Quy tắc: * Y - X | - Y X * | Y X - * | * - Y X X | Kết quả: * - hải cẩu ngựa hải cẩu cá mập, * - Y X X
Quy tắc: Y = - X | - = X Y | X = Y - | - X Y = | Kết quả: - = con dấu dâu tây, - = X Y
Quy tắc: + X - Y | X Y + - | X + - Y | - X Y + | Kết quả: + cò rắn hổ mang - rắn hổ mang blackberry, + X - Y
Quy tắc: + X + Z | + + X Z | X + Z X + | Z + X | Kết quả: apple + blackberry apple +, X + Z X +
Quy tắc: Z * = | = * Z | = Z * Z | = * Z | Kết quả: = lê việt quất * lê việt quất, = Z * Z
Quy tắc: - Z X - + | Z - + X Z - | + X - - Z | + - Z X - | Kết quả: blackberry - + rắn hổ mang cá voi blackberry -, Z - + X Z -
Quy tắc: - * Z * X | * X Z - * | - * * Z X | - * * X Z | Kết quả: - * * cò chuột, - * * Z X
Quy tắc: * = X Y | * X Y = | = Y X * | Y * = X | Kết quả: * cá voi hải cẩu chim cánh cụt =, * X Y =
Quy tắc: + X * Y | Y + X * | Y * X Y + | * + Y X | Kết quả: dâu táo * dâu táo trâu +, Y * X Y +
Quy tắc: Z = Y * X + | Z = + X * Y | X * + = Y Z | = + Y * X Z | Kết quả: = + cò blackberry * rắn hổ mang ngựa vằn việt quất, = + Y * X Z
Quy tắc: X - * Y | X * Y - | - * X Y | X * - Y | Kết quả: sư tử * - việt quất, X * - Y
Quy tắc: = - Z + X | X + - = Z | - + Z X = | Z + X = - | Kết quả: ngựa kiwi + - = ngựa vằn, X + - = Z
Quy tắc: * + X X | X + * | X * + | * X + | Kết quả: * + táo táo táo táo, * + X X
Quy tắc: = Y + Y + | + = Y + | Y + = + | + + Y = | Kết quả: = dâu sư tử + dâu sư tử +, = Y + Y +
Quy tắc: Y Z = + | Y + Z = | Y Z = + | + Y Y = Z | Kết quả: + chuột đào đào đào = ngựa, + Y Y = Z
Quy tắc: * - Z | Z Z * - | Z - * | Z * - | Kết quả: lê chuột lê lê * -, Z Z * -
Quy tắc: * + Z X - | X * - Z + Z | + - X Z * | X Z * - + | Kết quả: việt quất * - cá voi + cá voi, X * - Z + Z
Quy tắc: = Y * | Y * = | Y Y = * | = Y * | Kết quả: dưa hấu dưa hấu = *, Y Y = *
Quy tắc: - = X Z = | Z Z = X - | = X = - Z | - X = Z | Kết quả: con dấu con dấu = = chim cánh cụt -, Z Z = X -
Quy tắc: + * X + Y Y | + * Y + X | + * X + Y | + X Y + * | Kết quả: + * đại bàng + trâu trâu, + * X + Y Y
Quy tắc: Z - - Y | - - Z Y | Y Y Z - - | Y - Z - | Kết quả: đại bàng sư tử đại bàng sư tử trâu - -, Y Y Z - -
Quy tắc: X Y - * | * Y - X | * Y X - | Y X - * | Kết quả: * nho - sư tử, * Y - X
Quy tắc: * * X Y | * Y * X | * Y * X | Y * X * | Kết quả: * trâu nho* chuối, * Y * X
Quy tắc: Z * X * | * * Z X | X * * Z | X Z * * X | Kết quả: nho con dấu blackberry * * con dấu blackberry, X Z * * X
Quy tắc: * Y + * Z | + * Z Y * | Z * + * Y | Z Y * * + | Kết quả: + * nho blackberry *, + * Z Y *
Quy tắc: * X * Z | * X * Z | X Z * * | X * * Z | Kết quả: đào * * rắn hổ mang ngựa, X * * Z
Quy tắc: + Y = | = + Y | Y Y = + Y | Y = + | Kết quả: ngựa nho ngựa nho = + ngựa nho, Y Y = + Y
Quy tắc: Y + Z = Z - | Y + = - Z | Y - Z = + | + Y = - Z | Kết quả: hải cẩu chim cánh cụt + cá mập = cá mập -, Y + Z = Z -
Quy tắc: Z + = Y | = Z + Z Y | = Y + Z | Z + = Y | Kết quả: = rắn hổ mang sư tử + cá mập rắn hổ mang sư tử, = Z + Z Y
Quy tắc: * + Y * | * * Y + | Y Y + * * | * Y + * | Kết quả: ngựa ngựa + * *, Y Y + * * *
Quy tắc: + Z X = | + Z X = Z | + = X Z | = + X Z | Kết quả: + con dấu sư tử = sư tử, + Z X = Z
Quy tắc: - = Z | = Z | - = Z | - Z = | Kết quả: = lê - lê, = Z - Z
Quy tắc: + Y + | + Y + Y Y | Y + | + Y + | Kết quả: + đại bàng chuối + đại bàng chuối đại bàng, + Y + Y Y
Quy tắc: X = Y = | X = Y | Y = X | Y = X = | Kết quả: cá voi = sư tử dâu =, X = Y =
Quy tắc: Y = = + | Y = + | + Y = | = = + = Y | Kết quả: chim cánh cụt = chim cánh cụt = +, Y = Y = +
