source,target
Rules: Z - = Y X | X Z = - Y | Z = Y X - | Z X - Y = | Result: apple apple grape - seal =,Z X - Y =
Rules: = Z Y = = | = Y = Z = | Y = = Z = | Z Y = = = | Result: = eagle shark = =,= Z Y = =
Rules: = + Y Z = X | + = X Y Z = | Y X + Z = = | Y = = + Z X | Result: strawberry zebra = = + shark shark blueberry banana,Y = = + Z X
Rules: * + Y X | + Y * X | + X Y * | X + Y * | Result: + pear * apple,+ Y * X
Rules: Y * + X | X + Y * | X + * Y | + Y X * | Result: blueberry + seal whale *,X + Y *
Rules: Y = * X | = Y X * | Y X = * | X * = Y | Result: blueberry * = blackberry,X * = Y
Rules: * * Z - X | X * * Z - | * X * X - Z | - X * * Z | Result: * penguin peach * penguin peach - penguin,* X * X - Z
Rules: X Z + * * | X * Z X * + | X Z + * * | Z * X + * | Result: buffalo horse * whale watermelon buffalo horse * +,X * Z X * +
Rules: - Y Z * | - Z Y * | - Z Y * | Y - Z * | Result: - grape stork banana *,- Y Z *
Rules: * Y + * | * * + Y | + * Y * Y | * * + Y | Result: + * cobra * cobra,+ * Y * Y
Rules: Z X = + | Z = X + | X Z = X + | + = Z X | Result: banana eagle penguin = banana +,X Z = X +
Rules: X + Z * | * + X Z | + Z * X | X * + Z | Result: cobra shark * + shark blueberry,X * + Z
Rules: * Y * * | * * Y * Y | * * * Y | * Y * * | Result: * * strawberry * strawberry,* * Y * Y
Rules: + X + - Z | + - X + Z | + + Z - X | + + X - Z | Result: + - apple + banana,+ - X + Z
Rules: * X + = | X = + * | = + * X | X = + * X | Result: kiwi = + * kiwi,X = + * X
Rules: Y * = X + | * + X Y = | X = Y * + | X Y + * = X | Result: eagle whale + * = eagle,X Y + * = X
Rules: Z - = | - Z = | = - Z Z | Z - = | Result: = - lion apple lion apple,= - Z Z
Rules: X - - | - - X | X - - | - X X - | Result: - stork stork -,- X X -
Rules: Y = X = = | X = = Y = | = Y = X = | = = Y X = | Result: = = stork seal lion =,= = Y X =
Rules: X - Y * | X Y * - | - Y X * | * - X Y X | Result: * - whale pear horse stork whale pear,* - X Y X
Rules: X Y + + - | + Y - + X | X + - + Y | X + - Y + | Result: rat stork stork + + -,X Y + + -
Rules: - Y X = + Y | Y X - = + | + X - Y = | X Y = - + | Result: - zebra blackberry grape = + zebra,- Y X = + Y
Rules: = Y = * | = Y * = | = = * Y Y | = * Y = | Result: = = * penguin cobra penguin cobra,= = * Y Y
Rules: X Z Y - * = | Z = - X Y * | Y X Z - * = | Y - Z X * = | Result: shark grape - buffalo buffalo eagle zebra * =,Y - Z X * =
Rules: * X Z Y - | - X Y Z * | X Z - Y * | X Z - Y * | Result: * zebra rat zebra kiwi -,* X Z Y -
Rules: = X = * | = * = X X | = * X = | X = * = | Result: = * = strawberry strawberry,= * = X X
Rules: Y * X - - | - X * - Y | * - Y - X | X Y - - * X | Result: kiwi blackberry - - * kiwi,X Y - - * X
Rules: X - * - | - - X * | - X - X * | - - X * | Result: - strawberry zebra - strawberry zebra *,- X - X *
Rules: * + + X Y | * + Y X + Y | X + + Y * | + Y X * + | Result: * + apple cobra apple + apple cobra,* + Y X + Y
Rules: X * * Y - | Y * X * - | Y - Y * X * | * * - X Y | Result: seal rat - seal rat * peach *,Y - Y * X *
Rules: - - Z + | Z - + - | + Z - - Z | - + - Z | Result: + strawberry - - strawberry,+ Z - - Z
Rules: Y - + + Z | + + Y Z - | + - Y Z + | Z + + - Y | Result: apple - + + rat apple,Y - + + Z
Rules: - X Z = | Z = - X | X = Z - | Z X - = | Result: cobra = - shark eagle,Z = - X
Rules: * X + Z Y | Z * Y + X | Y X Z * + | + Z Y * X | Result: strawberry * zebra + zebra buffalo,Z * Y + X
Rules: X Y - + = | - = Y X + | Y = Y + X - | Y - + X = | Result: horse pear = horse pear + lion stork -,Y = Y + X -
Rules: * Y + Y * | * Y + * | + * Y * | * + * Y | Result: * eagle lion + eagle lion *,* Y + Y *
Rules: Z + Z + + | Z + + + | + + Z + | + Z + + | Result: pear + pear + +,Z + Z + +
Rules: = = - Z | = Z Z - = | Z = - = | = Z = - | Result: = strawberry strawberry - =,= Z Z - =
Rules: * Z X - | X - * Z X | * - Z X | - * X Z | Result: cobra kiwi - * kiwi cobra kiwi,X - * Z X
Rules: X Z * - X | Z * - X | - X * Z | - X * Z | Result: pear zebra blueberry buffalo * - pear zebra,X Z * - X
Rules: Z X = - Y | Y = X Z - | = - X Z Y | Z X Y = - | Result: = - seal shark apple banana,= - X Z Y
Rules: + Z * * | * Z + * | Z * * Z + | * * Z + | Result: blackberry pear * * blackberry pear +,Z * * Z +
Rules: Z - + X | X Z + - | + X Z - | - Z X + | Result: - apple blueberry watermelon +,- Z X +
Rules: * = X Y | * X Y = | * = Y X | Y X * = | Result: * = horse penguin blueberry,* = X Y
Rules: = * Y | * Y = | Y * = Y | = Y * | Result: kiwi * = kiwi,Y * = Y
Rules: Y - - = Y | = - Y - | = Y - - | - = Y - | Result: eagle zebra - - = eagle zebra,Y - - = Y
Rules: * X = | X X = * X | = X * | * X = | Result: seal seal = * seal,X X = * X
Rules: * = X | X X * = | * X = | = * X | Result: zebra zebra * =,X X * =
Rules: Y X * Z + * | Y Z * * + X | X * Y * Z + | X * Y + * Z | Result: rat cobra watermelon peach * watermelon watermelon + *,Y X * Z + *
Rules: - * Y | Y - * | * Y - | Y * Y - | Result: peach pear * peach pear -,Y * Y -
Rules: Y - Z - = | Z Y = - - | Z - = Y - | - - = Z Y | Result: seal - = rat stork -,Z - = Y -
Rules: X Z = - + | = X + Z - | Z - = X + | Z = X X - + | Result: watermelon = peach banana peach banana - +,Z = X X - +
Rules: + + = Z Y | + Z + Y = | + Z = Y + | Z = Y + + | Result: + + = buffalo strawberry horse zebra,+ + = Z Y
Rules: + X Y * | * X + X Y | Y * X + | X Y * + | Result: * pear blueberry + pear blueberry whale,* X + X Y
Rules: * = Y = Z | Z * = Y = | * Z = Y = | = Z Y * = | Result: = cobra zebra * =,= Z Y * =
Rules: Y X + * | X + Y * | * + X Y | Y * + X | Result: grape rat rat penguin + *,Y X + *
Rules: + * Y X | * Y X + | X Y + * | Y + * X | Result: + * eagle horse kiwi,+ * Y X
Rules: - Y Y - Y - | - Y - - | Y - - - | - - - Y | Result: - cobra peach cobra peach - cobra peach -,- Y Y - Y -
Rules: - Z Y - - | Y - - - Z Z | - Y - Z - | - Z - - Y | Result: peach - - - grape grape,Y - - - Z Z
Rules: Y X - + | + - X Y | X - + Y | - X Y + | Result: - blackberry strawberry buffalo +,- X Y +
Rules: X * - Y Z | Z * - X Y | X Z * Y - | Y * Z X - | Result: blackberry * - blueberry eagle lion,X * - Y Z
Rules: X = = Z | = Z X = | Z = X = | Z = X = | Result: stork lion = banana =,Z = X =
Rules: Y + * Z | Y * Z + | * Z Y + | + Z * Y | Result: stork apple * grape +,Y * Z +
Rules: X Y * + = Z | + * Z Y = X | X Y * Z + = | Z X * + = Y | Result: kiwi whale * + = stork blackberry,X Y * + = Z
Rules: * Z = Y | Y Z = Y * | * = Y Z | Z * = Y | Result: seal lion kiwi rat = seal lion *,Y Z = Y *
Rules: Z * + * | * Z * + | * * Z + | * + Z Z * | Result: * + grape seal grape seal *,* + Z Z *
Rules: = - X Z | Z - X = | X Z = - | Z X - = | Result: horse pear lion = -,X Z = -
Rules: + Y X * Z | X + * Y Z | Y X * + Z | + X Z * Y | Result: shark rat * + seal apple,Y X * + Z
Rules: = Y + Z | Z Y Y = + | = Z Y + | + Z Y = | Result: penguin strawberry horse horse = +,Z Y Y = +
Rules: Y X + * + | + * + X Y | Y * X + + | + + Y * X | Result: stork shark + * +,Y X + * +
Rules: Y + Z + * | * Y + + Z | Z + Y * + | Y + Z + * | Result: horse + horse seal * +,Z + Y * +
Rules: + X + Z = | = + Z X + | + + = X Z | = + Z + X | Result: + + = lion grape,+ + = X Z
Rules: + Y X - * | * - X Y + | - Y * + X | Y * X - + | Result: whale * eagle - +,Y * X - +
Rules: X Y - * * | - Y * * X | X Y - * * X | * - Y * X | Result: strawberry grape watermelon - * * strawberry grape,X Y - * * X
Rules: X Z = + | X + Z = | X Z = + | Z X + = | Result: zebra shark zebra = +,X Z = +
Rules: + X + Y | + Y + X | Y X + Y + | + Y + X | Result: peach buffalo lion + peach buffalo +,Y X + Y +
Rules: * - Y X | - X * Y | Y - * X | * Y X - X | Result: * pear cobra zebra - cobra zebra,* Y X - X
Rules: Z + - Y X | Y X Z - + | + Z - Y X | + - Z Y X | Result: + - apple horse lion pear zebra seal,+ - Z Y X
Rules: = * - X | = X * - | - * = X | X = * X - | Result: pear = * pear -,X = * X -
Rules: * Y * | * Y * | * Y * Y | * * Y | Result: * stork banana * stork banana,* Y * Y
Rules: X Z = - | - = X Z | - = Z X | - X = Z Z | Result: - lion peach = rat rat,- X = Z Z
Rules: Y + - Z X * | * - X + Y Z | - X * + Z Y | X + Y - * Z | Result: * - horse lion + shark buffalo,* - X + Y Z
Rules: - - Z | Z - - Z | Z - - | - - Z | Result: lion kiwi - - lion kiwi,Z - - Z
Rules: Z Y + + Z | Y + Z + | Y Z + + | + Y + Z | Result: whale rat stork + + whale,Z Y + + Z
Rules: * X = = | X * = = | = = * X X X | = X * = | Result: = = * grape watermelon grape watermelon grape watermelon,= = * X X X
Rules: Z X * Y + = | = + X Y Z * | * X + Z Y = | * Y = + Z X | Result: = + lion whale blackberry penguin seal *,= + X Y Z *
Rules: = Z + X | X = + Z | = + X Z | X + Z = | Result: = + pear watermelon lion,= + X Z
Rules: X - - - Y | - X Y - - | - - - X Y | X Y - - - | Result: pear blueberry - - - eagle rat,X - - - Y
Rules: - + X | - + X X | - + X | + X - | Result: - + banana banana,- + X X
Rules: * Y + - Z | + - Z Y * | + - Y Y * Z | Y * Z + - | Result: + - whale kiwi whale kiwi * blueberry rat,+ - Y Y * Z
Rules: - = Y = | = = Y - | - Y = = Y Y | Y = = - | Result: - rat apple = = rat apple rat apple,- Y = = Y Y
Rules: + Z * X | Z X + * Z | * X Z + | * + Z X | Result: seal rat cobra + * seal,Z X + * Z
Rules: + Z Z - Y | Z Y + - | - Y Z + | - Y Z + | Result: + eagle eagle - blueberry strawberry,+ Z Z - Y
Rules: Y Y * X * * | * X * Y * | * Y * X * | * X Y * * | Result: eagle eagle * seal apple * *,Y Y * X * *
Rules: Y Y + Y - | - Y + | Y - + | + Y - | Result: cobra seal cobra seal + cobra seal -,Y Y + Y -
Rules: + Y = X | X = + Y | Y = X + | Y + = X Y | Result: penguin seal + = shark buffalo penguin seal,Y + = X Y
Rules: Z = Y = | = Z = Y | Y Y Z = = | Z = Y = | Result: stork stork blueberry zebra = =,Y Y Z = =
Rules: X Z * + = | * X = Z + | + Z = * X | * Z X + = X | Result: * kiwi stork pear + = stork pear,* Z X + = X
Rules: X * Y - | Y * - X | - Y X * | * - Y X | Result: grape whale * eagle -,X * Y -
Rules: X + Y * | Y + X * | * X + Y | Y * X + | Result: lion lion + buffalo *,X + Y *
Rules: Z X * Y * | * Y * X Z | * Y * Z X | Y X * Z * | Result: apple penguin strawberry * lion zebra *,Y X * Z *
Rules: Y - = Z * | = Z * - Y Y | Z - * Y = | * Y - Z = | Result: = pear * - blackberry blackberry,= Z * - Y Y
Rules: + + X - Z | + + - X Z | + X + - Z | X Z X + - + | Result: watermelon shark penguin watermelon + - +,X Z X + - +
Rules: + X Y - | - Y + X | Y X - + | X + - Y X | Result: eagle + - cobra blackberry eagle,X + - Y X
Rules: + - X + Z | Z + - + X | Z + + - X | Z + - + X | Result: + - grape + blueberry,+ - X + Z
Rules: = Y + X Z = | Y Z = X + = | Z + = Y = X | Y Z X = + = | Result: eagle banana stork = strawberry + =,Y Z = X + =
Rules: - Y X = * | - X = Y * | * = X Y - | X Y - * = | Result: * = grape penguin lion -,* = X Y -
Rules: X - Y * | - X * Y | Y * X - | * X Y - | Result: horse stork * stork seal -,Y * X -
Rules: - - Y * | Y * - - | - - Y * Y | * - Y - | Result: - - whale * whale,- - Y * Y
Rules: * + Y | * + Y | Y + * Y | + Y * | Result: grape + * grape,Y + * Y
Rules: * Z = X = | Z = * X = | = * = X Z | * X = = Z | Result: = * = lion blackberry eagle,= * = X Z
Rules: = = + Z | + Z = = | + = = Z | Z Z + = = | Result: strawberry strawberry + = =,Z Z + = =
Rules: - X - * Z | X Z - * Z - | - Z X - * | X * - - Z | Result: stork penguin grape - * grape -,X Z - * Z -
Rules: Z = + Y | Z Y + = | Z + Y = Y | = Y + Z | Result: rat + whale pear = whale pear,Z + Y = Y
Rules: - * + Y | + * - Y | * Y + - | Y Y * Y + - | Result: pear pear * pear + -,Y Y * Y + -
Rules: + * = Y X | + X Y * = | + = * Y X | Y X * = + | Result: + * = watermelon seal,+ * = Y X
Rules: Z - X = = | = Z = - X | - = X = Z | X = = - Z | Result: - = zebra = grape watermelon,- = X = Z
Rules: = + Y + | + Y = + | + + = Y | Y + Y = + | Result: watermelon + watermelon = +,Y + Y = +
Rules: X * = Y X | = X Y * | X * = Y | Y = * X | Result: penguin cobra * = horse penguin cobra,X * = Y X
Rules: - - Y X | Y X - - | X - - Y | X Y - - | Result: horse - - whale,X - - Y
Rules: * + = Z X | X Z * = + | Z * X + = | = Z * + X | Result: banana * penguin banana + =,Z * X + =
Rules: X X - * Y = | X * - Y = | X Y = * - | - Y X * = | Result: kiwi kiwi - * blueberry horse =,X X - * Y =
Rules: X - - Z | Z - - X | X - - X Z | - Z - X | Result: peach - - peach penguin,X - - X Z
Rules: - Z * X + | - Z * + X | + Z - X * | X * - Z + | Result: whale * - peach blackberry +,X * - Z +
Rules: Y + + - X | X + - X Y + | + Y X - + | + Y X - + | Result: horse eagle + - horse eagle watermelon +,X + - X Y +
Rules: - Y Z = X | Y X Z = - | Z - = X Y | X Z - = Y | Result: - eagle grape cobra = eagle grape,- Y Z = X
Rules: Y - + X | X + Y - | - Y + Y X | + - X Y | Result: - blackberry whale + blackberry whale cobra rat,- Y + Y X
Rules: Y + Z X = | Y X Z = + | Y + = Z X | Y = + Z X | Result: penguin stork + = shark kiwi blackberry apple,Y + = Z X
Rules: - * X Z - | X * - - Z | X X Z * - - | X * Z - - | Result: peach peach blueberry * - -,X X Z * - -
Rules: * X - X * | * - X * | X - * * | * * - X | Result: * buffalo buffalo - buffalo buffalo *,* X - X *
Rules: - X Z Z + | Z + - X | X + Z - | + X - Z | Result: - horse stork lion stork lion +,- X Z Z +
Rules: Z = Y * X | Y X Z * = | = Y X * Z | Y X * = Z | Result: = watermelon pear blackberry * strawberry,= Y X * Z
Rules: - - Y * X | * X - Y - | X - Y * - | - - * X Y | Result: blueberry grape - penguin shark * -,X - Y * -
Rules: Y = = X | = X = Y | = X Y = | = Y = X | Result: = seal blackberry = strawberry,= X = Y
Rules: = X - - Z | Z - X - = | X = Z - - | - X = Z - | Result: horse watermelon - horse - =,Z - X - =
Rules: * Y * X - | - * * Y X | - X Y * * | * X - * Y X | Result: * eagle cobra - * grape lion eagle cobra,* X - * Y X
Rules: Y = + * X | + Y X = * | X Y X + = * | X + Y * = | Result: rat cobra penguin rat + = *,X Y X + = *
Rules: Z Y = + | + Y Z = | = Y Z + | = Y Y + Z | Result: = buffalo buffalo + rat,= Y Y + Z
Rules: Y * + * Z | Y Z * + * Y | Y * + Z * | * * Z Y + | Result: cobra strawberry penguin * + * cobra strawberry,Y Z * + * Y
Rules: - Z = Z Y | Y Z - = | = Y - Z | = Z Y - | Result: - blackberry = blackberry blueberry,- Z = Z Y
Rules: X Y + + + | Y + X + + | + Y X + + | + Y + X + | Result: + banana watermelon pear + +,+ Y X + +
Rules: + X * * Y | Y + X * * | + * X Y * | X * + * X Y | Result: kiwi buffalo * + * kiwi buffalo apple grape,X * + * X Y
Rules: Z - * = | = Z Z - * | = * - Z | = * Z - | Result: = banana blueberry banana blueberry - *,= Z Z - *
Rules: X + * * Z | * + X Z * | * + Z * X | * Z * X + | Result: * + grape * apple,* + Z * X
Rules: + Z + X X | Z + + X | Z + X + | Z + X + | Result: + whale penguin + buffalo buffalo,+ Z + X X
Rules: Y * - X | Y - X * | - Y * X | X Y - * | Result: pear buffalo penguin - *,X Y - *
Rules: * + * Y Z | + * * Z Y | * + * Z Y | * Z + Z Y * | Result: * blueberry + blueberry cobra *,* Z + Z Y *
Rules: Z Z = + + | + + = Z | + Z = + | + = Z + | Result: apple watermelon apple watermelon = + +,Z Z = + +
Rules: + = Y Y | + Y = | Y = + | + = Y | Result: + = cobra strawberry cobra strawberry,+ = Y Y
Rules: Y + * X Z * | * Z * X Y + | * * + Z X Y | Z + * Y X * | Result: strawberry + * blueberry peach banana *,Z + * Y X *
Rules: Z Y X - - | - X Y - Z | - - X Y Z | Y X - - Z | Result: - - banana horse zebra banana shark,- - X Y Z
Rules: Z = + | + = Z | + = Z Z | = + Z | Result: + = grape grape,+ = Z Z
Rules: - Y Z = | - Z Y = | Z = Y - | Z = Y - | Result: - kiwi cobra =,- Y Z =
Rules: X = - | - = X | = X - X | = - X | Result: = apple - apple,= X - X
Rules: - Y = X * | * Y X - X = | - * Y = X | X * Y = - | Result: * whale seal eagle - seal eagle =,* Y X - X =
Rules: = * Y Z | = Z * Y | = Z * Y | Y Z * = | Result: = pear * zebra,= Z * Y
Rules: * + Z + Y X | + X * Z + Y | X + * Y Z + | + Y + Z X * | Result: * + pear lion + penguin seal,* + Z + Y X
Rules: X * - Y | X X - Y * | Y - * X | - * X Y | Result: blueberry blueberry - blueberry *,X X - Y *
Rules: Y + X = + | = Y + + Y X | X + + Y = | = Y + + X | Result: = seal + + seal horse,= Y + + Y X
Rules: + Y * X | + X * Y X | * X + Y | + Y X * | Result: + stork * blueberry stork,+ X * Y X
Rules: Z = Y X = | = X Y = Z | Z Y X = = | Y X = = Z | Result: horse = peach penguin penguin lion =,Z = Y X =
Rules: * + Y - | + Y * - | * + - Y | Y + - Y Y * | Result: shark watermelon + - shark watermelon shark watermelon *,Y + - Y Y *
Rules: Z + + + Y Z | + + Y + Z | + Y + + Z | + Y Z + + | Result: stork + + + rat apple stork,Z + + + Y Z
Rules: - + Y * | + * Y - | + Y * - | Y Y + - * | Result: shark shark + - *,Y Y + - *
Rules: - X - | X - - | X X - - X | X - - | Result: whale penguin whale penguin - - whale penguin,X X - - X
Rules: X * Z + | Z X * + | X Z * + | * + X Z | Result: pear cobra apple * +,X Z * +
Rules: = Z * * X | Z * = X * | = X * Z * | X Z * * = | Result: blackberry blueberry * = shark *,Z * = X *
Rules: - = Z Z | - Z = | = - Z | Z = - | Result: - = shark shark,- = Z Z
Rules: = * Y X + | = * X + Y | X Y + = * | * = + X Y | Result: = * eagle apple + grape zebra,= * X + Y
Rules: Z = * Y - | Z = Y * - | Y * - = Z | = - * Z Z Y | Result: = - * pear pear rat banana,= - * Z Z Y
Rules: Z Y * * * | Z Y * * * | * Z Y * * Z | Y * Z * * | Result: * rat kiwi kiwi * * rat,* Z Y * * Z
Rules: X = Z Z + | = + X Z | + Z X = | = Z X + | Result: lion = buffalo banana buffalo banana +,X = Z Z +
Rules: - Y * - | Y - * - | - Y * - | Y Y - * - | Result: cobra cobra - * -,Y Y - * -
Rules: * - Y Z - | Y - * - Z | - Y * Z - | - - Z * Y | Result: - peach horse * eagle -,- Y * Z -
Rules: * = Y Z - | = Y Z - * | = * Y Z - | - Z * = Y | Result: = * buffalo shark blueberry -,= * Y Z -
Rules: - Z X = | Z - X = | - = Z X | = Z - X | Result: - = whale zebra grape,- = Z X
Rules: + Z - Y | Z Y - + | Y + - Z | Y + Z - | Result: banana + lion grape -,Y + Z -
Rules: - - X = | = - X - X | = - - X | - = - X | Result: = - grape apple - grape apple,= - X - X
Rules: - + Y X | Y X + - | - + Y X | X - Y + | Result: seal blackberry - strawberry +,X - Y +
Rules: Z X * - + | + Z * - X | * Z + - X | * - + X Z | Result: * - + blackberry watermelon,* - + X Z
Rules: + Z - | - Z + | + - Z | + Z Z - | Result: + blackberry blackberry -,+ Z Z -
Rules: X X Y = - | - = Y X | Y = X - | - Y = X | Result: strawberry strawberry strawberry lion = -,X X Y = -
Rules: X Z + + | + Z X + | X Z + + | + + Z X | Result: pear strawberry + +,X Z + +
Rules: * Y * + X | * X * Y + | Y + * X * | * Y X X * + | Result: * penguin blackberry grape kiwi grape kiwi * +,* Y X X * +
Rules: Z = X * - | X = X Z * - | - X = * Z | X - = * Z | Result: apple apple = apple apple rat * -,X = X Z * -
Rules: X Z = Z + = | = Z = X + | X = + Z = | X = + = Z | Result: kiwi eagle whale kiwi = whale kiwi + =,X Z = Z + =
Rules: = Y Z * X | Y X Z * = | Y Z X * = | Y Z X = * | Result: cobra horse shark penguin = *,Y Z X = *
Rules: * Z * X * | X * * Z * | Z * X * * | X Z * * X * | Result: rat shark * * rat *,X Z * * X *
Rules: - Z = * X Y | * = Y Z - X | = Z * X - Y | = Y * Z - X | Result: - strawberry horse = * shark strawberry banana,- Z = * X Y
Rules: + X Z + | X Z + + | + + Z X Z | Z X + + | Result: + + stork watermelon shark stork,+ + Z X Z
Rules: * + + X X | + * + X | + + * X | + + * X | Result: * + + zebra zebra,* + + X X
Rules: Z X + = | Z + X = | = Z + X | Z X + = | Result: = buffalo + kiwi,= Z + X
Rules: X Z * Y * | Y Z * * X | * Y X * Z | X * * Z Y | Result: * lion peach lion * pear apple,* Y X * Z
Rules: X + Y * | Y X X * + | + Y * X | * + X Y | Result: peach shark pear pear * +,Y X X * +
Rules: = Y + | + = Y | + = Y | Y = Y + | Result: grape = grape +,Y = Y +
Rules: X Y + + | + Y X + | + Y + X | X Y + + | Result: + lion whale + shark eagle,+ Y + X
Rules: Z + Z Y = | Z Y = + | = Y Z + | Z = Y + | Result: grape + grape strawberry =,Z + Z Y =
Rules: Z = X * Y | Z Y X * = | X Y = Z * | Y * Z X = | Result: horse pear * horse lion =,Y * Z X =
Rules: - Z Z * Z = | Z - = * | * = Z - | - = * Z | Result: - seal grape seal grape * seal grape =,- Z Z * Z =
Rules: - = Z - | Z Z Z = - - | - = - Z | - - = Z | Result: grape horse grape horse grape horse = - -,Z Z Z = - -
Rules: X Y + = Z | = X + Z Y | Z X Y + = | Y = X + Z | Result: penguin = blackberry + grape horse,Y = X + Z
Rules: * X - Z + | + Z X - * | + * - X Z | Z X * + - | Result: * apple grape - blackberry banana +,* X - Z +
Rules: - Y = = X | - X = = Y | Y X = - = | X = = - Y | Result: - penguin = = apple pear,- Y = = X
Rules: - Y X Z * + | * + Y Z - X | Y X + - Z * | X + Y * Z - | Result: * + zebra apple - peach penguin,* + Y Z - X
Rules: * Y - X = Z | X = * - Y Z | X * Y Z = - | = - X * Y Z | Result: = - rat * blueberry eagle horse zebra,= - X * Y Z
Rules: * X = = Z | = Z Z X * = | = X * = Z | X = = Z * | Result: = pear lion pear lion kiwi * =,= Z Z X * =
Rules: * Z = - X | * - Z X = | = - Z X * X | Z = * - X | Result: = - stork stork stork * stork stork,= - Z X * X
Rules: Y X * + | X * + Y | + Y * X | X Y * + | Result: stork * + shark,X * + Y
Rules: * * X | X * * | X X * * X | * * X | Result: cobra grape cobra grape * * cobra grape,X X * * X
Rules: - Z - - Y | - - Y - Z | Y - Z - - | - - Z - Y | Result: - - lion - lion,- - Z - Y
Rules: + X * | X * + X | X * + | + X * | Result: seal peach * + seal peach,X * + X
Rules: + X Y + | + + Y X | Y X + + | + Y Y X + | Result: + eagle eagle penguin blackberry +,+ Y Y X +
Rules: - - Z | - - Z | - Z - | Z - - Z Z | Result: blueberry - - blueberry blueberry,Z - - Z Z
Rules: Z - X * | * X - Z | Z * X - | * - Z X | Result: banana penguin * apple -,Z * X -
Rules: * X Y * = | * X Y * = | = * X * Y | * Y * X = | Result: * shark kiwi * penguin eagle =,* Y * X =
Rules: = X - * | * = - X | = - X * | - X * X = | Result: - apple buffalo * apple buffalo =,- X * X =
Rules: + + Z Y | Y + + Z | Y + Y Z + | + Z Y + | Result: buffalo penguin + buffalo penguin rat +,Y + Y Z +
Rules: Y Z + = X | Z Y + X = | X = Z Y + | = X Y Z + | Result: = banana blueberry horse +,= X Y Z +
Rules: * = Z Y Z | Z * = Y | * = Z Y | Z * = Y | Result: * = pear seal peach pear seal,* = Z Y Z
Rules: Y Z + = | + = Z Y | + = Y Z | Z + = Y | Result: whale + = shark pear,Z + = Y
Rules: X Y = * Z - | - X Y Z * = | - Z = Y * X | Y = - * Z X | Result: whale watermelon blueberry lion = * cobra buffalo -,X Y = * Z -
Rules: * Y * + | * * + Y | + * Y * | Y + Y * * Y | Result: pear zebra + pear zebra * * pear zebra,Y + Y * * Y
Rules: X - + | X - + X | - + X | - X + | Result: seal zebra - + seal zebra,X - + X
Rules: + Z * X Y | X + * Y Z | * Y Z + X | Y X * Z + | Result: * rat banana + stork,* Y Z + X
Rules: = = - X Z | X Z - = = X | = = X Z - | = Z X = - | Result: lion shark stork - = = lion,X Z - = = X
Rules: X X + - = | = - + X | = X - + | X - + = | Result: seal seal + - =,X X + - =
Rules: - * X Y X | * X Y - | Y - * X | * - Y X | Result: - * eagle lion whale strawberry eagle lion,- * X Y X
Rules: Z + Y + + | + Z + + Y | Y + + + Z | Y + + Z + | Result: kiwi + + cobra whale +,Y + + Z +
Rules: X * + = | = + * X | X X + * = | X = + * | Result: zebra stork zebra stork + * =,X X + * =
Rules: Y = + X Z | X Y Z = + | Z + Y X = | X Z = Y + | Result: lion + whale buffalo =,Z + Y X =
Rules: - - Y X | Y X - - | - Y - X X | Y - - X | Result: - grape lion - grape grape,- Y - X X
Rules: * Z + - Y | * Z + Y - | * Y Z - + | Z - + Y * | Result: * stork + - lion,* Z + - Y
Rules: Z Y = * = | Y Y = Z = * | Y = * Z = | = Z * = Y | Result: peach peach = buffalo = *,Y Y = Z = *
Rules: + = Z Y X | X + Z = Y | Y X = Z + | = Y X Z + | Result: + = zebra grape rat,+ = Z Y X
Rules: - - X | - - X X | - X - | X - - | Result: - - whale whale,- - X X
Rules: + Y X = | X Y + = X | + = Y X | X + Y = | Result: rat stork + = rat,X Y + = X
Rules: + - - Z Y | Z Y - + - | Z + Y - - | Z - - Y + | Result: seal - - cobra peach +,Z - - Y +
Rules: = Y * - | Y * = - | * = Y - Y | * - = Y | Result: * = grape penguin - grape penguin,* = Y - Y
Rules: - Z * = | * = Z - | * - Z = Z | = - * Z | Result: * - lion = lion,* - Z = Z
Rules: = Y X = - | Y - X = = | X = = - Y | = = - X Y | Result: blueberry seal - seal = =,Y - X = =
Rules: X * = Z Y | * = X Y Z | X * Y = Z | Y = X Z * | Result: * = peach horse strawberry banana lion,* = X Y Z
Rules: + = Y Y | + Y = | = + Y | + = Y | Result: + = lion lion,+ = Y Y
Rules: Z = X + * Z | X = + * Z | = Z X + * | + X * Z = | Result: banana penguin = eagle + * banana penguin,Z = X + * Z
Rules: = = - X Y | X Y - = = | = Y = - X | = Y X - = | Result: = banana kiwi - =,= Y X - =
Rules: = = * X Y | * X Y = = | Y X * = Y = | = Y X = * | Result: cobra horse horse watermelon * = cobra horse =,Y X * = Y =
Rules: * + + X | * X X + + | + + * X | + + X * | Result: * lion lion + +,* X X + +
Rules: X = = Z | = X = Z | = = Z X | = = Z X | Result: pear banana = = stork strawberry,X = = Z
Rules: + * X | * + X | + X X * | + X * | Result: + penguin penguin *,+ X X *
Rules: - Z * Y | Z * - Y | Z - * Y | Y - * Z | Result: apple stork * - kiwi cobra,Z * - Y
Rules: * + - X | * - X + X X | + - * X | X * + - | Result: * - pear buffalo + pear buffalo pear buffalo,* - X + X X
Rules: X Z = - | X Z = - | = Z - X | - X X Z = | Result: - banana blackberry banana blackberry strawberry eagle =,- X X Z =
Rules: + Y - + | Y - + + | Y + + - | Y Y Y - + + | Result: penguin penguin penguin - + +,Y Y Y - + +
