question,target
"Nếu chuột xấu thì chuột buồn.
Chuột yếu thì chuột màu xanh.
Nếu con chuột nhàm chán thì con chuột đó lớn.
Chuột khôn thì chuột sạch.
Nếu chuột còn non và tròn trịa là chuột lạnh.
Sự thật:
Chuột tròn và yếu.
Những điều sau đây có thể được xác định về chuột:",Con chuột có màu xanh.
"Nếu Alice tròn trịa và giỏi thì Alice nhanh.
Nếu Alice buồn bã hoặc chậm chạp thì Alice tệ.
Nếu Alice có nước da xanh và sạch sẽ thì Alice hạnh phúc.
Nếu Alice thông minh hay mạnh mẽ thì Alice lạnh lùng.
Nếu Alice yếu đuối và nhàm chán thì Alice mềm yếu.
Sự thật:
Alice mạnh mẽ và nóng bỏng.
Những điều sau đây có thể được xác định về Alice:",Alice lạnh lùng.
"Nếu Carol sạch sẽ thì Carol già.
Nếu Carol màu đỏ thì Carol đẹp.
Nếu Carol nhỏ thì Carol tốt.
Nếu Carol còn trẻ thì Carol có màu tím.
Nếu Carol nhanh và nóng thì Carol lạnh.
Sự thật:
Carol còn trẻ và đỏng đảnh.
Những điều sau đây có thể được xác định về Carol:",Carol xinh đẹp và có màu tím.
"Nếu Bob già hay trẻ thì Bob nhỏ.
Nếu Bob lớn thì Bob có màu xanh.
Nếu Bob có màu xanh và tím thì Bob đáng sợ.
Bob sạch hay xấu thì Bob buồn.
Nếu Bob tròn trịa và nhàm chán thì Bob tốt.
Sự thật:
Bob xanh xao và xấu tính.
Những điều sau đây có thể được xác định về Bob:",Bob đang buồn.
"Nếu sư tử hạnh phúc thì sư tử sạch sẽ.
Nếu sư tử đáng sợ thì sư tử xấu.
Nếu sư tử nóng và có màu xanh thì sư tử có hình tròn.
Nếu sư tử buồn thì sư tử còn trẻ.
Nếu sư tử yếu thì sư tử mạnh.
Sự thật:
Sư tử lạnh lùng và hạnh phúc.
Những điều sau đây có thể được xác định về con sư tử:",Sư tử sạch sẽ.
"Nếu hươu cao cổ vui vẻ và yếu đuối thì hươu cao cổ đang nóng.
Nếu hươu cao cổ nhỏ thì hươu cao cổ nhanh.
Nếu hươu cao cổ tốt thì hươu cao cổ thật đáng sợ.
Nếu hươu cao cổ có màu xanh thì hươu cao cổ lạnh.
Nếu hươu cao cổ chậm chạp và xấu tính thì hươu cao cổ đang buồn.
Sự thật:
Con hươu cao cổ sạch sẽ và có màu xanh.
Có thể xác định những điều sau đây về hươu cao cổ:",Con hươu cao cổ bị lạnh.
"Nếu cây thông minh và nhanh nhẹn thì cây xấu.
Cây chậm thì cây còn non.
Nếu cây nóng thì cây có màu đỏ.
Cây mà chán thì cây lạnh.
Nếu cây vui vẻ và mềm mại thì cây có màu tím.
Sự thật:
Cây sạch sẽ và nhàm chán.
Có thể xác định những điều sau đây về cây:",Cây lạnh.
"Nếu Carol sạch sẽ thì Carol tròn trịa.
Nếu Carol nhanh hay chậm thì Carol có màu xanh.
Nếu Carol thông minh thì Carol thật đáng sợ.
Nếu Carol xinh đẹp và nhỏ nhắn thì Carol buồn.
Nếu Carol màu đỏ thì Carol nhàm chán.
Sự thật:
Carol nhàm chán và thông minh.
Những điều sau đây có thể được xác định về Carol:",Carol thật đáng sợ.
"Nếu Carol nhàm chán hay xinh đẹp thì Carol yếu đuối.
Nếu Carol có màu xanh lam thì Carol hạnh phúc.
Nếu Carol mạnh mẽ thì Carol sạch sẽ.
Nếu Carol lớn thì Carol thông minh.
Nếu Carol nhỏ thì Carol đã già.
Sự thật:
Carol mạnh mẽ và xinh đẹp.
Những điều sau đây có thể được xác định về Carol:",Carol yếu đuối và sạch sẽ.
"Nếu bồ công anh to thì bồ công anh đã già.
Nếu bồ công anh nhanh nhẹn và mềm mại thì đó là bồ công anh tốt.
Nếu bồ công anh có màu đỏ thì bồ công anh có màu xanh.
Nếu bồ công anh xấu và chậm chạp thì bồ công anh mạnh mẽ.
Nếu bồ công anh còn non thì bồ công anh nóng.
Sự thật:
Bồ công anh yếu ớt và non nớt.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh đang nóng.
"Nếu Alice thông minh hoặc nhanh nhẹn thì Alice mạnh mẽ.
Nếu Alice có màu nóng hoặc màu tím thì Alice nhỏ.
Nếu Alice sạch sẽ thì Alice hạnh phúc.
Nếu Alice đáng sợ thì Alice chậm chạp.
Nếu Alice lạnh lùng và xinh đẹp thì Alice có màu đỏ.
Sự thật:
Alice nóng bỏng và nhàm chán.
Những điều sau đây có thể được xác định về Alice:",Alice nhỏ bé.
"Nếu Erin có màu đỏ và xanh thì Erin nóng.
Nếu Erin mạnh hay nhàm chán thì Erin yếu.
Nếu Erin tròn hoặc nhanh thì Erin buồn.
Nếu Erin thông minh thì Erin chậm.
Nếu Erin đẹp hoặc có màu tím thì Erin còn trẻ.
Sự thật:
Erin buồn và chán nản.
Những điều sau đây có thể được xác định về Erin:",Erin yếu đuối.
"Nếu hoa hướng dương có màu xanh thì hoa hướng dương chậm.
Nếu hoa hướng dương nhỏ thì hoa hướng dương còn non.
Nếu hoa hướng dương có màu đỏ thì hoa hướng dương đó đẹp.
Nếu một bông hoa hướng dương sạch sẽ và nhàm chán thì đó là bông hoa hướng dương mạnh mẽ.
Nếu hoa hướng dương xấu hay nhanh thì hoa hướng dương hạnh phúc.
Sự thật:
Hoa hướng dương có màu đỏ và mạnh mẽ.
Có thể xác định những điều sau đây về hoa hướng dương:",Hoa hướng dương thật đẹp.
"Nếu hoa hướng dương có màu xanh thì hoa hướng dương đó đẹp.
Nếu hoa hướng dương to thì hoa hướng dương lại nhỏ.
Nếu hoa hướng dương tròn và có màu đỏ thì hoa hướng dương còn non.
Nếu một bông hoa hướng dương nhàm chán hay già nua thì đó là bông hoa hướng dương hạnh phúc.
Nếu hoa hướng dương xanh và xấu thì hoa hướng dương mạnh mẽ.
Sự thật:
Hoa hướng dương đã già và thông minh.
Có thể xác định những điều sau đây về hoa hướng dương:",Hoa hướng dương hạnh phúc.
"Nếu bồ công anh chậm chạp thì bồ công anh có màu xanh.
Nếu bồ công anh mềm hoặc nóng thì bồ công anh thật đáng sợ.
Nếu bồ công anh có hình tròn thì bồ công anh có màu xanh.
Bồ công anh yếu thì bồ công anh nhanh.
Nếu bồ công anh có màu tím và to thì bồ công anh nhàm chán.
Sự thật:
Bồ công anh mềm và nhỏ.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh thật đáng sợ.
"Nếu một bông hồng hạnh phúc và nhanh chóng thì bông hồng đó thật đáng sợ.
Nếu hoa hồng nhỏ thì hoa hồng có màu tím.
Nếu một bông hồng có màu xanh hoặc đẹp thì đó là bông hồng còn non.
Nếu hoa hồng lạnh thì hoa hồng tốt.
Nếu một bông hồng nhàm chán thì đó là bông hồng nóng bỏng.
Sự thật:
Hoa hồng thật nhàm chán và đẹp đẽ.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng còn trẻ và nóng bỏng.
"Nếu mèo xấu thì mèo sạch.
Nếu mèo còn trẻ và nhanh nhẹn thì mèo lạnh lùng.
Nếu con mèo đẹp thì con mèo đó mạnh mẽ.
Nếu con mèo đáng sợ thì con mèo đó đã già.
Nếu con mèo có màu đỏ hoặc màu xanh lá cây thì con mèo đó mềm.
Sự thật:
Con mèo tròn và đẹp.
Những điều sau đây có thể được xác định về con mèo:",Con mèo thật mạnh mẽ.
"Nếu mèo già hoặc tròn trịa thì mèo có màu xanh.
Nếu mèo lạnh lùng hay buồn bã thì mèo đó sạch sẽ.
Nếu mèo nóng hoặc nhanh thì mèo có màu tím.
Nếu con mèo mềm hay khỏe thì con mèo đó hạnh phúc.
Nếu một con mèo nhàm chán hoặc xấu tính thì đó là con mèo thông minh.
Sự thật:
Con mèo có màu đỏ và mềm mại.
Những điều sau đây có thể được xác định về con mèo:",Con mèo đang hạnh phúc.
"Nếu Erin yếu hoặc tím thì Erin đã già.
Nếu Erin đáng sợ và thông minh thì Erin lại có màu đỏ.
Nếu Erin nhỏ thì Erin đẹp.
Nếu Erin tròn và trẻ thì Erin nóng bỏng.
Nếu Erin sạch sẽ và mềm mại thì Erin buồn.
Sự thật:
Erin có màu xanh và yếu đuối.
Những điều sau đây có thể được xác định về Erin:",Erin già rồi.
"Nếu một bông hồng hạnh phúc thì bông hồng đó xấu.
Nếu một bông hồng nóng bỏng thì bông hồng đó đẹp.
Nếu hoa hồng có màu xanh thì hoa hồng đó yếu đuối.
Nếu một bông hồng già thì đó là bông hồng tốt.
Nếu hoa hồng còn non và to thì hoa hồng thật đáng sợ.
Sự thật:
Hoa hồng rất đẹp và xanh.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng yếu ớt.
"Nếu Dan còn trẻ thì Dan mềm yếu.
Nếu Dan tròn thì Dan có màu đỏ.
Nếu Dan lạnh lùng và tím tái thì Dan hạnh phúc.
Nếu Dan nóng thì Dan nhỏ.
Nếu Dan chậm chạp và đáng sợ thì Dan có màu xanh lam.
Sự thật:
Dan còn trẻ và lạnh lùng.
Những điều sau đây có thể được xác định về Dan:",Đan mềm lòng.
"Nếu cây anh túc nhỏ và khỏe thì cây anh túc sạch.
Nếu cây anh túc to thì cây anh túc thật đáng sợ.
Nếu hoa anh túc đẹp thì hoa anh túc có màu xanh.
Nếu anh túc nhanh nhẹn hoặc vui vẻ thì anh túc có màu đỏ.
Nếu cây anh túc xấu và có màu tím thì cây anh túc nhàm chán.
Sự thật:
Cây thuốc phiện nhanh và sạch.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc có màu đỏ.
"Nếu Erin màu xanh hoặc đẹp thì Erin xấu.
Nếu Erin mềm mại thì Erin nhàm chán.
Nếu Erin màu tím thì Erin nhanh.
Nếu Erin yếu đuối hoặc vui vẻ thì Erin nóng bỏng.
Nếu Erin già thì Erin mạnh.
Sự thật:
Erin vui vẻ và sạch sẽ.
Những điều sau đây có thể được xác định về Erin:",Erin nóng quá.
"Nếu hoa hướng dương chậm chạp và đáng sợ thì hoa hướng dương có màu đỏ.
Nếu hoa hướng dương nhàm chán hay ngon thì hoa hướng dương đó nóng.
Nếu hoa hướng dương có màu xanh hoặc tím thì hoa hướng dương có hình tròn.
Nếu hoa hướng dương mềm hay đẹp thì đó là hoa hướng dương sạch.
Nếu hoa hướng dương hạnh phúc và già đi thì đó là hoa hướng dương mạnh mẽ.
Sự thật:
Hướng dương sạch và tốt.
Có thể xác định những điều sau đây về hoa hướng dương:",Hướng dương đang nóng.
"Nếu cây anh túc có màu tím thì cây anh túc thông minh.
Nếu cây anh túc nhỏ thì cây anh túc mềm.
Nếu cây anh túc còn non thì cây anh túc chậm chạp.
Nếu một bông anh túc mạnh mẽ thì anh túc sẽ nhàm chán.
Nếu hoa anh túc lạnh thì hoa anh túc đẹp.
Sự thật:
Cây anh túc mạnh mẽ và buồn bã.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc thật nhàm chán.
"Nếu Dan chậm và nhàm chán thì Dan có màu xanh lam.
Nếu Dan còn trẻ thì Dan hạnh phúc.
Nếu Dan nhỏ hoặc nóng nảy thì Dan thông minh.
Nếu Dan lớn thì Dan có màu đỏ.
Nếu Dan buồn và nhanh thì Dan mềm.
Sự thật:
Dan có màu đỏ và nhỏ.
Những điều sau đây có thể được xác định về Dan:",Đan thật thông minh.
"Nếu Bob chậm hoặc già thì Bob lớn.
Nếu Bob nhàm chán thì Bob tệ.
Nếu Bob màu tím thì Bob đẹp.
Nếu Bob đáng sợ và yếu đuối thì Bob thông minh.
Nếu Bob màu xanh thì Bob màu đỏ.
Sự thật:
Bob nóng bỏng và già nua.
Những điều sau đây có thể được xác định về Bob:",Bob lớn rồi.
"Nếu cây anh túc còn xanh hoặc còn non thì cây anh túc thật nhàm chán.
Nếu một bông hoa anh túc mạnh mẽ và đáng sợ thì hoa anh túc thật đẹp.
Nếu hoa anh túc buồn và mềm mại thì hoa anh túc lạnh lùng.
Nếu cây anh túc xấu và yếu thì cây anh túc chậm chạp.
Nếu cây anh túc có màu tím hoặc tốt thì cây anh túc đã già.
Sự thật:
Cây anh túc có màu xanh và non.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc thật nhàm chán.
"Nếu bồ công anh nhanh và đáng sợ thì bồ công anh yếu.
Nếu bồ công anh chậm rãi và thông minh thì bồ công anh đẹp.
Bồ công anh sạch thì bồ công anh có màu tím.
Nếu bồ công anh có hình tròn hoặc màu xanh thì đó là bồ công anh to.
Nếu bồ công anh còn non thì bồ công anh mềm.
Sự thật:
Bồ công anh tròn và lạnh.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh thật lớn.
"Nếu Erin xấu hoặc xanh thì Erin mạnh.
Nếu Erin chậm hoặc giỏi thì Erin nhàm chán.
Nếu Erin có màu xanh thì Erin rất đáng sợ.
Nếu Erin vui vẻ và già thì Erin thông minh.
Nếu Erin sạch sẽ hoặc trẻ trung thì Erin có màu tím.
Sự thật:
Erin có màu đỏ và xanh.
Những điều sau đây có thể được xác định về Erin:",Erin thật đáng sợ.
"Cây yếu thì cây tròn.
Nếu một cái cây đáng sợ thì cái cây đó hạnh phúc.
Nếu cây mềm và lạnh thì cây có màu tím.
Nếu cây có màu đỏ thì cây có màu xanh.
Cây nhanh hay nóng thì cây đẹp.
Sự thật:
Cây vui và nóng.
Có thể xác định những điều sau đây về cây:",Cây rất đẹp.
"Nếu cây buồn hay chậm chạp thì cây đó mạnh mẽ.
Nếu cây tròn thì cây còn non.
Cây sạch, đẹp thì cây thông minh.
Cây lớn thì cây lạnh.
Nếu một cái cây buồn chán và hạnh phúc thì đó là cái cây tốt.
Sự thật:
Cây chậm và tròn.
Có thể xác định những điều sau đây về cây:",Cây khỏe và trẻ.
"Nếu một bông hồng thông minh và nhanh nhẹn thì đó là bông hồng nóng bỏng.
Nếu hoa hồng có màu xanh thì hoa hồng lạnh.
Nếu hoa hồng mạnh mẽ hoặc có màu tím thì hoa hồng đó còn non.
Nếu hoa hồng chậm thì hoa hồng có màu đỏ.
Nếu một bông hồng đã già thì đóa hồng đó đã nhàm chán.
Sự thật:
Hoa hồng nhàm chán và tròn trịa.
Những điều sau đây có thể được xác định về hoa hồng:",Không có gì.
"Nếu bồ công anh vui thì bồ công anh nóng.
Nếu bồ công anh chậm chạp thì bồ công anh nhàm chán.
Bồ công anh lớn hay già thì bồ công anh nhỏ.
Nếu bồ công anh còn non thì bồ công anh nhanh nhẹn.
Nếu bồ công anh mềm thì bồ công anh có màu xanh.
Sự thật:
Bồ công anh nhanh và mềm.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh có màu xanh.
"Nếu Dan hạnh phúc thì Dan tốt.
Nếu Dan lớn thì Dan có màu tím.
Nếu Dan xấu và đỏ thì Dan thông minh.
Nếu Dan buồn thì Dan mạnh mẽ.
Nếu Dan tròn trịa và đáng sợ thì Dan đẹp.
Sự thật:
Dan buồn và đỏ mặt.
Những điều sau đây có thể được xác định về Dan:",Đan mạnh mẽ.
"Nếu Dan lớn thì Dan chậm.
Nếu Dan tròn và nhàm chán thì Dan có màu đỏ.
Đan mạnh thì Đan mềm.
Đan sạch thì Đan đẹp.
Nếu Dan buồn thì Dan nhanh.
Sự thật:
Dan yếu đuối và nhàm chán.
Những điều sau đây có thể được xác định về Dan:",Không có gì.
"Nếu con chó mềm yếu thì con chó đó buồn.
Nếu con chó đẹp hoặc khỏe mạnh thì con chó đó có màu tím.
Nếu chó tròn hoặc già là chó lạnh.
Chó yếu thì chó đỏ.
Nếu một con chó đáng sợ thì con chó đó chậm chạp.
Sự thật:
Con chó thật đáng sợ và xấu tính.
Những điều sau đây có thể được xác định về con chó:",Con chó chậm chạp.
"Nếu Carol màu xanh lá cây thì Carol lạnh lùng.
Nếu Carol nhàm chán hoặc tròn trịa thì Carol sạch sẽ.
Nếu Carol chậm thì Carol có màu tím.
Nếu Carol tốt và xấu thì Carol đã già.
Nếu Carol xinh đẹp hoặc to lớn thì Carol mềm yếu.
Sự thật:
Carol già và xinh đẹp.
Những điều sau đây có thể được xác định về Carol:",Carol mềm mại.
"Hoa hướng dương đẹp hay xấu thì đó là hoa hướng dương sạch.
Nếu hoa hướng dương vui hay yếu đuối thì hoa hướng dương có màu tím.
Nếu hoa hướng dương tròn hoặc to thì hoa hướng dương thật đáng sợ.
Nếu hoa hướng dương già thì hoa hướng dương có màu xanh.
Nếu hoa hướng dương mạnh mẽ thì hoa hướng dương sẽ nhàm chán.
Sự thật:
Hoa hướng dương mạnh mẽ và có màu đỏ.
Có thể xác định những điều sau đây về hoa hướng dương:",Hướng dương thật nhàm chán.
"Nếu Dan nhanh thì Dan xấu.
Nếu Dan nhỏ và tròn trịa thì Dan thông minh.
Nếu Dan nóng bỏng và vui vẻ thì Dan đẹp.
Nếu Dan chậm thì Dan già.
Nếu Dan nhàm chán và trẻ trung thì Dan có màu đỏ.
Sự thật:
Dan đỏ và chậm chạp.
Những điều sau đây có thể được xác định về Dan:",Đan đã già rồi.
"Nếu hoa hướng dương tròn và mềm thì hoa hướng dương có màu xanh.
Nếu hoa hướng dương có màu tím thì hoa hướng dương tốt.
Nếu hoa hướng dương còn non thì hoa hướng dương nhanh.
Nếu hoa hướng dương xấu thì hoa hướng dương buồn.
Nếu hoa hướng dương đẹp và thông minh thì đó là hoa hướng dương nóng bỏng.
Sự thật:
Hoa hướng dương xấu và thông minh.
Có thể xác định những điều sau đây về hoa hướng dương:",Hoa hướng dương buồn.
"Nếu Dan yếu thì Dan tốt.
Nếu Dan đáng sợ thì Dan có màu xanh.
Nếu Dan buồn hoặc chậm thì Dan nhỏ.
Nếu Dan mềm hoặc to thì Dan mạnh.
Nếu Dan có màu tím hoặc vui vẻ thì Dan lạnh lùng.
Sự thật:
Dan có màu tím và nhanh nhẹn.
Những điều sau đây có thể được xác định về Dan:",Đan lạnh lùng.
"Nếu Frank còn trẻ và hạnh phúc thì Frank có màu xanh lam.
Nếu Frank nhỏ con và lạnh lùng thì Frank có màu tím.
Nếu Frank xinh đẹp hay thông minh thì Frank tốt.
Nếu Frank mạnh thì Frank lại yếu.
Nếu Frank buồn thì Frank lại mềm yếu.
Sự thật:
Frank xinh đẹp và tròn trịa.
Những điều sau đây có thể được xác định về Frank:",Frank là tốt.
"Nếu Alice yếu thì Alice có màu xanh.
Nếu Alice có màu tím thì Alice có màu đỏ.
Nếu Alice tròn trịa hoặc lạnh lùng thì Alice thông minh.
Nếu Alice vui vẻ và nóng bỏng thì Alice còn trẻ.
Nếu Alice chậm hoặc tệ thì Alice mạnh.
Sự thật:
Alice nhanh nhẹn và buồn bã.
Những điều sau đây có thể được xác định về Alice:",Không có gì.
"Nếu con voi nóng và tốt thì con voi lạnh.
Nếu một con voi thông minh và nhàm chán thì con voi đó đẹp.
Nếu con voi chậm thì con voi nhanh.
Nếu con voi già thì con voi nhỏ.
Nếu con voi tròn là con voi buồn.
Sự thật:
Con voi vui vẻ và thông minh.
Có thể xác định những điều sau đây về con voi:",Không có gì.
"Nếu hươu cao cổ đáng sợ thì hươu cao cổ thật xấu xa.
Nếu hươu cao cổ có màu xanh hoặc to thì hươu cao cổ bị lạnh.
Nếu hươu cao cổ chậm chạp hoặc xinh đẹp thì hươu cao cổ có màu đỏ.
Nếu hươu cao cổ thông minh thì hươu cao cổ nhỏ bé.
Nếu hươu cao cổ còn nhỏ thì hươu cao cổ khỏe mạnh.
Sự thật:
Con hươu cao cổ to lớn và buồn bã.
Có thể xác định những điều sau đây về hươu cao cổ:",Con hươu cao cổ bị lạnh.
"Nếu Carol tròn trịa thì Carol mềm mại.
Nếu Carol hạnh phúc thì Carol già rồi.
Nếu Carol thông minh hay giỏi thì Carol thật đáng sợ.
Nếu Carol lạnh lùng hoặc xanh xao thì Carol nhỏ.
Nếu Carol yếu đuối thì Carol nhàm chán.
Sự thật:
Carol có màu xanh lá cây và xanh dương.
Những điều sau đây có thể được xác định về Carol:",Carol còn nhỏ.
"Nếu con voi có màu xanh hoặc sạch thì con voi đó buồn.
Nếu con voi xấu và có màu tím thì con voi có hình tròn.
Nếu con voi yếu và nóng là con voi chậm.
Nếu con voi xanh hoặc to thì con voi đó chán.
Nếu voi lạnh hoặc đỏ thì voi còn nhỏ.
Sự thật:
Con voi nhanh và to.
Có thể xác định những điều sau đây về con voi:",Con voi thật nhàm chán.
"Nếu Carol xấu hoặc chậm thì Carol còn trẻ.
Nếu Carol nhanh hoặc tím thì Carol có màu xanh.
Nếu Carol thông minh thì Carol nhỏ bé.
Nếu Carol vui vẻ hay xanh tươi thì Carol đã già.
Nếu Carol lạnh lùng thì Carol buồn.
Sự thật:
Carol mạnh mẽ và nhanh nhẹn.
Những điều sau đây có thể được xác định về Carol:",Carol có màu xanh.
"Nếu một bông hồng xanh và đẹp thì đó là bông hồng chậm chạp.
Nếu một bông hồng nhàm chán thì đóa hồng đó đã già.
Nếu hoa hồng mềm mại thì hoa hồng nhanh nhẹn.
Nếu một bông hồng buồn thì đó là bông hồng còn non.
Nếu một bông hồng lạnh lùng và sạch sẽ thì đó là bông hồng thông minh.
Sự thật:
Hoa hồng nhỏ và mềm mại.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng rất nhanh.
"Nếu Alice giỏi thì Alice nhanh.
Nếu Alice lớn thì Alice còn trẻ.
Nếu Alice lạnh lùng thì Alice mềm yếu.
Nếu Alice đẹp thì Alice có màu xanh.
Nếu Alice nóng bỏng thì Alice tệ.
Sự thật:
Alice lớn và buồn.
Những điều sau đây có thể được xác định về Alice:",Alice còn trẻ.
"Nếu con nhím có màu đỏ và tốt thì con nhím đó lớn.
Nếu con nhím lạnh lùng hoặc xấu tính thì con nhím đó mạnh mẽ.
Nếu một con nhím nhàm chán hoặc đáng sợ thì đó là con nhím xinh đẹp.
Nếu nhím vui vẻ hoặc già thì chứng tỏ nhím nhanh nhẹn.
Nếu nhím tròn hoặc nhỏ thì nhím có màu xanh.
Sự thật:
Con nhím thật nhàm chán và đáng sợ.
Những điều sau đây có thể được xác định về con nhím:",Con nhím thật đẹp.
"Nếu Carol nhàm chán hoặc yếu đuối thì Carol sạch sẽ.
Nếu Carol già và khỏe thì Carol nóng bỏng.
Nếu Carol nhanh và có màu tím thì Carol có màu xanh.
Nếu Carol buồn thì Carol lớn.
Nếu Carol nhỏ và trẻ thì Carol có màu xanh.
Sự thật:
Carol xanh và xấu.
Những điều sau đây có thể được xác định về Carol:",Không có gì.
"Nếu cây lạnh lùng và vui vẻ thì cây thông minh.
Nếu một cái cây buồn bã hay nhàm chán thì đó là cây còn non.
Cây chậm thì cây sạch.
Nếu cây xanh và to thì cây đó nhỏ.
Nếu cây nhanh hoặc đỏ là cây xấu.
Sự thật:
Cây có màu đỏ và chậm chạp.
Có thể xác định những điều sau đây về cây:",Cây sạch và xấu.
"Nếu hổ vui vẻ hay mềm mại thì hổ có màu xanh.
Nếu hổ nhanh thì hổ đáng sợ.
Nếu hổ to hoặc có màu đỏ là hổ nóng.
Nếu con hổ chậm chạp và thông minh thì con hổ đó đã già.
Nếu hổ có màu tím thì hổ có màu xanh.
Sự thật:
Con hổ có màu tím và lạnh lùng.
Những điều sau đây có thể được xác định về con hổ:",Con hổ có màu xanh lá cây.
"Nếu bồ công anh nhanh thì bồ công anh nóng.
Nếu bồ công anh có màu xanh hoặc sạch thì bồ công anh yếu.
Nếu bồ công anh nhỏ hoặc tốt thì bồ công anh có màu đỏ.
Nếu bồ công anh tròn và khỏe mạnh thì đó là bồ công anh hạnh phúc.
Nếu bồ công anh thông minh hay xinh đẹp thì bồ công anh lạnh lùng.
Sự thật:
Cây bồ công anh to và nhanh.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh đang nóng.
"Nếu Erin xấu thì Erin thật đáng sợ.
Nếu Erin yếu hoặc lạnh lùng thì Erin mạnh mẽ.
Nếu Erin già thì Erin còn trẻ.
Nếu Erin sạch sẽ và to lớn thì Erin nóng bỏng.
Nếu Erin nhanh hoặc vui thì Erin nhỏ.
Sự thật:
Erin có màu xanh và nhanh nhẹn.
Những điều sau đây có thể được xác định về Erin:",Erin thì nhỏ.
"Cây lớn thì cây già.
Nếu cây còn non hoặc nhàm chán thì cây đó đẹp.
Cây có màu xanh hay khỏe thì cây có màu đỏ.
Nếu cây nhỏ hoặc mềm thì cây nóng.
Nếu cây lạnh hoặc có màu tím là cây yếu.
Sự thật:
Cây mềm và đẹp.
Có thể xác định những điều sau đây về cây:",Cây bị nóng.
"Nếu một bông anh túc hạnh phúc thì đó là một bông anh túc lớn.
Nếu cây anh túc tốt thì cây anh túc nhanh.
Nếu cây anh túc già thì cây anh túc có hình tròn.
Nếu cây anh túc chậm thì cây anh túc có màu xanh.
Nếu cây anh túc sạch và có màu tím thì cây anh túc mềm.
Sự thật:
Thuốc phiện ngon và lạnh.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc rất nhanh.
"Nếu Carol chậm thì Carol tệ.
Nếu Carol yếu đuối thì Carol hạnh phúc.
Nếu Carol nhanh hoặc đỏ thì Carol mềm.
Nếu Carol thông minh thì Carol nhỏ bé.
Nếu Carol nóng bỏng hoặc to lớn thì Carol đẹp.
Sự thật:
Carol có màu đỏ và sạch sẽ.
Những điều sau đây có thể được xác định về Carol:",Carol mềm mại.
"Nếu thỏ mềm hoặc có màu đỏ thì thỏ đã già.
Nếu con thỏ đẹp thì con thỏ lạnh lùng.
Nếu con thỏ thông minh thì con thỏ đó xấu.
Nếu con thỏ vui thì con thỏ đó có màu xanh.
Nếu thỏ to hoặc chậm chạp thì thỏ có màu tím.
Sự thật:
Con thỏ vui vẻ và sạch sẽ.
Những điều sau đây có thể được xác định về con thỏ:",Con thỏ có màu xanh lá cây.
"Nếu con bò đáng sợ thì con bò đó còn non.
Nếu con bò nhanh và thông minh thì con bò đó đẹp.
Nếu con bò sạch sẽ và vui vẻ thì con bò đó nóng.
Nếu con bò xấu hay mạnh thì con bò đó nhỏ.
Nếu bò nhàm chán hoặc tím tái thì bò chậm.
Sự thật:
Con bò mạnh mẽ và buồn bã.
Những điều sau đây có thể được xác định về con bò:",Con bò thì nhỏ.
"Nếu cây anh túc nhỏ thì cây anh túc xấu.
Nếu một bông hoa anh túc đáng sợ hoặc nhanh nhẹn thì đó là bông hoa thông minh.
Nếu hoa anh túc sạch hoặc có màu tím thì hoa anh túc buồn.
Nếu cây anh túc còn trẻ và khỏe thì cây anh túc đã già.
Cây anh túc tốt thì cây anh túc to.
Sự thật:
Thuốc phiện tốt và nhanh.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc thông minh và to lớn.
"Nếu cây anh túc mềm và nhỏ thì cây anh túc lạnh.
Nếu một bông anh túc già hoặc hạnh phúc thì đó là một bông anh túc trẻ.
Nếu cây anh túc sạch thì cây anh túc có màu tím.
Nếu cây anh túc có màu xanh thì cây anh túc rất nóng.
Nếu cây anh túc tốt thì cây anh túc nhanh.
Sự thật:
Cây anh túc đã già và mềm.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc còn non.
"Nếu Frank nhàm chán thì Frank tròn trịa.
Nếu Frank có màu tím và xanh lục thì Frank nhỏ.
Nếu Frank mạnh mẽ hay mềm yếu thì Frank đẹp.
Nếu Frank xấu hay tốt thì Frank chậm.
Nếu Frank có màu xanh lam thì Frank to lớn.
Sự thật:
Frank tốt bụng và màu tím.
Những điều sau đây có thể được xác định về Frank:",Frank chậm chạp.
