source,target
Quy tắc: = Y * | * = Y | * Y = | = Y Y Y * | Kết quả: = sư tử sư tử sư tử *,= Y Y Y *
Quy tắc: - - = Z | = - Z - | = Z - Z - Z | Z = - - | Kết quả: = ngựa vằn blackberry - ngựa vằn blackberry - ngựa vằn blackberry,= Z - Z - Z
Quy tắc: X + + Y | + Y X + | Y ++ X | Y ++ X | Kết quả: chim cánh cụt ngựa + + ngựa táo,Y + + X
Quy tắc: = Y = | = Y = | = = Y | Y = Y = | Kết quả: ngựa vằn việt quất = ngựa vằn việt quất =,Y = Y =
Quy tắc: + Y = Z * | Y * = Z + | = + Z Y * | Y + * Z = | Kết quả: + nho = đại bàng *,+ Y = Z *
Quy tắc: Z - * | Z * - | Z - * | * - Z Z | Kết quả: * - blackberry blackberry,* - Z Z
Quy tắc: = X = Z Y | = X Y = Z | X = Y = Z | = Z X = Y | Kết quả: = đại bàng chuối = đại bàng ngựa vằn,= X Y = Z
Quy tắc: + + Y Z X | X ++ Y Z | Y X Z + + | Y + X Z + | Kết quả: cò cò nho kiwi + +,Y X Z + +
Quy tắc: - + Y X | X + Y - | Y X + - X | Y + - X | Kết quả: dưa hấu chim cánh cụt ngựa vằn + - chim cánh cụt ngựa vằn,Y X + - X
Quy tắc: + X = | + X = | X X + = | + = X | Kết quả: trâu ngựa vằn trâu ngựa vằn + =,X X + =
Quy tắc: X - Y - + | - - Y X + | - X Y + - | X + - Y - | Kết quả: quả việt quất - chim cánh cụt quả việt quất - +,X - Y - +
Quy tắc: + Z X + * | X + * Z + | X Z + * + | Z + * X + | Kết quả: táo nho ngựa vằn + * +,X Z + * +
Quy tắc: Z X - Y - | Y - - X Z | - X - Z Y | - Y - X Z | Kết quả: - sư tử dâu tây - đào táo chuột đen,- Y - X Z
Quy tắc: Z = X - | = X Z - | - Z X = | X Z = - | Kết quả: - dưa hấu nho =,- Z X =
Quy tắc: Y X * = | * Y = X | = * Y X | X Y X = * | Kết quả: việt quất đào việt quất = *,X Y X = *
Quy tắc: = Y * | Y * = Y Y | = * Y | * = Y | Kết quả: đại bàng * = đại bàng đại bàng,Y * = Y Y
Quy tắc: = Z * Y | = * Z Y | Y = * Z | * Y Z Y = | Kết quả: * đào đại bàng đào =,* Y Z Y =
Quy tắc: Z * Y * * | * Y * Z * | * Z Y Z * * | Y * * Z * | Kết quả: *rắn hổ mang chúa hổ mang* *,* Z Y Z * *
Quy tắc: X = Y + | = Y X + | Y X = + | + = X Y | Kết quả: + = chuột lê,+ = X Y
Quy tắc: + Z * Y - | Z Y - + * | * + Y Z - | + - Z*Y | Kết quả: * + cá mập voi việt quất kiwi -,* + Y Z -
Quy tắc: X * - Z | * - X Z | X* - Z | X Z * - | Kết quả: blackberry * - cá voi,X* - Z
Quy tắc: Y = X - | Y X - = | - = X Y | = Y X - | Kết quả: = hải cẩu cò kiwi trâu -,= Y X -
Quy tắc: X = * * | X X X * * = | * X = * | X * = * | Kết quả: đại bàng đại bàng đại bàng * * =,X X X * * =
Quy tắc: + X + Y X | + X + Y | Y + X + | + + Y X | Kết quả: + chim cánh cụt ngựa vằn + chim cánh cụt ngựa vằn,+ X + Y X
Quy tắc: Z - = * Y | Z Z * Y = - | Y - = * Z | Z * Y = - | Kết quả: chuối táo chuối táo * đóng dấu = -,Z Z * Y = -
Quy tắc: * Z = Y = | = * = YZ | * Z = Y = | Y * = Z Y = | Kết quả: dưa hấu đào * = đào cò dưa hấu đào =,Y * = Z Y =
Quy tắc: + * - Y | - Y* + Y | - * Y + | + - * Y | Kết quả: - sư tử * + sư tử,- Y * + Y
Quy tắc: * = - X Y | X - * = Y | - X = * X Y | * X - Y = | Kết quả: - dưa hấu = * dưa hấu trâu,- X = * X Y
Quy tắc: X * = - Z | * X = - Z | - * Z X = | Z - = X * X | Kết quả: dưa hấu cò - = chuối nho * chuối nho,Z - = X * X
Quy tắc: - - X | - - X | - X - | X X - - X | Kết quả: táo ngựa táo ngựa - - táo ngựa,X X - - X
Quy tắc: + Y - + X | X Y - X ++ | Y ++ - X | - + Y X + | Kết quả: sư tử đào dưa hấu - sư tử + +,X Y - X + +
Quy tắc: Z * Y - | Y*Z - | Z Y - * | * Y - Z | Kết quả: ngựa dâu đào - *,Z Y - *
Quy tắc: - Y - + X | + X - - Y | Y X - + - | X + - Y - | Kết quả: đại bàng cò dâu kiwi - + -,Y X - + -
Quy tắc: X Y Y = + * | X Y * = + | X * = + Y | = * Y + X | Kết quả: cá voi trâu cá voi cá voi = + *,X Y Y = + *
Quy tắc: Z * * Y | Z Z * Y * | * Z Y * | * * Z Y | Kết quả: cò cò * hải cẩu kiwi *,Z Z * Y *
Quy tắc: X * X * Y + | * Y * + X | X * Y + * | * * Y + X | Kết quả: đào * đào * hải cẩu +,X * X * Y +
Quy tắc: = + + X | X = X + X + | + = + X | ++ X = | Kết quả: táo = táo + táo +,X = X + X +
Quy tắc: =Z - X | =X - Z | Z - X = | - X = Z | Kết quả: = nho đại bàng - lê,= Z - X
Quy tắc: = X Z - Y | Z Y X = - | X Z = Y - | - = X Y Z | Kết quả: = rắn hổ mang táo nho dưa hấu - việt quất,= X Z - Y
Quy tắc: = X Z * - | Z * = X - | =X - * Z | X = - * Z X | Kết quả: nho = - * nho rắn hổ mang,X = - * Z X
Quy tắc: = Z = + | = Z Z Z = + | = Z + = | + = Z = | Kết quả: = kiwi kiwi kiwi = +,= Z Z Z = +
Quy tắc: X - X = + Z | X = - Z + | = X Z + - | = - + X Z | Kết quả: cá mập việt quất - cá mập việt quất = + hải cẩu lê,X - X = + Z
Quy tắc: Z = X + Y | Y X Z + = | Z X = Y + | Z Y = X + | Kết quả: con cò blackberry = cá voi +,Z Y = X +
Quy tắc: Y = Z Z = | = YZ = | = Z = Y | = = YZ | Kết quả: cò = đào đào =,Y = Z Z =
Quy tắc: X X = = X | X = = | = = X | X = = | Kết quả: chuối cá voi chuối cá voi = = chuối cá voi,X X = = X
Quy tắc: Z * Y - | YZ * - | Z Y * - | * Z Z Y - | Kết quả: * chim cánh cụt chim cánh cụt trâu -,* Z Z Y -
Quy tắc: X * - Y - | * - - X Y | Y X - Y * - | X * Y - - | Kết quả: rắn hổ mang việt quất - rắn hổ mang việt quất * -,Y X - Y * -
Quy tắc: - + X * | X * X X - + | - * + X | - X + * | Kết quả: quả việt quất * quả việt quất việt quất - +,X * X X - +
Quy tắc: - Z * X | X - Z * | - *X Z | * - Z X | Kết quả: * - ngựa vằn kiwi dâu đen,* - ZX
Quy tắc: X Y = = | Y = X = | = X Y = | X = Y = | Kết quả: = chuối lê lê =,= X Y =
Quy tắc: - = Y | - Y = | Y = Y - Y | = Y - | Kết quả: sư tử = sư tử - sư tử,Y = Y - Y
Quy tắc: - + X Z * | Z + - * X | - X + Z * | * Z - + X | Kết quả: * ngựa vằn - + quả lê,* Z - + X
Quy tắc: - X = * X | * - X = | X - = * | X = - * | Kết quả: - blackberry chim cánh cụt = * blackberry chim cánh cụt,- X = * X
Quy tắc: - Z * - X | - Z X - * | * - - X Z | X - Z Z - * | Kết quả: sư tử - ngựa dưa hấu ngựa dưa hấu - *,X - Z Z - *
Quy tắc: * Z Y * | * Y Z * | * Z Y * | Z Y * * | Kết quả: * chim cánh cụt đại bàng *,* Z Y *
Quy tắc: * Y X - | * - Y Y X | X - Y * | *X - Y | Kết quả: * - cá mập táo cá mập lê trâu,* - Y Y X
Quy tắc: Z X * * | Z X * * | * * X Z | X * Z * | Kết quả: ngựa vằn sư tử * *,Z X * *
Quy tắc: * Y X - X | X* - Y | * - X Y | * Y - X | Kết quả: * táo blackberry nho việt quất - việt quất nho,* Y X - X
Quy tắc: Y = - | Y - = | - = Y | Y Y = - | Kết quả: rắn hổ mang ngựa hổ mang ngựa = -,Y Y = -
Quy tắc: Z Y - * - | * Y - - Z | * - - Y Y Z | * - - Z Y | Kết quả: * - - ngựa vằn lê ngựa vằn lê trâu dưa hấu,* - - Y Y Z
Quy tắc: * Y X Z - | - Z Y X * | Z Y - X * | Z * X Y - | Kết quả: đào kiwi * cò cò đại bàng blackberry -,Z * X Y -
Quy tắc: Y Z + = | Y = Z + | Z = Y Y + | = YZ + | Kết quả: việt quất = đào đào +,Z = Y Y +
Quy tắc: + Y = - Z | = - + Z Y | Z + Y = - | - Z + Y = | Kết quả: - cò đào + rắn hổ mang =,- Z + Y =
Quy tắc: = * Y Z | = * Z Y | Z Y = * | * Z = Y | Kết quả: = * lê dưa hấu chuối,= * Z Y
Quy tắc: + Z Z * Z | Z + * | + * Z | * Z + | Kết quả: + cá mập táo cá mập táo * cá mập táo,+ Z Z * Z
Quy tắc: X * - | * - X | * - X | - X X * | Kết quả: - chuột lê chuột *,- X X *
Quy tắc: Y + = X | X + Y = | = X Y + | = Y X X + | Kết quả: = ngựa ngựa dưa hấu kiwi +,= Y X X +
Quy tắc: X Y Z + - | - Z + X Y | X + Y Z - | Y X Z - + | Kết quả: sư tử + nho việt quất việt quất -,X + Y Z -
Quy tắc: Y * X + - Z | + Z - Y X * | * Z X + - Y | - * Z X + Y | Kết quả: * táo kiwi rắn hổ mang + - cá mập,* Z X + - Y
Quy tắc: = + Z Y | Y = + Z | = + Z Y | YZ = + | Kết quả: = + chim cánh cụt dưa hấu chuột ngựa vằn,= + Z Y
Quy tắc: + * Y Z Y | * Y + Z | * Z Y + | Z + Y * | Kết quả: +* rắn hổ mang trâu trâu rắn hổ mang trâu,+ * Y Z Y
Quy tắc: * * Y * X | X Y * * * | Y * * X * Y | * * X * Y | Kết quả: kiwi * * táo chuột * kiwi,Y * * X * Y
Quy tắc: * X * Y | * Y X * | X * Y X * | * Y * X | Kết quả: đào * cò đào *,X * Y X *
Quy tắc: X - + Y | + Y - X | X + Y Y - | Y + - X | Kết quả: hải cẩu + cò dưa hấu cò dưa hấu -,X + Y Y -
Quy tắc: + Y Z - | - + Z Y | - Z Y + | + Z Y - | Kết quả: - + cá voi trâu lê kiwi,- + Z Y
Quy tắc: * Z X = - | Z * = X - | = X * Z - | Z = * - X | Kết quả: táo sư tử = * - chuột đại bàng,Z = * - X
Quy tắc: - Y = | - = Y | Y = - | - YY = | Kết quả: - đại bàng =,- YY =
Quy tắc: Z - - Y | YZ - - | Z - - Y | YZ - - | Kết quả: chuối - - rắn hổ mang ngựa vằn,Z - - Y
Quy tắc: Y + X = - | X = + Y - | - X + X = Y | - = X + Y | Kết quả: - sư tử chuối + sư tử chuối = cò chim cánh cụt,- X + X = Y
Quy tắc: Y - = X | X - Y = | - Y X = | = - Y X | Kết quả: quả lê - quả lê đại bàng =,X - Y =
Quy tắc: Z * Z - X | Z* - X | * Z X - | X Z * - | Kết quả: dâu trâu * dâu trâu - việt quất táo,Z * Z - X
Quy tắc: Z = Y * Z | = YZ * | Z * = Y | Y = * Z | Kết quả: nho dưa hấu = táo táo * nho dưa hấu,Z = Y * Z
Quy tắc: - Z - Y | Y - Z - Z | - Y - Z | Y - Z - | Kết quả: nho - nho - nho,Y - Z - Z
Quy tắc: Y + * | Y * + | + * Y | + Y*Y | Kết quả: + táo đen * táo đen,+ Y * Y
Quy tắc: Y - + X Z | Z + X - Y | Y X - + Z | + X Y Z - | Kết quả: + cá voi chuột lê dâu sư tử -,+ X Y Z -
Quy tắc: Y X + + X * | X + * + Y | Y X + * + | Y + * + X | Kết quả: dâu tây lê nho + + nho hải cẩu *,Y X ++ + X *
Quy tắc: * Y = X = | Y = = X * | = * X = Y | = = * Y X | Kết quả: = = * việt quất lê kiwi,= = * YX
Quy tắc: = Y = * Z | = YZ * = Z | = Z = * Y | Z Y = * = | Kết quả: = trâu chim cánh cụt việt quất * = trâu chim cánh cụt,= YZ * = Z
Quy tắc: Y = - | Y = - | - Y = | Y Y - = | Kết quả: lê lê - =,Y Y - =
Quy tắc: = Z * Y * | * Y = * Z | * Y = Z * | Z = * * Y | Kết quả: * chuột việt quất = * lê,* Y = * Z
Quy tắc: X - Z - = | - X - Z = | - - = Z X | Z = - - X | Kết quả: - dâu tây - seal =,- X - Z =
Quy tắc: = Z * X | Z * X = | Z Z X * = | X * Z = | Kết quả: ngựa vằn ngựa vằn chuột * =,Z Z X * =
Quy tắc: = X + Z | + Z X = | + Z X = | Z + X = | Kết quả: đại bàng + cá mập blackberry =,Z + X =
Quy tắc: X Y = * | * = X Y | =X*Y | * X = Y Y | Kết quả: * chuối ngựa = ngựa ngựa,* X = YY
Quy tắc: Y = Z Z + | Y = Z + | + Z = Y | = YZ + | Kết quả: dưa hấu = chuột chuột +,Y = Z Z +
Quy tắc: * X + Z | Z + X X * | * + Z X | * Z X + | Kết quả: sư tử đại bàng + cò lê lê cò *,Z + X X *
Quy tắc: Z + X + | + Z + X | X + Z + | X ++ Z | Kết quả: cá voi + + đào,X + + Z
Quy tắc: X * + Z | X Z X * + | X * + Z | +XZ* | Kết quả: trâu lê nho trâu * +,X Z X * +
Quy tắc: + * = X Y | Y X * = X + | Y = * + X | + * Y = X | Kết quả: blackberry horse cò táo * = táo cò +,Y X * = X +
Quy tắc: - X * - Z | X * - Z - | * Z - - X | X * - Z - | Kết quả: - sư tử đào * - chim cánh cụt cò,- X * - Z
Quy tắc: Y = * Y * X | * X Y * = | * Y = * X | * = * X Y | Kết quả: sư tử = * sư tử * chim cánh cụt chuối,Y = * Y * X
Quy tắc: - X - Y | Y - X - Y | - Y X - | - Y - X | Kết quả: dưa hấu - ngựa đại bàng - dưa hấu,Y - X - Y
Quy tắc: * * - Z | Z* - * Z | * - * Z | Z * - * | Kết quả: dâu dâu * - * dâu dâu,Z * - * Z
Quy tắc: = X Y - Z | X - Y = Z | - X Y = Z | X = Z Y - | Kết quả: = sư tử nho - táo dưa hấu,= X Y - Z
Quy tắc: Y * + - X | +X - Y* | + * - X Y | * X - + Y | Kết quả: + * - cá mập táo ngựa chuối,+ * - XY
Quy tắc: X + = - Z | X = + Z - | = Z X - + X | X = + Z - | Kết quả: = ngựa vằn đại bàng - + ngựa,= Z X - + X
Quy tắc: X * * Y - | * Y - * X | X - * * Y | Y - * X * | Kết quả: * cá mập ngựa vằn - * hải cẩu sư tử,* Y - * X
Quy tắc: + * Y Z * | YZ * + * | Z * Y + * | + * * Z Y | Kết quả: dâu * cá voi cá mập + *,Z * Y + *
Quy tắc: - + X - | + X - - | - + X - | X X - X - + | Kết quả: dưa hấu lê dưa hấu lê - dưa hấu lê - +,X X - X - +
Quy tắc: + Y X * | * X Y + X | X * + Y | Y X * + | Kết quả: * lê cá mập dâu tây + dâu tây,* X Y + X
Quy tắc: = X - + Y | + = - X Y | Y = + X - | + - Y = X | Kết quả: = quả lê - + ngựa vằn,= X - + Y
Quy tắc: = Z + Y | = + Z Y | Z + Y = | Y = Z + | Kết quả: ngựa vằn + cá mập sư tử =,Z + Y =
Quy tắc: Y Z X = = | = X Y = Z | = Z Y X = | X = = YZ | Kết quả: nho chim cánh cụt dâu blackberry chuối việt quất = =,YZ X = =
Quy tắc: Y Z X - + | - X Z Y + | X Y Z - + | Y + X Z - | Kết quả: dưa hấu ngựa lê kiwi việt quất - +,X Y Z - +
Quy tắc: X * Z * = Y | Z * = X * Y | X Y * = Z * | Z Y = * * X | Kết quả: dâu * = trâu * cá voi,Z * = X * Y
Quy tắc: Y Y Y = + | Y = + | = + Y | Y = + | Kết quả: ngựa vằn ngựa vằn ngựa vằn ngựa = +,Y Y Y = +
Quy tắc: + * Z - | + * Z - | Z Z - * Z + | Z + * - | Kết quả: chuột táo chuột táo - * chuột táo +,Z Z - * Z +
Quy tắc: - + Y Z | + Y Y - Z | - Z + Y | YZ - + | Kết quả: + kiwi blackberry kiwi blackberry – việt quất việt quất,+ Y Y - Z
Quy tắc: = Y Z X * | = X Z Y * | = X Z Y * | Y Z X = * | Kết quả: = dưa hấu việt quất chuột đào lê *,= X Z Y *
Quy tắc: = + Y + | + + Y Y Y = | + = Y + | + + Y = | Kết quả: + + việt quất blackberry việt quất blackberry việt quất blackberry =,+ + Y Y Y =
Quy tắc: + Z - | Z - + | Z + - | + - Z Z | Kết quả: + - cò đại bàng cò đại bàng,+ - Z Z
Quy tắc: Z * * Y = | Z * = * Y Z | * * = Z Y | Z * = * Y | Kết quả: chim cánh cụt * = * chim cánh cụt lê,Z * = * Y Z
Quy tắc: * Y + = | Y Y * + = Y | Y * = + | Y = * + | Kết quả: con dấu con dấu * + = con dấu,Y Y * + = Y
Quy tắc: * Z * * | * * * Z Z | * * Z * | Z * * * | Kết quả: * * * cò việt quất cò việt quất,* * * ZZ
Quy tắc: * Y Z = * | Z * * = Y | Z * * = Z Y | Z Y * = * | Kết quả: cá mập việt quất * * = cá mập việt quất trâu,Z * * = Z Y
Quy tắc: X + * Y | * X + Y | * + X Y | * X + Y Y | Kết quả: * chim cánh cụt kiwi + sư tử chim cánh cụt sư tử chim cánh cụt,* X + Y Y
Quy tắc: * Z Y X * | Z * Y X * | * Z Y X * | Z * X * Y | Kết quả: *chim cánh cụt nho cò hổ mang*,* Z Y X *
Quy tắc: = Y + Y * | Y * = + | = Y * + | Y + * = | Kết quả: = trâu + trâu *,= Y + Y *
Quy tắc: - * - Z Z | * Z - - | * Z - - | * - - Z | Kết quả: - * - cá voi chuối cá voi chuối,- * - Z Z
Quy tắc: Y Z - * + | Z * - Y + | Z + * - Y | * - + Z Y | Kết quả: cá voi táo + * - quả việt quất,Z + * - Y
Quy tắc: Z = * Y = | Y Z Z = = * | Z = * = Y | = Y * Z = | Kết quả: lê trâu hải cẩu nho hải cẩu = = *,YZ Z = = *
Quy tắc: - Y * * | Y * Y - * | * - * Y | * - * Y | Kết quả: quả việt quất * quả việt quất - *,Y * Y - *
Quy tắc: = Y Z - - | = Z Y Z - - | Z Y = - - | - = - YZ | Kết quả: = chuột dâu trâu chuột dâu - -,= Z Y Z - -
Quy tắc: + Y * * Z | * Z + * Y | * YZ + * | * + Y Z * | Kết quả: *nho ngựa dâu +*,* YZ + *
Quy tắc: = Y X + Z | + X Y = Z | Z = + Y X | + = X Z Y | Kết quả: + dâu tây đại bàng blackberry = con ngựa,+ X Y = Z
Quy tắc: Y + + X * | * Y X ++ | + * Y + X | * Y ++ X | Kết quả: + * dưa hấu dâu + lê ngựa vằn,+ * Y + X
Quy tắc: - * * Y X X | - *X Y* | - X Y * * | * - Y X * | Kết quả: - * * ngựa trâu ngựa vằn ngựa vằn,- * * Y X X
Quy tắc: X + - | X - + | + X - | X + - X | Kết quả: cò + - cò,X + - X
Quy tắc: = - Z X | X Z = - | X Z - = | = X Z - Z | Kết quả: = táo blackberry đại bàng - táo dâu đen,= X Z - Z
Quy tắc: Y Z X * - | - X Y Z * | - * Y Z X | Y * X Z - | Kết quả: - cò kiwi chuối dưa hấu dưa hấu *,- XYZ *
Quy tắc: + X X Y = | + = Y X | Y X = + | + X = Y | Kết quả: + đại bàng dâu tây =,+ X X Y =
Quy tắc: - Z Y = | = Y - Z | Y = - Z | = YZ - | Kết quả: - ngựa vằn dưa hấu việt quất =,- Z Y =
Quy tắc: = Z = Y | = Z Y = | YZ = = | Z = Y = | Kết quả: sư tử = nho nho =,Z = Y =
Quy tắc: - X - Y Z | Z Y X - - | Y - X Z - | Z X Y - - | Kết quả: - rắn hổ mang đại bàng - sư tử dâu đen nho,- XYZ
Quy tắc: - - X + Z | - + - ZX | - + - Z X | Z - X + - | Kết quả: dâu - rắn hổ mang + -,Z - X + -
Quy tắc: X * Z + Z | +X*Z | X Z * + | * Z X + | Kết quả: cá voi * táo + táo,X * Z + Z
Quy tắc: + - Z Y | - Z + Y | + Z - Y | Y + Z - | Kết quả: dưa hấu + chuột -,Y + Z -
Quy tắc: Y = - X Z + | - Y = Z + X | X Z + Y = - | - Z = + Y X | Kết quả: - hải cẩu = ngựa + chuột,- Y = Z + X
Quy tắc: Z = X + = | = + = Z X | = = X Z + | = X = Z + | Kết quả: = trâu = cá mập táo +,= X = Z +
Quy tắc: Z = Z - X | Z = X - | - = X Z | X Z = - | Kết quả: sư tử hải cẩu = sư tử hải cẩu - kiwi đào,Z = Z - X
Quy tắc: X = * * | = X * * | * X * X = | = * X * | Kết quả: * lê rắn hổ mang * lê rắn hổ mang =,* X * X =
Quy tắc: - - + X Z | - + Z - X | - X + - Z | Z - - X + | Kết quả: - + cá mập - chuột,- + Z - X
Quy tắc: + X + Y | Y + X + | X X Y + + | + Y X + | Kết quả: ngựa vằn chuối ngựa vằn chuối hải cẩu kiwi + +,X X Y + +
Quy tắc: Z Z Z + - * | * Z - + | * Z - + | Z - * + | Kết quả: táo ngựa vằn táo ngựa vằn táo ngựa vằn + - *,Z Z Z + - *
Quy tắc: X Z + - + | + Z - + X | + Z - + X | Z + X - + Z | Kết quả: chuối việt quất + rắn hổ mang - + chuối việt quất,Z + X - + Z
Quy tắc: Y - Z * | Z - * Y | YZ * - | * YZ - | Kết quả: lê - chuối ngựa vằn *,Y - Z *
Quy tắc: - X = - X Y | X = - Y - | - Y - = X | - - X Y = | Kết quả: - đào = - đào ngựa,- X = - X Y
Quy tắc: * YZ - + | Z * + - Y | - Z Y * + | Y* + - Z | Kết quả: đào * + - việt quất,Y* + - Z
Quy tắc: = Z Y + X - | = - X Z + Y | - + = X Z Y | = Y + Z X - | Kết quả: = hải cẩu ngựa vằn dưa hấu + dâu tây -,= Z Y + X -
Quy tắc: + * = Z X Y | = * Y X + Z | Z Y * X = + | + Y * = Z X | Kết quả: + đại bàng nho * = cá mập dâu đen,+ Y * = Z X
Quy tắc: Z Y * = | * Z Y Y = | Z = * Y | Z * Y = | Kết quả: * chim cánh cụt táo chim cánh cụt táo chim cánh cụt táo =,* Z Y Y =
Quy tắc: X * Y = | = X Y * | = * Y X | = Y X * | Kết quả: cò * ngựa đại bàng =,X * Y =
Quy tắc: X Z * - Y | X Z * - Y | Z Y - * X | X* - Y Z | Kết quả: nho dâu kiwi trâu * - sư tử chuột,X Z * - Y
Quy tắc: Z + - X + | Z + X + - | X - + + Z | + - Z X + | Kết quả: + - đào cá mập +,+ - Z X +
Quy tắc: Y + X + = | + Y + X = | X = + + Y Y | + Y X + = | Kết quả: dâu tây việt quất = + + chim cánh cụt sư tử chim cánh cụt sư tử,X = + + Y Y
Quy tắc: X Z = + | X + = Z | Z = X + | Z + = X | Kết quả: ngựa vằn = nho +,Z = X +
Quy tắc: Y - + + | + + - Y | Y + Y Y + - | - + Y + | Kết quả: cò kiwi + cò kiwi cò kiwi + -,Y + Y Y + -
Quy tắc: X + * = | X = + * X | = * + X | + = * X | Kết quả: chuối dâu = + * chuối dâu,X = + * X
Quy tắc: Z X + + | X ++ Z | + Z + X | + Z X + | Kết quả: + trâu + dâu đen,+ Z + X
Quy tắc: Z X + + | + X Z + | X Z ++ | + X + Z | Kết quả: chim cánh cụt cò + +,Z X + +
Quy tắc: = Y X + + Z | X = + Z Y + | Z Y X = + + | Y + X + Z = | Kết quả: rắn hổ mang + sư tử + sư tử cá voi =,Y + X + Z =
Quy tắc: + + Z Y | + Y Y Z + | Y ++ Z | Z + Y + | Kết quả: + lê cá voi +,+ Y Y Z +
Quy tắc: + Y = = Z X | Z = Y + X = | = = X Z + Y | = Y = + X Z | Kết quả: + rắn hổ mang = = hải cẩu hổ mang,+ Y = = ZX
Quy tắc: + - X Z | X Z - + | Z - X + | X Z + - | Kết quả: + - dâu đen dưa hấu đại bàng,+ - X Z
Quy tắc: - X = X | = - X | X - = | = X - | Kết quả: - cá voi = cá voi,- X = X
Quy tắc: + = X | X + = | X + X = | = + X | Kết quả: sư tử + sư tử =,X + X =
Quy tắc: - Z ++ + X | Z Z ++ + X - | X + - Z + | + X - + Z | Kết quả: ngựa vằn đào ngựa vằn đào + + trâu -,Z Z ++ + X -
Quy tắc: - = Y | Y = - | = - Y | Y Y - = | Kết quả: lê lê - =,Y Y - =
Quy tắc: + Y Z * | + * Z Y | * Y Z + | + * Y Z Y | Kết quả: + * cá voi việt quất cá voi việt quất,+ * Y Z Y
Quy tắc: * Y - X | - YX* | Y X - * | * - Y X X | Kết quả: * - hải cẩu cá mập hải cẩu ngựa hải cẩu ngựa,* - Y X X
Quy tắc: Y = - X | - = X Y | X = Y - | - X Y = | Kết quả: - = con dấu dâu tây,- = XY
Quy tắc: + X - Y | X Y + - | X + - Y | - X Y + | Kết quả: + rắn hổ mang cò - cobra blackberry,+ X - Y
Quy tắc: + X + Z | + + X Z | X + Z X + | Z ++ X | Kết quả: táo + táo dâu đen +,X + Z X +
Quy tắc: Z * = | = * Z | =Z*Z | = * Z | Kết quả: = lê việt quất * lê việt quất,= Z * Z
Quy tắc: - Z X - + | Z - + X Z - | + X - - Z | + - Z X - | Kết quả: blackberry - + blackberry cá voi hổ mang -,Z - + X Z -
Quy tắc: - * Z * X | * X Z - * | - * * Z X | - * * X Z | Kết quả: - * * chuột cò,- * * Z X
Quy tắc: * = X Y | * X Y = | = Y X * | Y * = X | Kết quả: * cá voi hải cẩu chim cánh cụt =,* X Y =
Quy tắc: +X*Y | Y + X * | Y * X Y + | * + Y X | Kết quả: táo dâu * táo trâu dâu +,Y * X Y +
Quy tắc: Z = Y * X + | Z = + X * Y | X * + = YZ | = + Y * X Z | Kết quả: = + blackberry cò * rắn hổ mang ngựa vằn việt quất,= + Y * X Z
Quy tắc: X - * Y | X * Y - | - *X Y | X* - Y | Kết quả: sư tử * - việt quất,X* - Y
Quy tắc: = - Z + X | X + - = Z | - + Z X = | Z + X = - | Kết quả: ngựa kiwi + - = ngựa vằn,X + - = Z
Quy tắc: * + X X | X + * | X * + | * X + | Kết quả: * + táo táo táo táo,* + X X
Quy tắc: = Y + Y + | + = Y + | Y + = + | + + Y = | Kết quả: = dâu sư tử + dâu sư tử +,= Y + Y +
Quy tắc: Y Z = + | Y + Z = | YZ = + | + Y Y = Z | Kết quả: + chuột đào chuột đào = ngựa,+ YY = Z
Quy tắc: * - Z | Z Z * - | Z - * | Z * - | Kết quả: chuột lê chuột lê * -,Z Z * -
Quy tắc: * + Z X - | X* - Z + Z | + - X Z * | X Z * - + | Kết quả: quả việt quất * - cá voi + cá voi,X* - Z + Z
Quy tắc: = Y * | Y * = | Y Y = * | = Y * | Kết quả: dưa hấu dưa hấu = *,YY = *
Quy tắc: - = X Z = | Z Z = = X - | = X = - Z | - X==Z | Kết quả: con dấu con dấu = = chim cánh cụt -,Z Z = = X -
Quy tắc: + * X + Y Y | + * Y + X | + * X + Y | + X Y + * | Kết quả: +* đại bàng + trâu trâu,+ * X + Y Y
Quy tắc: Z - - Y | - - Z Y | Y Y Z - - | Y - Z - | Kết quả: đại bàng sư tử đại bàng sư tử trâu - -,Y Y Z - -
Quy tắc: X Y - * | * Y - X | * Y X - | Y X - * | Kết quả: * nho - sư tử,* Y - X
Quy tắc: * * X Y | * Y * X | * Y * X | Y * X * | Kết quả: *trâu nho *chuối,* Y * X
Quy tắc: Z * X * | * * Z X | X * * Z | X Z * * X | Kết quả: blackberry seal nho * * blackberry seal,X Z * * X
Quy tắc: * Y + * Z | + * Z Y * | Z * + * Y | Z Y * * + | Kết quả: + *nho dâu đen*,+ * Z Y *
Quy tắc: * X * Z | *X*Z | X Z * * | X * * Z | Kết quả: đào * * rắn hổ mang chúa,X * * Z
Quy tắc: + Y = | = + Y | Y Y = + Y | Y = + | Kết quả: ngựa nho ngựa nho = + ngựa nho,Y Y = + Y
Quy tắc: Y + Z = Z - | Y + = - Z | Y - Z = + | + Y = - Z | Kết quả: hải cẩu chim cánh cụt + cá mập = cá mập -,Y + Z = Z -
Quy tắc: Z + = Y | = Z + Z Y | = Y + Z | Z + = Y | Kết quả: = rắn hổ mang chúa + cá mập hổ mang chúa,= Z + Z Y
Quy tắc: * + Y * | * * Y + | Y Y + * * | * Y + * | Kết quả: ngựa ngựa + * *,Y Y + * *
