question,target
"Nếu Alice mạnh mẽ hoặc đáng sợ thì Alice chậm chạp.
Nếu Alice buồn chán hay hạnh phúc thì Alice có màu tím.
Nếu Alice còn trẻ thì Alice thông minh.
Nếu Alice màu xanh lá cây thì Alice nhanh.
Nếu Alice tròn thì Alice to.
Sự thật:
Alice xanh xao và đáng sợ.
Những điều sau đây có thể được xác định về Alice:",Alice chậm chạp.
"Nếu Alice yếu đuối thì Alice hạnh phúc.
Nếu Alice màu xanh lá cây thì Alice nhanh.
Nếu Alice còn trẻ và đỏng đảnh thì Alice tốt.
Nếu Alice chậm chạp hoặc tròn trịa thì Alice nhàm chán.
Nếu Alice thông minh thì Alice to lớn.
Sự thật:
Alice buồn và mềm yếu.
Những điều sau đây có thể được xác định về Alice:",Không có gì.
"Nếu con gấu to và có màu tím thì con gấu đó có hình tròn.
Gấu đẹp thì gấu mềm.
Nếu con gấu có màu đỏ thì con gấu đó lạnh.
Nếu một con gấu buồn bã và thông minh thì con gấu đó thật đáng sợ.
Nếu con gấu yếu và già thì con gấu đó có màu xanh.
Sự thật:
Con gấu thật đẹp và buồn.
Những điều sau đây có thể được xác định về con gấu:",Con gấu mềm mại.
"Nếu cây đẹp hay buồn thì cây có màu đỏ.
Cây chậm thì cây nhỏ.
Nếu cây có màu xanh thì cây đó thông minh.
Nếu cây mềm và có màu tím thì cây đó nhàm chán.
Cây to thì cây nóng.
Sự thật:
Cây nhỏ và có màu đỏ.
Có thể xác định những điều sau đây về cây:",Không có gì.
"Nếu chuột nhanh và lạnh thì chuột đẹp.
Nếu con chuột màu xanh thì con chuột màu đỏ.
Nếu chuột nóng thì chuột thông minh.
Nếu con chuột nhỏ và xấu thì con chuột đó lớn.
Nếu chuột nhàm chán và yếu thì chuột sạch.
Sự thật:
Chuột nhanh và to.
Những điều sau đây có thể được xác định về chuột:",Không có gì.
"Nếu bồ công anh yếu thì bồ công anh chậm.
Nếu bồ công anh to và nóng thì bồ công anh mạnh mẽ.
Nếu bồ công anh nhanh nhẹn và sạch sẽ thì bồ công anh hạnh phúc.
Nếu bồ công anh nhàm chán thì bồ công anh có màu đỏ.
Nếu bồ công anh có hình tròn thì bồ công anh có màu xanh.
Sự thật:
Bồ công anh nóng nực và nhàm chán.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh có màu đỏ.
"Nếu Carol mạnh mẽ thì Carol tròn trịa.
Nếu Carol già hoặc đáng sợ thì Carol buồn.
Nếu Carol xanh và nhỏ thì Carol sạch sẽ.
Nếu Carol xanh xao hoặc vui vẻ thì Carol lạnh lùng.
Nếu Carol mềm yếu và xấu thì Carol nhanh.
Sự thật:
Carol thật đáng sợ và trẻ trung.
Những điều sau đây có thể được xác định về Carol:",Carol đang buồn.
"Nếu bồ công anh lạnh thì bồ công anh đẹp.
Nếu bồ công anh già hoặc mềm thì bồ công anh có hình tròn.
Nếu bồ công anh có màu tím hoặc yếu ớt thì bồ công anh có màu xanh.
Nếu bồ công anh nhỏ bé và đáng sợ thì đó là bồ công anh xấu.
Nếu bồ công anh chậm chạp thì bồ công anh nhàm chán.
Sự thật:
Cây bồ công anh già nua và đáng sợ.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh có hình tròn.
"Nếu một bông bồ công anh đẹp và nhàm chán thì đó là bông bồ công anh tốt.
Nếu bồ công anh to và lạnh thì bồ công anh nhanh.
Nếu bồ công anh nhỏ thì bồ công anh buồn.
Nếu bồ công anh có màu tím thì bồ công anh mềm.
Nếu bồ công anh già thì bồ công anh xấu.
Sự thật:
Cây bồ công anh to và lạnh.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh rất nhanh.
"Nếu cây anh túc có màu tím thì cây anh túc chậm.
Nếu một cây anh túc nhàm chán thì cây anh túc sạch sẽ.
Nếu cây anh túc vui vẻ hoặc tròn trịa thì cây anh túc lạnh lùng.
Nếu cây anh túc tốt thì cây anh túc có tính nóng.
Nếu cây anh túc có màu xanh thì cây anh túc có màu xanh.
Sự thật:
Cây anh túc thật đáng sợ và mềm mại.
Những điều sau đây có thể được xác định về cây anh túc:",Không có gì.
"Nếu một con mèo buồn bã và đáng sợ thì đó là con mèo xấu.
Nếu con mèo màu xanh thì con mèo màu đỏ.
Nếu mèo mạnh hay chậm thì mèo có màu tím.
Nếu con mèo tốt và sạch sẽ thì con mèo đó nhỏ.
Nếu con mèo mềm thì con mèo đó nhanh.
Sự thật:
Con mèo có màu xanh và đẹp.
Những điều sau đây có thể được xác định về con mèo:",Con mèo có màu đỏ.
"Nếu sư tử già thì sư tử nóng nảy.
Nếu sư tử nhàm chán và xanh xao thì sư tử mạnh mẽ.
Nếu sư tử đáng sợ thì sư tử buồn.
Nếu sư tử còn trẻ thì sư tử nhanh.
Nếu sư tử thông minh thì sư tử xấu.
Sự thật:
Con sư tử mềm và già.
Những điều sau đây có thể được xác định về con sư tử:",Con sư tử nóng bỏng.
"Nếu Bob đáng sợ thì Bob tốt.
Nếu Bob đẹp thì Bob còn trẻ.
Nếu Bob sạch thì Bob mềm.
Nếu Bob xấu hoặc thông minh thì Bob tròn trịa.
Nếu Bob buồn thì Bob nóng tính.
Sự thật:
Bob rất đẹp và có màu đỏ.
Những điều sau đây có thể được xác định về Bob:",Bob còn trẻ.
"Nếu một bông hồng già và buồn bã thì đó là bông hồng nhỏ.
Nếu hoa hồng có màu tím và tròn thì hoa hồng đó xấu.
Nếu hoa hồng có màu đỏ và xanh lam thì hoa hồng có màu xanh lục.
Nếu hoa hồng to hoặc yếu là hoa hồng nóng.
Nếu bông hồng thông minh thì bông hồng đó hạnh phúc.
Sự thật:
Hoa hồng tròn và già.
Những điều sau đây có thể được xác định về hoa hồng:",Không có gì.
"Nếu con chuột xanh và vui vẻ thì con chuột đó yếu.
Nếu chuột lạnh hoặc nhàm chán thì chuột nhanh.
Chuột lớn thì chuột buồn.
Nếu chuột nóng thì chuột đáng sợ.
Nếu con chuột xấu và mềm thì con chuột đó thông minh.
Sự thật:
Chuột chậm và xanh.
Những điều sau đây có thể được xác định về chuột:",Không có gì.
"Nếu Frank khỏe mạnh và xanh tươi thì Frank to lớn.
Nếu Frank đẹp thì Frank nhàm chán.
Nếu Frank thông minh thì Frank lại yếu.
Nếu Frank có màu đỏ và nhỏ thì Frank đang buồn.
Nếu Frank có màu tím thì Frank tốt.
Sự thật:
Frank đẹp và buồn.
Những điều sau đây có thể được xác định về Frank:",Frank thật nhàm chán.
"Nếu bồ công anh to thì bồ công anh có màu tím.
Nếu bồ công anh sạch và lạnh thì bồ công anh có màu xanh.
Nếu bồ công anh thông minh thì bồ công anh có màu xanh.
Nếu bồ công anh chậm thì bồ công anh nhỏ.
Nếu bồ công anh yếu và tốt thì bồ công anh còn non.
Sự thật:
Cây bồ công anh đã già và nhỏ.
Những điều sau đây có thể được xác định về bồ công anh:",Không có gì.
"Nếu một bông anh túc còn trẻ và nhàm chán thì đó là một bông anh túc mạnh mẽ.
Nếu hoa anh túc buồn và tốt thì hoa anh túc mềm mại.
Nếu cây anh túc to hoặc có màu tím thì cây anh túc có hình tròn.
Nếu cây anh túc đẹp và xanh thì cây anh túc sạch.
Nếu cây anh túc già thì cây anh túc yếu.
Sự thật:
Cây anh túc có màu tím và sạch sẽ.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc có hình tròn.
"Nếu Bob đáng sợ thì Bob chậm chạp.
Nếu Bob sạch sẽ thì Bob nhàm chán.
Nếu Bob màu đỏ thì Bob to.
Nếu Bob nhanh thì Bob già.
Nếu Bob buồn bã và mạnh mẽ thì Bob thông minh.
Sự thật:
Bob có tốt có xấu.
Những điều sau đây có thể được xác định về Bob:",Không có gì.
"Nếu gấu còn trẻ và nóng bỏng thì gấu xấu.
Nếu con gấu lạnh hoặc có màu đỏ thì con gấu đó có màu xanh.
Nếu con gấu đáng sợ thì con gấu đó nhỏ.
Nếu con gấu đẹp và sạch sẽ thì con gấu đó có màu tím.
Nếu con gấu già và chậm chạp thì con gấu đó nhanh.
Sự thật:
Con gấu thật đáng sợ và lạnh lùng.
Những điều sau đây có thể được xác định về con gấu:",Con gấu có màu xanh và nhỏ.
"Nếu bồ công anh chậm và có màu xanh thì đó là bồ công anh tốt.
Nếu bồ công anh già thì bồ công anh nhỏ.
Nếu bồ công anh nhàm chán và yếu đuối thì bồ công anh nhanh nhẹn.
Nếu bồ công anh lạnh thì bồ công anh nóng.
Nếu bồ công anh mềm thì bồ công anh có màu xanh.
Sự thật:
Bồ công anh già và tốt.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh nhỏ.
"Nếu Erin yếu thì Erin có màu đỏ.
Nếu Erin to và đẹp thì Erin còn trẻ.
Nếu Erin có màu xanh lam và xanh lục thì Erin lạnh.
Nếu Erin có màu tím thì Erin chậm.
Nếu Erin đáng sợ thì Erin vui.
Sự thật:
Erin yếu ớt và tím tái.
Những điều sau đây có thể được xác định về Erin:",Erin đỏ mặt và chậm chạp.
"Nếu hoa hướng dương đẹp thì hoa hướng dương mạnh mẽ.
Nếu hoa hướng dương tốt thì hoa hướng dương lại buồn.
Nếu hoa hướng dương hạnh phúc thì hoa hướng dương đang nóng.
Nếu hoa hướng dương nhỏ bé và đáng sợ thì hoa hướng dương có hình tròn.
Nếu hoa hướng dương già nghĩa là hoa hướng dương yếu.
Sự thật:
Hoa hướng dương có màu tím và già.
Có thể xác định những điều sau đây về hoa hướng dương:",Hướng dương yếu đuối.
"Nếu Frank đáng sợ thì Frank có màu đỏ.
Nếu Frank thông minh thì Frank xanh.
Nếu Frank tròn trịa thì Frank nóng bỏng.
Nếu Frank vui vẻ và chậm rãi thì Frank yếu đuối.
Nếu Frank xấu tính hay lạnh lùng thì Frank mềm yếu.
Sự thật:
Frank xinh đẹp và lạnh lùng.
Những điều sau đây có thể được xác định về Frank:",Frank mềm yếu.
"Nếu hoa hướng dương xanh và buồn thì hoa hướng dương đó thật nhàm chán.
Nếu hoa hướng dương xấu thì hoa hướng dương có màu đỏ.
Nếu hoa hướng dương nhanh và chậm thì hoa hướng dương nóng.
Nếu hoa hướng dương thông minh hoặc có màu xanh thì hoa hướng dương đó đã già.
Nếu hoa hướng dương to và đẹp thì hoa hướng dương lại nhỏ.
Sự thật:
Hoa hướng dương yếu ớt và có màu xanh.
Có thể xác định những điều sau đây về hoa hướng dương:",Hướng dương đã già.
"Nếu cây anh túc sạch và cũ thì cây anh túc còn nóng.
Nếu cây anh túc chậm và lạnh thì cây anh túc tốt.
Nếu cây anh túc nhỏ thì cây anh túc có màu tím.
Nếu cây anh túc tròn hoặc to thì cây anh túc có màu xanh.
Nếu cây anh túc mạnh thì cây anh túc mềm.
Sự thật:
Cây anh túc có màu tím và già.
Những điều sau đây có thể được xác định về cây anh túc:",Không có gì.
"Nếu hoa hướng dương tốt hay còn non thì đó là hoa hướng dương hạnh phúc.
Nếu hoa hướng dương buồn và to thì hoa hướng dương mềm mại.
Nếu hoa hướng dương sạch thì hoa hướng dương sẽ xanh.
Nếu hoa hướng dương có màu tím hoặc thông minh thì hoa hướng dương thật đáng sợ.
Nếu hoa hướng dương tròn hoặc già thì hoa hướng dương xấu.
Sự thật:
Hoa hướng dương có màu xanh và tròn.
Có thể xác định những điều sau đây về hoa hướng dương:",Hoa hướng dương xấu quá.
"Nếu một con hươu cao cổ buồn bã và xanh xao thì đó là con hươu cao cổ xấu.
Nếu hươu cao cổ mềm mại và vui vẻ thì hươu cao cổ còn trẻ.
Nếu con hươu cao cổ trông đáng sợ và có màu xanh lục thì con hươu cao cổ đó rất đẹp.
Nếu hươu cao cổ sạch sẽ và nhanh nhẹn thì hươu cao cổ mạnh mẽ.
Nếu hươu cao cổ có màu đỏ hoặc tốt thì hươu cao cổ có màu tím.
Sự thật:
Con hươu cao cổ rất nhanh và đẹp.
Có thể xác định những điều sau đây về hươu cao cổ:",Con hươu cao cổ rất mạnh mẽ.
"Nếu bồ công anh vui vẻ thì bồ công anh còn trẻ.
Nếu bồ công anh xanh và già thì bồ công anh đẹp.
Nếu bồ công anh mềm thì bồ công anh nóng.
Nếu bồ công anh tốt và nhanh nhẹn thì bồ công anh có màu tím.
Nếu bồ công anh lạnh hoặc nhỏ thì bồ công anh nhàm chán.
Sự thật:
Bồ công anh có màu tím và lạnh.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh thật nhàm chán.
"Nếu hươu cao cổ đáng sợ thì hươu cao cổ nhỏ bé.
Nếu hươu cao cổ yếu thì hươu cao cổ chậm.
Nếu hươu cao cổ nhanh và già thì hươu cao cổ có hình tròn.
Nếu hươu cao cổ còn nhỏ thì hươu cao cổ lạnh.
Nếu hươu cao cổ có màu xanh lá cây hoặc xanh lam thì hươu cao cổ mềm.
Sự thật:
Con hươu cao cổ thật đáng sợ và xinh đẹp.
Có thể xác định những điều sau đây về hươu cao cổ:",Con hươu cao cổ nhỏ.
"Nếu bồ công anh nóng nực hay nhàm chán thì bồ công anh nhanh nhẹn.
Nếu bồ công anh có màu xanh thì bồ công anh có màu tím.
Nếu bồ công anh đẹp hay đáng sợ thì bồ công anh yếu đuối.
Nếu bồ công anh già thì bồ công anh có màu xanh.
Nếu bồ công anh xấu thì bồ công anh vui.
Sự thật:
Bồ công anh mềm mại và nhàm chán.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh rất nhanh.
"Nếu hoa hướng dương mạnh mẽ thì hoa hướng dương có màu tím.
Nếu hoa hướng dương xấu và đẹp thì hoa hướng dương nóng.
Nếu hoa hướng dương già thì hoa hướng dương lớn.
Nếu hoa hướng dương tròn thì hoa hướng dương sạch.
Nếu hoa hướng dương hạnh phúc thì hoa hướng dương sẽ xanh.
Sự thật:
Hướng dương yếu ớt và già nua.
Có thể xác định những điều sau đây về hoa hướng dương:",Hoa hướng dương thật lớn.
"Nếu Carol sạch sẽ thì Carol buồn.
Nếu Carol tốt thì Carol yếu.
Nếu Carol nhanh và tròn trịa thì Carol khỏe.
Nếu Carol còn trẻ hoặc mềm mại thì Carol có màu xanh.
Nếu Carol màu tím thì Carol chậm.
Sự thật:
Carol chậm chạp và trẻ trung.
Những điều sau đây có thể được xác định về Carol:",Carol có màu xanh.
"Nếu chuột cũ và tốt thì chuột to.
Nếu chuột tròn và nhỏ thì chuột nhàm chán.
Nếu con chuột có màu xanh thì con chuột đó hạnh phúc.
Nếu chuột yếu hoặc mềm thì chuột có màu tím.
Nếu chuột sạch hoặc buồn là chuột lạnh.
Sự thật:
Con chuột buồn và nhanh nhẹn.
Những điều sau đây có thể được xác định về chuột:",Con chuột bị lạnh.
"Nếu một con mèo nóng bỏng thì con mèo đó đẹp.
Nếu một con mèo mạnh mẽ thì con mèo đó tốt.
Nếu con mèo có màu xanh lam và chậm chạp thì con mèo đó thật đáng sợ.
Nếu con mèo có màu tím và yếu thì con mèo có màu xanh lá cây.
Nếu con mèo xấu thì con mèo đó thông minh.
Sự thật:
Con mèo có màu tím và nóng bỏng.
Những điều sau đây có thể được xác định về con mèo:",Con mèo thật đẹp.
"Nếu bông hồng yếu đuối thì bông hồng đó thông minh.
Nếu hoa hồng nhỏ thì hoa hồng đó tốt.
Nếu bông hồng lạnh thì bông hồng đó đẹp.
Nếu hoa hồng mềm thì hoa hồng có hình tròn.
Nếu hoa hồng có màu đỏ hoặc xanh thì hoa hồng đó buồn.
Sự thật:
Hoa hồng có màu tím và mềm mại.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng có hình tròn.
"Cây to thì cây khỏe.
Cây xấu thì cây còn non.
Nếu cây có màu xanh thì cây có hình tròn.
Nếu cây tốt mà tím thì cây đó chán.
Nếu cây đẹp và mềm mại thì cây đó nhỏ.
Sự thật:
Cây tốt và xanh.
Có thể xác định những điều sau đây về cây:",Cây có hình tròn.
"Nếu con mèo tốt thì con mèo đó thông minh.
Nếu con mèo nhỏ và đáng sợ thì con mèo đó có màu tím.
Nếu một con mèo hạnh phúc thì con mèo đó chậm chạp.
Nếu mèo xấu hoặc già thì mèo đó sạch sẽ.
Nếu con mèo tròn thì con mèo đó to.
Sự thật:
Con mèo đã già và còn xanh.
Những điều sau đây có thể được xác định về con mèo:",Con mèo sạch sẽ.
"Nếu hoa hướng dương sạch thì hoa hướng dương nhanh.
Nếu hoa hướng dương nhỏ thì hoa hướng dương sẽ nhàm chán.
Nếu hoa hướng dương còn non thì hoa hướng dương yếu đuối.
Nếu hoa hướng dương vui hay tím thì hoa hướng dương buồn.
Nếu hoa hướng dương có màu đỏ thì hoa hướng dương có hình tròn.
Sự thật:
Hoa hướng dương sạch sẽ và đáng sợ.
Có thể xác định những điều sau đây về hoa hướng dương:",Hướng dương rất nhanh.
"Nếu cây già hoặc nhàm chán thì cây đó yếu.
Nếu cây nhanh và buồn thì cây có màu đỏ.
Cây tốt hay chậm là cây vui.
Cây còn non thì cây lớn.
Nếu cây có màu tím thì cây đó đẹp.
Sự thật:
Cây lạnh và buồn chán.
Có thể xác định những điều sau đây về cây:",Cây yếu.
"Nếu Carol có màu xanh lá cây hoặc đáng sợ thì Carol to lớn.
Nếu Carol tròn trịa và yếu đuối thì Carol nhàm chán.
Nếu Carol có màu xanh lam thì Carol nóng bỏng.
Nếu Carol còn trẻ hoặc tím thì Carol xấu.
Nếu Carol đẹp thì Carol sạch sẽ.
Sự thật:
Carol xinh đẹp và tròn trịa.
Những điều sau đây có thể được xác định về Carol:",Carol sạch sẽ.
"Bồ công anh đẹp thì bồ công anh có màu tím.
Nếu bồ công anh chậm chạp thì bồ công anh mềm yếu.
Nếu bồ công anh xanh và nhàm chán thì đó là bồ công anh xấu.
Nếu bồ công anh có hình tròn thì bồ công anh sạch.
Nếu bồ công anh mạnh mẽ thì bồ công anh buồn.
Sự thật:
Bồ công anh chậm chạp và xanh tươi.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh mềm mại.
"Nếu gấu còn non hoặc tốt thì gấu đó sạch sẽ.
Nếu con gấu khỏe thì con gấu đó có màu xanh.
Nếu con gấu to và nhanh thì con gấu đó xấu.
Nếu con gấu có màu đỏ hoặc già thì con gấu đó thật đáng sợ.
Nếu gấu nhỏ thì gấu có màu xanh.
Sự thật:
Con gấu thật đáng sợ và trẻ trung.
Những điều sau đây có thể được xác định về con gấu:",Con gấu sạch sẽ.
"Nếu Carol xinh đẹp thì Carol thật đáng sợ.
Nếu Carol giỏi và thông minh thì Carol nhàm chán.
Nếu Carol mạnh mẽ thì Carol to lớn.
Nếu Carol có màu tím hoặc lạnh thì Carol có màu đỏ.
Nếu Carol xấu hay già thì Carol vui.
Sự thật:
Carol trẻ và xinh đẹp.
Những điều sau đây có thể được xác định về Carol:",Carol thật đáng sợ.
"Nếu Bob buồn hay vui thì Bob màu xanh.
Nếu Bob thông minh thì Bob nhỏ bé.
Nếu Bob nhanh thì Bob đẹp.
Nếu Bob chậm thì Bob còn trẻ.
Nếu Bob đáng sợ thì Bob nhàm chán.
Sự thật:
Bob chậm chạp và đáng sợ.
Những điều sau đây có thể được xác định về Bob:",Bob còn trẻ và nhàm chán.
"Nếu Dan xấu thì Dan buồn.
Nếu Dan yếu thì Dan xanh.
Nếu Đan mềm và già thì Đan có màu tím.
Nếu Dan đẹp hay khỏe thì Dan nhỏ.
Nếu Dan to và nhanh thì Dan tốt.
Sự thật:
Dan nóng bỏng và chậm chạp.
Những điều sau đây có thể được xác định về Dan:",Không có gì.
"Nếu hoa hồng còn non hoặc có màu tím thì hoa hồng đó đã nhàm chán.
Nếu hoa hồng có màu xanh thì hoa hồng đó mềm mại.
Nếu hoa hồng nhanh chóng thì hoa hồng lạnh lùng.
Nếu hoa hồng sạch hoặc nhỏ thì hoa hồng đó tốt.
Nếu hoa hồng hình tròn thì hoa hồng có màu đỏ.
Sự thật:
Hoa hồng mạnh mẽ và sạch sẽ.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng là tốt.
"Nếu cây anh túc nhỏ thì cây anh túc thật đáng sợ.
Nếu một bông hoa anh túc nhàm chán thì hoa anh túc đang buồn.
Nếu cây anh túc chậm thì cây anh túc mềm.
Nếu một bông hoa anh túc yếu đuối thì hoa anh túc sẽ hạnh phúc.
Nếu một cây thuốc phiện sạch và tốt thì đó là cây thuốc phiện già.
Sự thật:
Cây anh túc chậm chạp và đáng sợ.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc mềm mại.
"Nếu bồ công anh mạnh mẽ thì bồ công anh thật đáng sợ.
Nếu bồ công anh nhàm chán thì bồ công anh thông minh.
Nếu bồ công anh mềm hoặc nóng thì bồ công anh có màu tím.
Bồ công anh nhanh hay kém thì bồ công anh nhỏ.
Nếu bồ công anh có màu xanh thì bồ công anh có hình tròn.
Sự thật:
Bồ công anh thật đáng sợ và nóng bỏng.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh có màu tím.
"Nếu hoa hướng dương xấu thì hoa hướng dương tốt.
Nếu hoa hướng dương nhanh thì hoa hướng dương hạnh phúc.
Nếu hoa hướng dương có hình tròn thì hoa hướng dương thật nhàm chán.
Nếu hoa hướng dương có màu tím thì hoa hướng dương to.
Nếu hoa hướng dương già thì hoa hướng dương mềm.
Sự thật:
Hoa hướng dương có màu tím và nóng bỏng.
Có thể xác định những điều sau đây về hoa hướng dương:",Hoa hướng dương thật lớn.
"Nếu Erin nhỏ và lớn thì Erin thật đáng sợ.
Nếu Erin nhàm chán hoặc chậm chạp thì Erin đẹp.
Nếu Erin có màu tím thì Erin sạch.
Nếu Erin vui vẻ hay tròn trịa thì Erin đã già.
Nếu Erin xấu thì Erin mềm.
Sự thật:
Erin có hình tròn và màu tím.
Những điều sau đây có thể được xác định về Erin:",Erin sạch sẽ và già dặn.
"Nếu Dan tròn hoặc trẻ thì Dan yếu.
Nếu Dan già và hạnh phúc thì Dan lớn.
Nếu Dan tốt thì Dan đẹp.
Nếu Dan nóng và lạnh thì Dan buồn.
Nếu Dan nhàm chán và đáng sợ thì Dan chậm chạp.
Sự thật:
Dan nhanh và yếu.
Những điều sau đây có thể được xác định về Dan:",Không có gì.
"Nếu chuột nóng và lạnh thì chuột nhanh.
Nếu chuột còn trẻ và đẹp thì chuột đáng sợ.
Nếu chuột tròn thì chuột tốt.
Nếu chuột chậm thì chuột vui.
Nếu chuột nhàm chán và sạch sẽ thì chuột có màu tím.
Sự thật:
Chuột rất vui và xinh đẹp.
Những điều sau đây có thể được xác định về chuột:",Không có gì.
"Nếu Bob lớn thì Bob nhỏ.
Nếu Bob lạnh lùng và xanh xao thì Bob mềm mại.
Nếu Bob vui thì Bob chậm.
Nếu Bob nhanh thì Bob tròn trịa.
Nếu Bob khỏe và trẻ thì Bob thông minh.
Sự thật:
Bob đỏ mặt và hạnh phúc.
Những điều sau đây có thể được xác định về Bob:",Bob chậm chạp.
"Nếu Alice yếu đuối thì Alice hạnh phúc.
Nếu Alice xinh đẹp thì Alice tròn trịa.
Nếu Alice có màu xanh lam hoặc mạnh mẽ thì Alice lạnh lùng.
Nếu Alice nhàm chán hoặc thông minh thì Alice tốt.
Nếu Alice màu đỏ thì Alice thật đáng sợ.
Sự thật:
Alice mạnh mẽ và già nua.
Những điều sau đây có thể được xác định về Alice:",Alice lạnh lùng.
"Nếu cây yếu và to thì cây nhỏ.
Cây mà chán thì cây xấu.
Cây tốt hay mềm thì cây có màu đỏ.
Cây khỏe thì cây có màu tím.
Nếu cây sạch và xanh thì cây đó đẹp.
Sự thật:
Cây to và yếu.
Có thể xác định những điều sau đây về cây:",Cây nhỏ.
"Nếu hà mã nóng hoặc xấu thì hà mã nhỏ.
Nếu hà mã mạnh thì hà mã tốt.
Nếu hà mã hạnh phúc thì hà mã đẹp.
Nếu hà mã còn trẻ và to thì hà mã có hình tròn.
Nếu hà mã yếu đuối hoặc thông minh thì hà mã sẽ buồn.
Sự thật:
Con hà mã khỏe và nhỏ.
Những điều sau đây có thể được xác định về hà mã:",Hà mã là tốt.
"Nếu bồ công anh có màu xanh và đỏ thì đó là bồ công anh buồn.
Nếu bồ công anh nhỏ thì bồ công anh mềm.
Nếu bồ công anh thông minh và đáng sợ thì bồ công anh thật nhàm chán.
Nếu bồ công anh mạnh mẽ thì bồ công anh sạch sẽ.
Nếu bồ công anh lạnh thì bồ công anh to.
Sự thật:
Bồ công anh thông minh và lạnh lùng.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh thật lớn.
"Nếu Carol to lớn và nóng bỏng thì Carol nhanh.
Nếu Carol đẹp thì Carol có màu xanh.
Nếu Carol mạnh mẽ hay lạnh lùng thì Carol đã già.
Nếu Carol đáng sợ thì Carol yếu đuối.
Nếu Carol chậm hoặc nhỏ thì Carol vui.
Sự thật:
Carol yếu đuối và lạnh lùng.
Những điều sau đây có thể được xác định về Carol:",Carol đã già.
"Nếu Carol tốt hay yếu thì Carol đáng sợ.
Nếu Carol đẹp thì Carol lạnh lùng.
Nếu Carol xấu hoặc đỏ thì Carol nhanh.
Nếu Carol có màu xanh hoặc tròn thì Carol sạch.
Nếu Carol to thì Carol có màu xanh.
Sự thật:
Carol xấu và to lớn.
Những điều sau đây có thể được xác định về Carol:",Carol nhanh và xanh.
"Nếu Carol buồn thì Carol xanh.
Nếu Carol thông minh thì Carol xấu.
Nếu Carol vui vẻ hay dịu dàng thì Carol có màu đỏ.
Nếu Carol xinh đẹp và nóng bỏng thì Carol tốt.
Nếu Carol nhàm chán thì Carol sạch sẽ.
Sự thật:
Carol buồn và vội vã.
Những điều sau đây có thể được xác định về Carol:",Carol có màu xanh lá cây.
"Nếu Erin lạnh thì Erin nhanh.
Nếu Erin màu đỏ thì Erin tốt.
Nếu Erin đẹp thì Erin yếu.
Nếu Erin xấu và to thì Erin có màu xanh.
Nếu Erin hạnh phúc thì Erin già rồi.
Sự thật:
Erin nóng bỏng và yếu đuối.
Những điều sau đây có thể được xác định về Erin:",Không có gì.
"Nếu cây anh túc còn non thì cây anh túc thật đáng sợ.
Nếu cây anh túc có màu xanh hoặc mạnh thì cây anh túc mềm.
Hoa anh túc lớn hay nhỏ thì hoa anh túc đẹp.
Nếu cây anh túc nhàm chán và tròn trịa thì cây anh túc rất nóng.
Nếu cây anh túc có màu xanh thì cây anh túc sạch.
Sự thật:
Cây anh túc nhanh và nóng.
Những điều sau đây có thể được xác định về cây anh túc:",Không có gì.
"Nếu hoa hướng dương yếu đuối và non nớt thì đó là hoa hướng dương nhỏ.
Nếu hoa hướng dương nhanh già thì hoa hướng dương xấu.
Nếu hoa hướng dương lạnh thì hoa hướng dương sẽ hạnh phúc.
Nếu hoa hướng dương xanh và khỏe thì hoa hướng dương mềm.
Nếu hoa hướng dương to và thông minh thì hoa hướng dương có hình tròn.
Sự thật:
Hoa hướng dương to và lạnh.
Có thể xác định những điều sau đây về hoa hướng dương:",Hoa hướng dương hạnh phúc.
"Nếu Frank yếu và tốt thì Frank có màu tím.
Nếu Frank mềm yếu hay thông minh thì Frank xấu.
Nếu Frank mạnh mẽ thì Frank nhàm chán.
Nếu Frank màu xanh lá cây thì Frank đã già.
Nếu Frank sạch sẽ và nhỏ nhắn thì Frank rất nóng bỏng.
Sự thật:
Frank mạnh mẽ và đáng sợ.
Những điều sau đây có thể được xác định về Frank:",Frank thật nhàm chán.
"Nếu hoa hướng dương đáng sợ thì hoa hướng dương có màu đỏ.
Nếu hoa hướng dương nóng hoặc sạch thì hoa hướng dương nhỏ.
Nếu hoa hướng dương vui hay xấu thì hoa hướng dương nhanh.
Nếu hoa hướng dương buồn và thông minh thì hoa hướng dương có màu tím.
Nếu hoa hướng dương còn xanh và tốt thì đó là hoa hướng dương già.
Sự thật:
Hoa hướng dương nóng và tím.
Có thể xác định những điều sau đây về hoa hướng dương:",Hoa hướng dương có kích thước nhỏ.
