source,target
Quy tắc: * Z - Y | * - Z Y | Y - * Z | Z - * Y | Kết quả: * - việt quất dưa hấu dâu đen,* - Z Y
Quy tắc: + - Y | + - Y | Y - + | Y + Y - | Kết quả: sư tử kiwi + sư tử kiwi -,Y + Y -
Quy tắc: + = = X Y | Y Y + = X = | X = Y + = | + = X = Y | Kết quả: kiwi kiwi + = dưa hấu ngựa vằn =,Y Y + = X =
Quy tắc: = = Y | = = Y | = Y = | Y = Y = | Kết quả: ngựa dâu đen = ngựa dâu đen =,Y = Y =
Quy tắc: * + Y X | Y + X * | X + * Y | Y X + * | Kết quả: * + chuột cò dâu,* + YX
Quy tắc: X + = * | = X + * | X * X = + X | * = + X | Kết quả: chim cánh cụt * chim cánh cụt = + chim cánh cụt,X * X = + X
Quy tắc: Y * Z * X = | Y X * * Z = | X Z * = Y * | Y * = X Z * | Kết quả: dưa hấu * đại bàng * chim cánh cụt kiwi =,Y * Z * X =
Quy tắc: = X * | X X = X * | * = X | = X * | Kết quả: blackberry blackberry = blackberry *,X X = X *
Quy tắc: Z Y * = | Z * = Y | Y = Y * Z | YZ * = | Kết quả: cò kiwi = cò kiwi * trâu,Y = Y * Z
Quy tắc: = Y Z = = | YZ = = = | Z = = = Y | = = = YZ | Kết quả: = = = rắn hổ mang blackberry cò,= = = YZ
Quy tắc: - = Y | = Y Y - | = - Y | - Y = | Kết quả: = lê lê lê lê -,= Y Y -
Quy tắc: - * - X X X | * - - X | * - X - | - - X * | Kết quả: - * - đại bàng cá voi đại bàng cá voi đại bàng cá voi,- * - X X X
Quy tắc: + = Y X | + = Y X | = + X Y | X Y Y = + | Kết quả: ngựa hải cẩu nho = +,X Y Y = +
Quy tắc: * Y - X | * - X Y | - YX* | - YX* | Kết quả: - con dấu chim cánh cụt táo *,- Y X *
Quy tắc: = + Z | = Z + | Z Z = + | + Z = | Kết quả: chim cánh cụt việt quất chim cánh cụt việt quất = +,Z Z = +
Quy tắc: + Z * = | = Z + * | Z * = Z + | = Z * + | Kết quả: cá mập chuối * = cá mập chuối +,Z * = Z +
Quy tắc: Y + = | Y + = Y | = Y + | = Y + | Kết quả: con dấu táo + = con dấu táo,Y + = Y
Quy tắc: Z - - + Y X | - + X Y Z - | - X Z + - Y | Z+ - X - Y | Kết quả: cá mập voi + - cá mập ngựa - hải cẩu dâu,Z + - X - Y
Quy tắc: Z * X = | * = X Z | X = * Z Z | X * Z = | Kết quả: sư tử dâu = * ngựa vằn đại bàng ngựa vằn đại bàng,X = * Z Z
Quy tắc: * + Z Y + X | YZ + * + X | X ++ Z Y * | X Y * + Z + | Kết quả: ngựa ngựa dưa hấu + * + sư tử,YZ + * + X
Quy tắc: Z * - | - Z Z * | - Z* | * Z - | Kết quả: - việt quất việt quất *,- Z Z *
Quy tắc: Z + * Y * | * * Z Y + | * * Y Z Y + | * * + Z Y | Kết quả: * * cò chuối lê cò chuối +,* * Y Z Y +
Quy tắc: - X - Z - | - X Z - - | Z - - X - | - Z X - - | Kết quả: - chuối táo - blackberry chim cánh cụt -,- X - Z -
Quy tắc: + Z * Y - | YZ * + - | + Y - * Z | + Z Z * - Y | Kết quả: + dưa hấu đại bàng dưa hấu đại bàng * - blackberry,+ Z Z * - Y
Quy tắc: Z Y + + | + Z Y + | Y Y + Z + | + Y + Z | Kết quả: nho chim cánh cụt nho chim cánh cụt + táo cò +,Y Y + Z +
Quy tắc: * Y Z + | + YZ*Z | Z + * Y | * Z + Y | Kết quả: + cá mập kiwi dâu * cá mập kiwi,+ Y Z * Z
Quy tắc: Y - * | - * Y Y | Y - * | * Y - | Kết quả: - * hải cẩu cá voi hải cẩu,- * Y Y
Quy tắc: X = Y - - | - X Y = - | - X Y - = | X - - Y = | Kết quả: - cá mập kiwi cá mập việt quất - =,- X Y - =
Quy tắc: Z Y + = | Z = Y + | + Y = Z | + Z Y = | Kết quả: + sư tử dưa hấu = sư tử,+ Y = Z
Quy tắc: * Z = | = Z * | * = Z | Z Z * = | Kết quả: dấu niêm phong * =,Z Z * =
Quy tắc: - = Y X - | - X Y - = | Y X - - = | Y X = - - | Kết quả: chim cánh cụt việt quất = - -,Y X = - -
Quy tắc: + Y * X = | = * Y + X | X + = * Y | Y X * = + | Kết quả: quả lê + = * chim cánh cụt,X + = * Y
Quy tắc: Y * - X | Y X - * | Y - X * | - X*Y | Kết quả: rắn hổ mang cá mập blackberry - *,Y X - *
Quy tắc: Z = * | Z Z * = | = * Z | = Z * | Kết quả: chuột chuột * =,Z Z * =
Quy tắc: YZ + - - | Z + Y - - | + - YZ - | + - - Z Y | Kết quả: + - - chim cánh cụt cá voi cò,+ - - Z Y
Quy tắc: Z Y X - = = | Z Y X = - = | = X Y = - Z | = = - X Z Y | Kết quả: = chim cánh cụt hải cẩu = - blackberry,= X Y = - Z
Quy tắc: Z = * X | = X Z * | Z X * X = | Z = X * | Kết quả: chuối nho chuối * chuối chuối =,Z X * X =
Quy tắc: * * X - | X - * * | * * X - | X X X - * * | Kết quả: rắn hổ mang trâu rắn hổ mang trâu - * *,X X X - * *
Quy tắc: + + - X Y | Y ++ X - | + Y X + - | - X + Y + | Kết quả: chuối đại bàng + + cá voi -,Y ++ X -
Quy tắc: - Y + | - Y + | + - Y | + Y - Y | Kết quả: + táo đại bàng - táo đại bàng,+ Y - Y
Quy tắc: Z Y = = + | + = = YZ | Z + = = Y | = = Z Y + | Kết quả: = = lê lê rắn hổ mang chim cánh cụt +,= = Z Y +
Quy tắc: + X = Y + | Y ++ X = | X Y = + + | X + Y + = | Kết quả: + rắn hổ mang kiwi = cá mập +,+ X = Y +
Quy tắc: - Y Y X * * | * Y - * X | * Y - X * | X * * - Y | Kết quả: - sư tử blackberry * *,- Y Y X * *
Quy tắc: Y * + Y | * Y + | * + Y | Y + * | Kết quả: rắn hổ mang hải cẩu * + rắn hổ mang hải cẩu,Y * + Y
Quy tắc: - * X + Z Y | Z - X * Y + | + Z X * Y - | * - Y Z X + | Kết quả: ngựa - việt quất đen * cá voi +,Z - X * Y +
Quy tắc: - X Z - = | - = X - Z | - = Z - X | - - = X Z | Kết quả: - = táo - việt quất,- = X - Z
Quy tắc: X Z * - | X* - Z | * Z - X | * Z - X | Kết quả: rắn hổ mang chúa * -,X Z * -
Quy tắc: Z * * + | * Z + * | Z + * * | Z Z * * + | Kết quả: đại bàng đại bàng * * +,Z Z * * +
Quy tắc: YZ - + | YZ - + | Y - Z + | Z + - Y | Kết quả: cá mập - cá mập lê +,Y - Z +
Quy tắc: = X - Z = | Z = - X = | = X - = Z | = Z = - X | Kết quả: = blackberry - = blueberry cá voi,= X - = Z
Quy tắc: Y + Z X * | Y X + * Z | * + Z Y X | X + Y Z * | Kết quả: chuột + cò ngựa vằn *,Y + Z X *
Quy tắc: Z X - + Y * | * X Y + - Z | - Y + X Z * | - + Y X * Z | Kết quả: * lê trâu + - chim cánh cụt,* X Y + - Z
Quy tắc: - - X + Y | - - + YX | X Y - + - | X - X Y - + | Kết quả: chuối - ngựa chuối - +,X - X Y - +
Quy tắc: - X - Z | Z - X - | - Z X - | - - X Z | Kết quả: chuột - trâu đào -,Z - X -
Quy tắc: = * X X X | = * X | = * X | = X * | Kết quả: = * ngựa vằn ngựa vằn ngựa vằn,= * X X X
Quy tắc: * Z * Y | Y**Z | Z Y * * | YZ * * | Kết quả: sư tử nho * * đại bàng,Y * * Z
Quy tắc: - Y * | * - Y Y | - Y* | * - Y | Kết quả: * - quả lê,* - YY
Quy tắc: X = = = Z | = Z X = = | X = = Z = | X = = = Z | Kết quả: cá mập dưa hấu = = = quả lê,X = = = Z
Quy tắc: * X Y - | X - * Y | Y X * - | * - X Y | Kết quả: phong ấn trâu dưa hấu * -,Y X * -
Quy tắc: - = - Z Y | = Z Y - - | = - - Y Z Y | Z - = - Y | Kết quả: = - - seal dâu seal seal,= - - Y Z Y
Quy tắc: Y + * X | X + * Y | X + Y * | +X*Y | Kết quả: + đào * ngựa,+X*Y
Quy tắc: - * Z Y * | *-Y*Z | Z * * Y - | - Z*Y* | Kết quả: - đào táo * chuối dâu *,- Z * Y *
Quy tắc: Y * * - X | - *X*Y | * Y * - X | * Y * X - | Kết quả: * ngựa vằn blackberry * cá mập chuột -,* Y * X -
Quy tắc: - Z - = X X | X Z - - = | = Z - - X | X - Z = - | Kết quả: - ngựa - = chuột kiwi chuột kiwi,- Z - = X X
Quy tắc: X * + Z + | Z + * X + | X Z + * + | * + + ZX | Kết quả: ngựa + * đào blackberry +,Z + * X +
Quy tắc: Y Z * X * | Y * * X Z | Z*Y*X | Z Y X * * | Kết quả: blackberry đại bàng chuột đào * rắn hổ mang dâu *,YZ * X *
Quy tắc: - + X | - X + X | + X - | X + - | Kết quả: - nho + nho,- X + X
Quy tắc: Z = * X - | * = X Z - | * Z = - X | Z = Z - * X | Kết quả: chuối = chuối - * lê sư tử,Z = Z - * X
Quy tắc: - * X Z + | * X + Z - | + Z* - X | - +ZX* | Kết quả: - + ngựa vằn sư tử chuối *,- + Z X *
Quy tắc: Z = * * | Z * = Z * Z | * = * Z | * Z * = | Kết quả: cá mập ngựa vằn * = cá mập ngựa vằn * cá mập ngựa vằn,Z * = Z * Z
Quy tắc: + = X X X | = X + | + X = | = X + | Kết quả: + = lê kiwi lê kiwi lê kiwi,+ = X X X
Quy tắc: = - X Y Z | = YZ - X | Z Y X - = | = - Z Y X | Kết quả: = - nho cò cò dâu chuối chuột,= - X Y Z
Quy tắc: X * + | X + * | + X* | X * X + | Kết quả: sư tử * sư tử +,X * X +
Quy luật: Y Z = = | Z Z Y = = | Z = Y = | YZ = = | Kết quả: đào đào chuột = =,Z Z Y = =
Quy tắc: + * = Z | +Z=*Z | * + = Z | Z = * + | Kết quả: + ngựa vằn = * ngựa vằn,+ Z = * Z
Quy tắc: * X = = X Z | = X * Z = | X = Z = * | Z * = = X | Kết quả: *chuột cò==cá mập chuột cò,* X = = X Z
Quy tắc: X + * Y Z + | + Z Y * + X | X + + * YZ | Y + * Z X + | Kết quả: + chim cánh cụt ngựa chim cánh cụt nho * + ngựa vằn,+ Z Y * + X
Quy tắc: = Z * X | Z * X = | = Z X * | X = X * Z | Kết quả: dâu đào = dâu đào * đào,X = X * Z
Quy tắc: * X Z + | X * + Z | * + X Z | X * Z + | Kết quả: ngựa dưa hấu * ngựa cá mập +,X * Z +
Quy tắc: - X - + Y | - X - Y + | - Y - + YX | + - - Y X | Kết quả: - ngựa - + rắn hổ mang ngựa,- Y - + YX
Quy tắc: = * Z X Z | X * Z = | Z * = X | * = Z X | Kết quả: = * cá mập lê đại bàng chim cánh cụt lê cá mập,= * Z X Z
Quy tắc: = * X + Y | * X + = Y | * + Y X = X | * X Y + = | Kết quả: * + ngựa blackberry blueberry = việt quất đen,* + Y X = X
Quy tắc: X Y - * - | * X Y - - | - Y* - X | - X Y * - | Kết quả: * sư tử sư tử hổ mang chúa - -,* X Y - -
Quy tắc: Z = X + | + Z = X | = Z + X | = X Z + | Kết quả: = dưa hấu đại bàng + cò,= Z + X
Quy tắc: Z = * | Z = * | = * Z | Z * = Z Z | Kết quả: cá mập * = cá mập cá mập,Z * = ZZ
Quy tắc: + Y + = | + Y Y + = | + Y = + | + = Y + | Kết quả: + sư tử sư tử + =,+ Y Y + =
Quy tắc: - + - Z | + - - Z | - Z + - | Z + - - Z | Kết quả: chuối trâu + - - chuối trâu,Z + - - Z
Quy tắc: X * + | * X + X | * X + | X + * | Kết quả: * dâu + dâu,* X + X
Quy tắc: X = = * | X = = * | X = = * | = X X X * = | Kết quả: = rắn hổ mang hổ mang chúa * =,= X X X * =
Quy tắc: X Y - = Y | Y = - X | - X Y = | X = Y - | Kết quả: đại bàng cá mập dưa hấu - = đại bàng,X Y - = Y
Quy tắc: X = = | = X = | = X = | X = X = X | Kết quả: cò = cò = cò,X = X = X
Quy tắc: X = = | X = = | = X = X | = X = | Kết quả: = ngựa = ngựa,= X = X
Quy tắc: - Y - X | - - Y X | X - - Y | X Y - - | Kết quả: - kiwi ngựa vằn - chuột,- Y - X
Quy tắc: + X + | + + X | + + X | X X ++ | Kết quả: cá voi đào cá voi đào + +,X X + +
Quy tắc: * Z + X + | X Z + + * | Z ++ X * | + + Z*X | Kết quả: cá mập đào cá mập + + *,X Z + + *
Quy tắc: Z = Z = + | = + = Z | = Z + = | + Z = = | Kết quả: rắn hổ mang = rắn hổ mang = +,Z = Z = +
Quy tắc: = Y Z * - X | Z Y * - X = | - * X = YZ | X Z Y - * = | Kết quả: = lê cá voi * - sư tử,= YZ * - X
Quy tắc: Y = Z - X | X - = Z Y | - Y=ZX | Z Y = X - | Kết quả: nho - = chuối đại bàng sư tử,X - = Z Y
Quy tắc: * * YZ = | Z * * Y = | * * Y = YZ | * YZ = * | Kết quả: * * trâu = lê trâu,* * Y = YZ
Quy tắc: - = Y + | Y - + = Y | + - Y = | = - Y + | Kết quả: táo - + = táo,Y - + = Y
Quy tắc: X * = = Y | * = = X Y | * X = Y = | X = * Y X = | Kết quả: con dấu = * con dấu táo ngựa =,X = * Y X =
Quy tắc: * Y * X + | * + * YX | + * X Y * | X Y * * + | Kết quả: rắn hổ mang chuối * * +,X Y * * +
Quy tắc: + Z = Y | = + Z Y | + = Z Y | + Z = Y | Kết quả: + chuột ngựa vằn = kiwi,+ Z = Y
Quy tắc: X - - X | - - X | X - - | - - X | Kết quả: hải cẩu hổ mang - - hải cẩu hổ mang,X - - X
Quy tắc: - * - Z X | - *Z - X | - Z* - X | - *X - Z | Kết quả: - * sư tử kiwi - đại bàng cá voi,- * Z - X
Quy tắc: X = Z = + | + Z X = = | Z X = X + = | = Z + = X | Kết quả: dưa hấu nho cá voi = dưa hấu + =,Z X = X + =
Quy tắc: * = Z | Z Z * = | * = Z | Z = * | Kết quả: rắn hổ mang lê rắn hổ mang * =,Z Z * =
Quy tắc: X Z - - = Y | - Y - X Z = | Z - - = Y X | - = - X Z Y | Kết quả: rắn hổ mang việt quất - - = cò kiwi dưa hấu,Z - - = YX
Quy tắc: X + - + Z | + Z X + - | + X Z + - | + Z - X + | Kết quả: + rắn hổ mang sư tử + -,+ X Z + -
Quy tắc: - = Z * | Z - * Z = | = - * Z | * - Z = | Kết quả: con dấu - * con dấu =,Z - * Z =
Quy tắc: * Y Z * - | * - * Z Y Y | Y * * - Z | Y* - Z* | Kết quả: * - * đại bàng lê,* - * Z Y Y
Quy tắc: = X Y + | + X = Y | Y X + = | Y = X Y + | Kết quả: cá mập chuối = cá mập chuối đại bàng +,Y = X Y +
Quy tắc: Z = X - - | Z - - X = | - X Z = - | =X - Z - | Kết quả: kiwi ngựa vằn = lê dưa hấu - -,Z = X - -
Quy tắc: Z - = X | Z = - X | = - Z X | X Z - = | Kết quả: = - ngựa vằn cò,= - ZX
Quy tắc: * X * Y | * Y X * | Y X * * | Y * * X | Kết quả: *quả lê hổ mang việt quất*,* Y X *
Quy tắc: + Z X = | = + X Z | + Z X = | = Z + X | Kết quả: + táo lê kiwi =,+ Z X =
Quy tắc: X Z + - | + X Z - | - + X Z | X Z + - | Kết quả: cá voi ngựa vằn dâu tây + -,X Z + -
Quy tắc: = - Z X | - Z X = | X = Z - Z | X = Z - | Kết quả: trâu = blackberry - blackberry,X = Z - Z
Quy tắc: Y = = Z | = Z = Y | Y Y = Z = | Y = = Z | Kết quả: đào đào = hải cẩu việt quất =,Y Y = Z =
Quy tắc: X Y Y - - | - X - Y | - Y X - | - Y X - | Kết quả: rắn hổ mang chim cánh cụt dâu tây - -,X Y Y - -
Quy tắc: - X = | - X = | = X X - X | = X - | Kết quả: = dưa hấu dưa hấu - dưa hấu,= X X - X
Quy tắc: Y = + X | + X = Y | X Y = + | Y + = X | Kết quả: trâu = + blackberry blackberry,Y = + X
Quy tắc: Z = * - Y | = * Z Y - | YZ = * - | - = Z * Y | Kết quả: cá voi trâu = * - rắn hổ mang,Z = * - Y
Quy tắc: X Z - * | X* - Z | - Z*X | * - Z X | Kết quả: * - việt quất việt quất,* - ZX
Quy tắc: = * X | * = X | X = * | X X = * | Kết quả: nho nho = *,X X = *
Quy tắc: * Y Z + | Z Y + * | Z Y + Y * | + YZ* | Kết quả: cá voi dưa hấu + cá voi lê *,Z Y + Y *
Quy tắc: = X + Z - | + X - Z = X | + - Z X = | = Z + X - | Kết quả: + táo đại bàng - đào đào = đại bàng táo,+ X - Z = X
Quy tắc: - + Y Z + | Y + - Z + | - + Z + Y | - + + Z Y | Kết quả: dưa hấu + - chuối dâu đen +,Y + - Z +
Quy tắc: Z - X * * | X* - ZZ* | * - * Z X | Z X * * - | Kết quả: chuối * - ngựa vằn *,X * - Z Z *
Quy tắc: - Y*Z | Z - * Y | - Z Y * | Z Y Z * - | Kết quả: blackberry blueberry blackberry blackberry blueberry * -,Z Y Z * -
Quy tắc: + = Z | Z Z = + | Z = + | = + Z | Kết quả: việt quất việt quất = +,Z Z = +
Quy tắc: Y Y + - Z * | Z + * - Y | Z Y + - * | YZ - * + | Kết quả: seal seal + - blackberry kiwi *,Y Y + - Z *
Quy tắc: - = + Z X | Z + X - = | X - Z = + | Z + = - X | Kết quả: - = + việt quất ngựa blackberry táo,- = + Z X
Quy tắc: X Z = + | Z + X = | + X = Z | = Z + X | Kết quả: cá mập chuối = +,X Z = +
Quy tắc: * Y Y * Z | * Y Z * | * Y Z * | Z Y * * | Kết quả: * đào kiwi đào kiwi * rắn hổ mang chim cánh cụt,* Y Y * Z
Quy tắc: * Z Z Z = * | * * = Z | = * * Z | * = Z * | Kết quả: * táo nho táo nho táo nho = *,* Z Z Z = *
Quy tắc: X + = Z * Z | Z X + = * | Z X = + * | + = X Z * | Kết quả: dâu + = đại bàng * đại bàng,X + = Z * Z
Quy tắc: = = Z * | Z = * = | Z = = * | Z * = Z = | Kết quả: ngựa vằn * = ngựa vằn =,Z * = Z =
Quy tắc: X * - | X - * X | X - * | X * - | Kết quả: nho cá mập - * nho cá mập,X - * X
Quy tắc: * Z X = Z | * = X Z | Z * = X | X Z = * | Kết quả: * chim cánh cụt lê = quả lê,* Z X = Z
Quy tắc: * X - * | - X * * | X * X - * | - X * * | Kết quả: cá mập * cá mập - *,X * X - *
Quy tắc: X = - - Z | - = Z - X | Z X = - - | = Z - - X | Kết quả: - = nho - ngựa vằn,- = Z - X
Quy tắc: Z + X + Z - | Z + - X + | X ++ - Z | + - Z + X | Kết quả: chim cánh cụt nho + hải cẩu + chim cánh cụt nho -,Z + X + Z -
Quy tắc: Y = * Z + | + = Y Z * | = Z Y + * | * Y + = YZ | Kết quả: * lê việt quất + = ngựa sư tử lê việt quất,* Y + = Y Z
Quy tắc: X Y * = | X = * Y | X Y = * | = Y X * | Kết quả: ngựa vằn kiwi * =,X Y * =
Quy tắc: * + = X Y | X = + * Y | = * X + Y | + * Y X = X | Kết quả: + * cá voi đào sư tử nho = cá voi đào,+ * Y X = X
Quy tắc: Z - X - = | Z = - Z - X | Z - = X - | X = - - Z | Kết quả: sư tử nho = - sư tử nho - ngựa hải cẩu,Z = - Z - X
Quy tắc: Y X - = | - = Y X | Y - X = | - = X X Y | Kết quả: - = cò cò blueberry shark,- = X X Y
Quy tắc: + X X * | * X + | X * + | X + * | Kết quả: + đại bàng đại bàng đại bàng đại bàng *,+ X X *
Quy tắc: = + X Z | Z X + = | = Z + X | + X Z = | Kết quả: = + chim cánh cụt cá voi dâu,= + X Z
Quy tắc: - Z = Y - Y | = - YZ - | Z = - - Y | = Z - Y - | Kết quả: - cá voi = chuột hải cẩu - chuột hải cẩu,- Z = Y - Y
Quy tắc: X Z + Y - | X - + Y Z | X Z Y + - | + Y Z X - | Kết quả: + chim cánh cụt đại bàng lê chim cánh cụt nho -,+ Y Z X -
Quy tắc: = * Z X | X * Z = | * X = Z | Z * X = | Kết quả: = * quả đào chim cánh cụt việt quất,= * ZX
Quy tắc: Y X - X - | X Y - - | - Y X - | - - X Y | Kết quả: chim cánh cụt sư tử trâu - sư tử trâu -,Y X - X -
Quy tắc: X = Y * = | * X Y = = | * Y X = = | Y X = * = | Kết quả: dâu chuột hổ mang ngựa vằn = * =,Y X = * =
Quy tắc: + * Y | Y * + Y | Y + * | Y + * | Kết quả: con dấu dâu tây * + con dấu dâu tây,Y * + Y
Quy tắc: + Z Y + | Z Y ++ | YZ + Y + | Y + Z + | Kết quả: cò ngựa ngựa vằn + ngựa cò +,YZ + Y +
Quy tắc: * - = Z Y | - Z=*Y | Z = * Y - | = * Y - Z | Kết quả: - rắn hổ mang = * quả lê,- Z = * Y
Quy tắc: Z * + X | * X + Z | * X Z + | +ZX* | Kết quả: * hải cẩu +,* X Z +
Quy tắc: + - + Z Y | Z - + Y + | YZ+ - Z+ | + - YZ + | Kết quả: sư tử kiwi + - sư tử +,Y Z + - Z +
Quy tắc: = Y + | + Y = Y | + = Y | Y + = | Kết quả: + blackberry = blackberry,+ Y = Y
Quy tắc: Y * Y = | = * Y | = Y * | = * Y | Kết quả: lê trâu * lê trâu =,Y * Y =
Quy tắc: * X = | X * = | = X * | = * X X X | Kết quả: = * cá mập ngựa cá mập ngựa cá mập ngựa,= * X X X
Quy tắc: * Y = X | = X Y * | X Y = * | * = X Y | Kết quả: cá mập dâu = *,X Y = *
Quy tắc: = = Y + | Y = + = | = + Y = | = Y Y + = | Kết quả: = chuột chuột + =,= Y Y + =
Quy tắc: * * YZ | *Z*Y | * Z Y * | * Y Z * | Kết quả: *rắn hổ mang việt quất*,* Z Y *
Quy tắc: = Y = X Z | Z X Y = = | = X = Z Y | X Z Y = = | Kết quả: = dưa hấu đại bàng = việt quất nho đen,= Y = X Z
Quy tắc: * Z - - | Z - - * | * Z - - Z | * Z - - | Kết quả: * táo nho - - nho táo,* Z - - Z
Quy tắc: Y - = Z | Z - Y = | Z Y = Z - | Z - = Y | Kết quả: lê ngựa vằn kiwi = ngựa vằn kiwi -,Z Y = Z -
Quy tắc: Y - * | * Y - Y | * - Y | - Y* | Kết quả: * cò táo - cò táo,* Y - Y
Quy tắc: + X + Y - | Y ++ - X | - Y Y X + + | + + X Y - | Kết quả: - việt quất nho việt quất nho dưa hấu + +,- Y Y X + +
Quy tắc: Y * X Z = | = X Y * Z | Y X = Z * | X = Z Y * | Kết quả: trâu = đào hổ mang lê *,X = Z Y *
Quy tắc: Z + * Z Z | + * Z | * Z + | + * Z | Kết quả: apple blackberry + * apple blackberry apple blackberry,Z + * Z Z
Quy tắc: = Z Z * | = * Z | = Z * | * = Z | Kết quả: = chim cánh cụt chim cánh cụt *,= Z Z *
Quy tắc: Y = = X | X = X = Y | = = Y X | X Y = = | Kết quả: táo = táo = con dấu,X = X = Y
Quy tắc: X = Z * Y | Y = X Z * | X = * Z Y | Y X * Z = | Kết quả: chuối ngựa sư tử * cò đào =,Y X * Z =
Quy tắc: Y + - + | + Y - + | + + Y - | + - Y Y Y + | Kết quả: + - dưa hấu dưa hấu dưa hấu +,+ - Y Y Y +
Quy tắc: X * - Z Y = | - Y=X*Z | * = Y - X Z | Z = * - Y X | Kết quả: - cá voi dâu = chuột * trâu,- Y = X * Z
Quy tắc: Z X + + * | + Z * X + | + + X Z * | * Z X ++ + | Kết quả: + nho trâu * dưa hấu +,+ Z * X +
Quy tắc: - - = X | X = - - | - = X - | - X - X = | Kết quả: - việt quất đại bàng - việt quất đại bàng =,- X - X =
Quy tắc: - X + X | - + X | X - + | - + X | Kết quả: - táo + táo,- X + X
Quy tắc: - - YZ | Y - - Z | - Z Y - | Z - Z - Y | Kết quả: trâu - trâu - chuột,Z - Z - Y
Quy tắc: Z + X = | + = Z X | X = + Z | = Z + X X | Kết quả: = quả đào + chuột chuối chuột chuối,= Z + X X
Quy tắc: * Y Z - | - Z*Y | - Z Y * Z | Z Y * - | Kết quả: - nho nho hải cẩu * nho nho,- Z Y * Z
Quy tắc: X * Z * + | + Z*X* | * Z + * X | * + X * Z | Kết quả: * đào + * cá voi,* Z + * X
Quy tắc: - Y + X * | - Y*Y+X | - +X*Y | - X + * Y | Kết quả: - đại bàng * đại bàng + táo cá voi,- Y * Y + X
Quy tắc: + * X + Z | X Z * + + | X + + * Z | + + X * Z | Kết quả: + + dưa hấu kiwi * chim cánh cụt cá voi,++ X * Z
Quy tắc: = Y Z - + | + - Y = Z | Z = Y + - | Y + Y - = Z | Kết quả: nho + nho - = cá mập,Y + Y - = Z
Quy tắc: * X * Z | * * X Z | X Z X * * | * * X Z | Kết quả: trâu lê trâu * *,X Z X * *
Quy tắc: - + Y X | X - Y + | X + Y - | Y X - + | Kết quả: dâu - ngựa +,X - Y +
Quy tắc: Y - + | Y + - | + - Y Y | - + Y | Kết quả: + - đào đào,+ - Y Y
Quy tắc: + * Z + | Z + * + | Z * + + | * Z Z ++ + | Kết quả: * đại bàng kiwi đại bàng kiwi + +,* Z Z ++
Quy tắc: X = + Y - Z | Z = X + - Y | - Z + Y X = | - Y = X + Z | Kết quả: ngựa vằn = nho cá voi + - quả lê,Z = X + - Y
Quy tắc: + Y * * X | * + Y X * | * Y X + * | * + * Y X | Kết quả: *cò chuối cá mập nho + *,* Y X + *
Quy tắc: = = YZ | Z = = Y | Z = Y = | = Z Y = | Kết quả: = chuối ngựa vằn trâu =,= Z Y =
Quy tắc: X Y * + * | Y * + * X | * + X * Y | * Y X * + | Kết quả: *lê dâu đen* +,* Y X * +
Quy tắc: X + Y - | X + Y - | + - Y X X | Y + X - | Kết quả: + - lê ngựa đào nho đào nho,+ - Y X X
Quy tắc: = X + | + X = | = + X | = X X + | Kết quả: = ngựa vằn ngựa vằn +,= X X +
Quy tắc: X * Z + | + * X Z | X Z + * | X + * Z | Kết quả: kiwi + * chuối,X + * Z
Quy tắc: Y = X - Z | = Y - X Z | Z = - Y X | Z X = - Y | Kết quả: = lê - đào sư tử đại bàng,= Y - X Z
Quy tắc: = = Y = X | Y = X = = | = Y = X = | X = = = Y | Kết quả: chim cánh cụt kiwi = = = dâu,X = = = Y
Quy tắc: * X Z + * | + * * Z X | + X * * Z | * X Z * + | Kết quả: * cá mập đào nho + *,* X Z + *
Quy tắc: + + Z Y Z | + + Z Y | Z + + Y | + + Z Y | Kết quả: + + trâu hổ mang trâu,+ + Z Y Z
Quy tắc: + + = X Z | + X + = Z | + = Z + X | X + + Z = | Kết quả: + + = sư tử nho nho,+ + = XZ
Quy tắc: Y Z - * | Y* - Z | YZ * - | - * Y Z | Kết quả: cá cò đào * -,YZ * -
Quy tắc: * X Z - = X | = - Z X * | X Z * - = | * = Z X - | Kết quả: * đại bàng dâu đen kiwi - = kiwi,* X Z - = X
Quy tắc: Z = - * | Z * = - Z Z | - Z=* | * - = Z | Kết quả: lê nho * = - lê nho lê nho,Z * = - Z Z
Quy tắc: + X Z + | + X + Z | X + Z + | + Z X + | Kết quả: + seal chuối đại bàng dâu +,+ Z X +
Quy tắc: * Y - * | * * Y - | Y * * - | Y * * Y - | Kết quả: ngựa * * ngựa -,Y * * Y -
Quy tắc: X Z * Z - - | X - - * Z | - Z X * - | - * Z X - | Kết quả: rắn hổ mang táo đại bàng * táo đại bàng - -,X Z * Z - -
Quy tắc: Y * - | - * Y | Y Y Y * - | - * Y | Kết quả: rắn hổ mang blackberry cobra blackberry cobra blackberry * -,Y Y Y * -
Quy tắc: Z * - | Z Z * - | Z * - | - Z* | Kết quả: việt quất việt quất * -,Z Z * -
Quy tắc: Y - X * - Z | - Z* - X Y | X Z Y - * - | * X Y Z - - | Kết quả: chuột kiwi dâu đen dưa hấu - * -,X Z Y - * -
Quy tắc: Y = + Z - | YZ - = + | Y = + Z - | - + Z Y = | Kết quả: dưa hấu chuối = + hải cẩu đào -,Y = + Z -
Quy tắc: = X = Z | Z X = = | X = Z = | = Z = X | Kết quả: dưa hấu dưa hấu = dưa hấu nho =,X = Z =
