problem,level,type,solution
"Vào một ngày nóng nực, Megan thích ăn Popsicle cứ sau 15 phút. Giả sử cô ấy theo kịp tốc độ tiêu thụ đó, Megan có thể hoàn thành bao nhiêu Popsicles trong 4 giờ 30 phút?",Level 1,Algebra,"Hãy để $p$ là số lượng Popsicles Megan có thể hoàn thành trong 4 giờ 30 phút. Nếu chúng ta chuyển đổi khoảng thời gian đó thành phút, chúng ta thấy rằng 4 giờ 30 phút bằng $ (4) (60) + 30 = 270 $ phút. Từ đây, chúng ta có thể thiết lập tỷ lệ \begin{align*} \frac{x}{270}& =\frac{1}{15}
\\\Mũi tên phải \qquad x& =\left(\frac{1}{15}\right)(270)
\\\Mũi tên phải \qquad x& =\đóng hộp{18}
\end{align*}"
Tổng của hai số là $ 12 $ và sự khác biệt của chúng là $ 20. Con số nhỏ hơn là gì?,Level 1,Algebra,"Hãy để $x$ là số lớn hơn và $y$ là số nhỏ hơn. Sau đó, chúng ta có $x + y = 12 $ và $x-y = 20 $. Nếu chúng ta trừ phương trình thứ hai khỏi phương trình thứ nhất, chúng ta nhận được $$x+y-(x-y)=12-20\qquad\Rightarrow 2y=-8\qquad\Rightarrow y=-4.$$ Số nhỏ hơn là $\boxed{-4}$."
Đánh giá $16^{7/4}$.,Level 1,Algebra,Chúng ta có \[16^{7/4} = (2^4)^{7/4} = 2^{4\cdot (7/4)} = 2^7 = \boxed{128}.\]
Hãy để $p$ và $q$ thỏa mãn $pq = 9 $ và $p + q = 6 $. Giá trị của $p^2 + q^2$là bao nhiêu?,Level 1,Algebra,"Chúng tôi có hai phương trình và hai biến, vì vậy có thể giải $p $ và $q $ trực tiếp và sau đó tính toán $p ^ 2 $ và $q ^ 2 $ riêng biệt để có câu trả lời của chúng tôi. Tuy nhiên, làm như vậy liên quan đến một lượng tính toán hợp lý với các số phức và căn bậc hai, vì vậy chúng tôi tìm kiếm một cách tiếp cận thay thế. Chúng ta bình phương phương thứ hai để có thêm $$(p+q)^2 = p^2 + 2pq + q^2 = 36,$$which gần với những gì chúng ta muốn nhưng có thêm $2pq$. Vì chúng ta biết rằng $pq = 9 $, chúng ta có thể thay thế để có được $ $p ^ 2 + 2 (9) + q ^ 2 = 36 \ngụ ý p ^ 2 + q ^ 2 = \boxed{18}.$ $Note rằng nhiệm vụ của chúng tôi đã được thực hiện dễ dàng hơn bằng cách chỉ giải quyết những gì vấn đề yêu cầu thay vì cố gắng giải quyết $p $ và $q $ riêng lẻ."
Giá trị của $K$ trong phương trình $16^3\times8^3=2^K$?,Level 1,Algebra,"Đơn giản hóa \[
16^3\times 8^3=(2^4)^3\times(2^3)^3=2^{12}\times2^{9}=2^{21}.
\] Khi đó $2^{21}=2^K$ ngụ ý $K=\boxed{21}$."
"Nếu $a>0$ và $b>0,$ một hoạt động mới $\nabla$ được định nghĩa như sau: $$a \nabla b = \dfrac{a + b}{1 + ab}.$$For example, $$3 \nabla 6 = \frac{3 + 6}{1 + 3 \times 6} = \frac{9}{19}.$$Calculate $2 \nabla 5.$",Level 1,Algebra,"Đánh giá, $$2 \nabla 5 = \dfrac{2 + 5}{1 + 2 \times 5} = \boxed{\frac{7}{11}}.$$"
Tính toán $ 95 ^ 2 $ trong đầu của bạn.,Level 1,Algebra,Ta có $(90 + 5)^2 = 90^2 + 2(90)(5) + 5^2 = 8100 + 900 + 25 = \boxed{9025}$.
"Tại Học viện Học thuật, để vượt qua bài kiểm tra đại số, bạn phải đạt ít nhất $ 80 \% $. Nếu có 35 vấn đề trong bài kiểm tra, con số lớn nhất bạn có thể bỏ lỡ và vẫn vượt qua là bao nhiêu?",Level 1,Algebra,"Nếu bạn phải ghi ít nhất $ 80 \% $, thì bạn không thể bỏ lỡ hơn $ 20 \% = 1/5 $ của các vấn đề. $ 1 / 5 $ của $ 35 $ tương đương với $ 7 đô la, vì vậy bạn có thể bỏ lỡ hầu hết các vấn đề $ \ đóng hộp {7} $ mà vẫn vượt qua."
Hai số nguyên dương khác nhau 6 và tích của chúng là 135. Số nguyên lớn hơn là gì?,Level 1,Algebra,"135 yếu tố thành bốn cặp có thể: $ (1,135) $, $ (3,45) $, $ (5,27) $ và $ (9,15) $. Một trong số này có sự khác biệt 6 là $ (9,15) $, có số nguyên lớn hơn là $ \ boxed {15} $."
"Nếu $x + y = 16 $ và $x-y = 2 $, giá trị của $x ^ 2 - y ^ 2$ là bao nhiêu?",Level 1,Algebra,"$x^2 - y^2$ thành $(x+y)(x-y)$, vì vậy, để có được giá trị $x^2 - y^2$, chỉ cần nhân $16 \cdot 2$ để có $\boxed{32}$."
"Bao nhiêu dặm một chiếc xe có thể đi trong 20 phút nếu nó đi $ \, \frac{3}{4} \, $ nhanh như một chuyến tàu đi 80 dặm một giờ?",Level 1,Algebra,"Chiếc xe di chuyển với tốc độ $$\frac{3}{4}\times80\text{ miles per hour}=3\times20=60\text{ miles per hour}.$$ Trong $20$ phút, chiếc xe đi $$\frac{60 \text{ miles}}{60\text{ minutes}}\times20\text{ minutes}=1\times20=\boxed{20\text{ miles}}.$$"
"Nếu $x$ là một số thực và $x ^ 2 = 16 $, tổng của tất cả các giá trị có thể có của $x $ là bao nhiêu?",Level 1,Algebra,"Hai số thực duy nhất thỏa mãn phương trình $x ^ 2 = 16 $ là $ 4 $ và $ -4 $. Vì vậy, tổng của tất cả các giá trị có thể có của $x $ là $ \ boxed {0} $."
"Nếu $x+y = 6$ và $x^2-y^2 = 12$, thì $x-y$là gì?",Level 1,Algebra,"Vì chúng ta có thể viết $12 = x^2 - y^2 = (x+y)(x-y) = 6(x-y)$, chúng ta thấy rằng $x-y = \boxed{2}$."
Tính toán $ 54 \times 46 $ trong đầu của bạn.,Level 1,Algebra,Chúng ta có thể viết lại biểu thức này là $(50 + 4)\times (50 - 4)$. Đây là sự khác biệt của hình vuông: $(50 + 4)(50 - 4) = 50^2 - 4^2 = 2500 - 16 = \boxed{2484}$.
John kém bố 24 tuổi. Tổng số tuổi của họ là 68 năm. John bao nhiêu tuổi?,Level 1,Algebra,"Hãy để $j $ là tuổi của John và $d $ là tuổi của cha anh ấy. Chúng tôi đang cố gắng tìm giá trị của $j$. Chúng ta có thể tạo ra một hệ thống gồm hai phương trình để biểu diễn thông tin đã cho. Họ đang:

\begin{align*}
j &= d - 24 \\
j + d &= 68 \\
\end{align*}Chúng ta muốn tìm $j$, vì vậy chúng ta cần loại bỏ $d$ khỏi các phương trình trên. Viết lại phương trình đầu tiên, chúng ta nhận được $d = j + 24 $. Thay thế nó vào phương trình thứ hai để loại bỏ $d $, chúng ta có $j + (j + 24) = 68 $ hoặc $j = 22 $. Do đó, John là $ \ đóng hộp {22} $ tuổi."
Mở rộng biểu thức sau: $(13x+15)\cdot 2x$,Level 1,Algebra,"Chúng ta áp dụng thuộc tính phân phối để get\begin{align*}
(13x+15)\cdot 2x &= 13x\cdot 2x+15\cdot 2x\\
&= \boxed{26x^2+30x}.
\end{align*}"
Tìm giá trị của $12 \times 24 + 36 \times 12$.,Level 1,Algebra,"Theo thuộc tính liên kết, $12 \times 24 + 36 \times 12$ bằng $12 \times 24 + 12 \times 36$. Bao thanh toán 12 ra, chúng ta có được \begin{align*}
12 \times 24 + 12 \times 36 &= 12 \times (24+36)\\
&= 12 \ lần 60\\
&= \đóng hộp{720}.
\end{align*}"
Mười một phần trăm của số bảy mươi bảy là gì?,Level 1,Algebra,"Nếu số là $x$, chúng ta có $\frac{11}{100}x=77\qquad\Rightarrow x=77\cdot\frac{100}{11}=7\cdot100=700$. Số là $\boxed{700}$."
Cho $a\oplus b=3a+4b$ cho tất cả các số thực $a$ và $b$.  Tìm $ 3 \ oplus 1 $.,Level 1,Algebra,Chúng ta có $3\oplus 1 = 3\cdot 3 + 4\cdot 1 = \boxed{13}$.
Mở rộng tích ${(x+5)(x+7)}$.,Level 1,Algebra,"Khi sử dụng thuộc tính phân phối lần đầu tiên, chúng ta thêm tích $x+5$ và $x$ vào tích $x+5$ và 7: \begin{align*}
(x+5) (x+7) &= (x+5) \cdot x + (x+5) \cdot 7\\
&= x(x+5) + 7(x+5).
\end{align*} Chúng ta sử dụng lại thuộc tính phân phối và kết hợp các thuật ngữ như: \begin{align*}
x(x+5) + 7(x+5) &= x^2 + 5x + 7x+ 35\\
&= \boxed{x^2 + 12x + 35}.
\end{align*}"
Đánh giá: $\frac{10^{-2}5^0}{10^{-3}}$,Level 1,Algebra,"Chúng ta có $10^{-2} = \frac{1}{10^2}$ and $\frac{1}{10^{-3}} = 10^3$, so \[\frac{10^{-2}5^0}{10^{-3}} = \frac{10^35^0}{10^2} = 10^{3-2}5^0 = (10)(1) = \boxed{10}.\]"
"Nếu Heidi có thể sơn một bức tường trong 45 phút, cô ấy có thể vẽ phần nào của bức tường trong 9 phút?",Level 1,Algebra,"Vì 9 đô la phút là 1 đô la / 5 đô la của 45 đô la phút, chúng ta có thể tìm thấy phần phân số của bức tường mà Heidi có thể vẽ trong 9 đô la phút bằng cách chia số lượng tường mà Heidi có thể vẽ trong 45 đô la phút cho 5 đô la. Vì Heidi có thể vẽ toàn bộ bức tường trong 45 đô la phút, nên cô ấy có thể vẽ $ \ boxed{\frac{1}{5}} $ của một bức tường trong $ 9 $ phút."
"Nếu $y = \displaystyle\frac{1}{3x+1}$, giá trị của $x$ khi $y = 1$là bao nhiêu?",Level 1,Algebra,"Vì $y=1$, chúng ta có $1 =\displaystyle\frac{1}{3x+1}$.  Nhân cả hai vế với $3x+1$, ta có $$3x+1=1$$$$\Rightarrow \qquad 3x=0$$$$$\Rightarrow \qquad x=\boxed{0}$$"
Đánh giá $3x^y + 4y^x$ khi $x=2$ và $y=3$.,Level 1,Algebra,Chúng ta có $3x^y + 4y^x = 3\cdot 2^3 + 4\cdot 3^2 = 3\cdot 8 + 4\cdot 9 = 24 + 36 = \boxed{60}$.
Biểu thức $\frac{x-3}{4x}$ bằng 0 với giá trị $x$?,Level 1,Algebra,"Phân số bằng 0 nếu tử số bằng không. Do đó, $x-3 = 0 $, vì vậy $x = \ boxed{3} $. (Lưu ý rằng ở giá trị $x$ này, mẫu số không bằng không.)"
Có bao nhiêu số hạng trong bản mở rộng của \[(a+b+c)(d+e+f+g)?\],Level 1,Algebra,"Chúng tôi hình thành sản phẩm bằng cách nhân mỗi số hạng trong số 3 số hạng trong $a + b + c $ với mỗi số hạng trong số 4 số hạng trong $d + e + f + g $.  Điều này cho chúng ta $ 3 \ cdot 4 = 12 $ tích của các cặp biến và không có cặp nào được lặp lại trong số 12 sản phẩm này.  Do đó, không có hai trong số 12 thuật ngữ này có thể được kết hợp, vì vậy có các điều khoản $ \ boxed {12} $ trong bản mở rộng."
"Giá trị của số hạng thứ 25 của dãy số học $ 2 là bao nhiêu,
5, 8, \ldots$?",Level 1,Algebra,"Sự khác biệt phổ biến là $5 - 2 = 3$, do đó, thuật ngữ $25^{\text{th}}$ là $2 + 3 \cdot 24 = \boxed{74}$."
Tổng của hai số là 22. Sự khác biệt của họ là 4. Số lớn hơn của hai số là gì?,Level 1,Algebra,"Hãy để hai số là $x $ và $y $, trong đó $x>y $. Chúng tôi muốn tìm $x $. Bài toán có thể được viết lại thành hệ phương trình: \begin{align*}
x+y&= 22\\
x-y&= 4
\end{align*} Thêm những thứ này sẽ cho: \begin{align*}
2x &= 26\\
x &=\ đóng hộp{13}.
\end{align*}"
"Nếu $a+b = 6$ và $a - b = 2$, giá trị của $a^2 - b^2$là bao nhiêu?",Level 1,Algebra,"Lưu ý rằng $(a+b) \cdot (a-b) = a^2 + ab - ab - b^2$, đơn giản hóa thành $a^2 - b^2$. Thay thế $ 6 $ cho $a + b $ và $ 2 $ cho $a-b $ để tìm $a ^ 2 - b ^ 2 = 6 \cdot 2 = \boxed{12}$."
Giải phương trình $27 = 3(9)^{x-1}$ cho $x.$,Level 1,Algebra,"Chia cả hai vế cho 3, chúng tôi nhanh chóng lưu ý rằng $ 9 = 9^{x-1} \rightarrow 1 = x-1 \rightarrow x = \boxed{2}$."
"Trong lớp học của thầy Abraham, 10 đô la trong số 15 đô la sinh viên nhận được $A đô la trong kỳ thi mới nhất. Nếu cùng một tỷ lệ học sinh nhận được $A đô la trong kỳ thi mới nhất của cô Berkeley và nếu cô Berkeley có tổng số sinh viên là 24 đô la, thì có bao nhiêu học sinh trong lớp của cô Berkeley nhận được $A đô la?",Level 1,Algebra,"Nếu $ 10 đô la của sinh viên $ 15 $ nhận được $A đô la, thì tỷ lệ sinh viên nhận được $A đô la so với sinh viên không nhận được $A $ là $ \ frac {10}{15} $ hoặc $ \ frac {2}{3} $. Hãy để $x đô la là số học sinh trong lớp của cô Berkeley nhận được $A đô la. Vì tỷ lệ này nhất quán giữa hai lớp, $\frac{2}{3} = \frac{x}{24}$. Lợi suất nhân chéo $x = \frac{24\cdot 2}{3}$, vì vậy, bằng cách đơn giản hóa, chúng ta có thể thấy rằng $\boxed{16}$ của học sinh của bà Berkeley phải nhận được $A$."
Giá trị của $f(-1)$ nếu $f(x)=x^{2}-2x$là bao nhiêu?,Level 1,Algebra,$f(-1)=(-1)^2-2(-1)=1+2=\boxed{3}$.
"Trên bản đồ, chiều dài 12 cm đại diện cho 72 km.  Chiều dài 17 cm đại diện cho bao nhiêu km?",Level 1,Algebra,"Nếu 12 cm đại diện cho 72 km, thì 1 cm đại diện cho 6 km.  Vì vậy, 17 cm đại diện cho $ 17 \times 6 = \boxed{102}$ km."
$\sqrt[4]{16} \cdot \sqrt[3]{8} \cdot \sqrt{4}$ được biểu thị dưới dạng số nguyên dương là gì?,Level 1,Algebra,"Tất cả ba yếu tố bằng 2, vì vậy sản phẩm là $ 2 \ cdot2 \ cdot2 = \ boxed{8} $."
"Nếu $x - y = 6 $ và $x + y = 12 $, giá trị của $x $ là bao nhiêu?",Level 1,Algebra,Chúng ta có $x=\frac{1}{2}\left((x-y)+(x+y)\right)=\frac{1}{2}(6+12)=\boxed{9}$.
Số nguyên nào gần nhất với căn bậc hai của 100?,Level 1,Algebra,"4 hoặc 5 là gần nhất với $\sqrt[3]{100}$, vì $4^3=64$ và $5^3=125$.  Vì $4.5^3=91.125<100$, $\sqrt[3]{100}$ gần với $\boxed{5}$ hơn là 4."
"Một chuyến tàu chở hàng đi 1 dặm trong 1 phút 30 giây. Với tốc độ này, tàu sẽ đi được bao nhiêu dặm trong 1 giờ?",Level 1,Algebra,"Tàu đi 1 dặm trong 1 phút 30 giây. Sau đó, nó sẽ di chuyển 2 dặm trong 3 phút. Vì 60 phút chứa 20 nhóm 3 phút, tàu sẽ đi $ 20 \times 2 = \boxed{40}$ dặm trong 1 giờ."
"Tìm $w$, sao cho $5^65^w=25$.",Level 1,Algebra,"Định luật số mũ cho chúng ta $5^65^w=5^{6+w}$.  Và, bởi vì $25=5^2$, ta có $5^{6+w}=5^2$.  Theo sau đó $ 6 + w = 2 $.  Trừ 6 từ cả hai vế cho chúng ta $w=\boxed{-4}$."
Đánh giá $(x-a+3)$ nếu giá trị của $x$ là $(a+7)$.,Level 1,Algebra,Thay thế $x = a + 7 $ cho $x-a + 3 = (a + 7) - a + 3 = a-a + 7 + 3 = \boxed{10}$.
"Nếu $x - y = 12 $ và $x + y = 6 $, giá trị của $y $ là bao nhiêu?",Level 1,Algebra,Chúng ta có $y=\frac{1}{2}\left((x+y)-(x-y)\right)=\frac{1}{2}(6-12)=\boxed{-3}$.
"Nếu $4:x^2 = x:16$, giá trị của $x$là bao nhiêu?",Level 1,Algebra,"Chúng ta có $\frac{4}{x^2} = \frac{x}{16}$. Nhân chéo cho $x^3 = 64$, hoặc $x=\boxed{4}$."
"Trong biểu thức $c \cdot a^b - d$, các giá trị của $a$, $b$, $c$, và $d$ là 0, 1, 2 và 3, mặc dù không nhất thiết phải theo thứ tự đó.  Giá trị tối đa có thể có của kết quả là gì?",Level 1,Algebra,"Nếu $d \neq 0$, giá trị của biểu thức có thể được tăng lên bằng cách trao đổi 0 với giá trị $d$.  Do đó, giá trị tối đa phải xảy ra khi $d = 0 $.  Nếu $a = 1$, giá trị là $c$, là 2 hoặc 3.  Nếu $b=1$, giá trị là $c \cdot a = 6$.  Nếu $c = 1 $, giá trị là $a ^ b $, là $ 2 ^ 3 = 8 $ hoặc $ 3 ^ 2 = 9 $.  Do đó, giá trị tối đa là $\boxed{9}$."
Ba số nguyên dương có tổng là 72 và có tỷ lệ 1:3:4. Số ít nhất trong ba số nguyên này là gì?,Level 1,Algebra,"Cho số nguyên nhỏ nhất là $x$.  Sau đó, những người khác là $ 3x $ và $ 4x $, và tổng của ba là $ 8x $.  Vì vậy, $x=\frac{72}{8}=\boxed{9}$."
Đánh giá: $(2^2)^3$.,Level 1,Algebra,Ta có $(2^2)^3 = 2^{2\cdot 3} = 2^6 = \boxed{64}$.
"Tìm giá trị của số hạng đầu tiên trong chuỗi hình học $a, b, c, 32,64 $.",Level 1,Algebra,"Tỷ lệ phổ biến là $\frac{64}{32} = 2$. Do đó, số hạng đầu tiên là $\frac{32}{2^3} = \frac{32}{8} = \boxed{4}$."
"Nếu $4^6=8^n$, $n$là gì?",Level 1,Algebra,"Chúng ta bắt đầu bằng cách biểu diễn cả hai vế của phương trình dưới dạng cơ số 2: $(2^2)^6=(2^3)^n$, đơn giản hóa thành $2^{12}=2^{3n}$. Đặt số mũ bằng nhau, $12=3n$, hoặc $n=\frac{12}{3}=\boxed{4}$."
"Đánh giá tích \[ (n-1) \cdot n \cdot (n+1) \cdot (n+2) \cdot (n+3), \] trong đó $n=2$.",Level 1,Algebra,"Chúng ta có \begin{align*}
(n-1) \cdot n &\cdot (n+1) \cdot (n+2) \cdot (n+3)\\
&= (2-1) \cdot 2 \cdot (2+1) \cdot (2+2) \cdot (2+3) \\
&= 1 \cdot 2 \cdot 3 \cdot 4 \cdot 5,
\end{align*} bằng $5!$, hoặc $\boxed{120}$.

Chúng ta cũng có thể nhân biểu thức cuối cùng ra bằng tay: \begin{align*}
(1 \cdot 2 \cdot 3) \cdot 4 \cdot 5 &= 6 \cdot 4 \cdot 5 \\
&= 6 \cdot 20 \\
&= 120 .
\end{align*}"
"Rural School USA có 105 học sinh theo học. Có 60 trai và 45 gái. Nếu $\frac{1}{10}$ của nam sinh và $\frac{1}{3}$ của nữ sinh vắng mặt trong một ngày, bao nhiêu phần trăm tổng số học sinh vắng mặt?",Level 1,Algebra,"$ \ frac{1}{10} $ của $ 60 $ nam sinh là $ 60 / 10 = 6 $ sinh viên, trong khi $ \ frac {1}{3} $ của $ 45 $ nữ là $ 45 / 3 = 15 đô la sinh viên, vì vậy sinh viên $ 21 $ đã vắng mặt vào ngày hôm đó. Vì chúng ta biết rằng $\frac{21}{105}=\frac{1}{5}$ và $\frac{1}{5}$ bằng $20\%$, chúng ta biết rằng $\boxed{20 \%}$ của tổng số sinh viên vắng mặt."
Tính toán: $\frac{1}{5} + \frac{2}{5} + \frac{3}{5} + \dots + \frac{9}{5} + \frac{10}{5}$.,Level 1,Algebra,"Tổng bằng \[\frac{1 + 2 + \dots + 10}{5}.\] Với mọi $n$, $1 + 2 + \dots + n = n(n + 1)/2$, vậy \[\frac{1 + 2 + \dots + 10}{5} = \frac{10 \cdot 11/2}{5} = \boxed{11}.\]"
"Giải cho $n$, if $8^n\cdot8^n\cdot8^n=64^3$.",Level 1,Algebra,"Phương trình, $8^n\cdot8^n\cdot8^n=64^3$, có thể được viết là $8^{3n}=64^3$. Chúng ta cũng biết rằng $64=8^2$, vì vậy chúng ta có thể viết lại phương trình là $8^{3n}=8^{2(3)}$. Giải quyết cho $n $ cho $n = \ boxed{2} $."
Tính toán $\sqrt[4]{12960000}.$,Level 1,Algebra,"Vì $6^4=6\cdot6\cdot6\cdot6\cdot6=36\cdot6\cdot6=216\cdot6=1296$, và $10^4=10000$, ta có $60^4=6^4\cdot10^4=12960000$ và $$\sqrt[4]{12960000}=\boxed{60}.$$"
"Ivan thuê một chiếc xe hơi với giá 25 đô la một ngày và 0,20 đô la một dặm. Nếu anh ta thuê nó trong 4 ngày và lái nó 400 dặm, anh ta phải trả bao nhiêu đô la?",Level 1,Algebra,Chi phí thuê trong bốn ngày là $ 25 \ lần 4 = 100 đô la và chi phí lái xe $ 400 $ dặm là $ .20 \ times400 = \ frac{400}{5} = 80 $. Anh ta phải trả $100+80=\boxed{\$180}$.
"Nếu tổng số hạng thứ hai và thứ tư của một dãy số học là 6 đô la, thì số hạng thứ ba là gì?",Level 1,Algebra,"Gọi thuật ngữ thứ hai là $a$, và sự khác biệt giữa hai thuật ngữ liên tiếp bất kỳ $x$. Vì vậy, thuật ngữ thứ ba là $a + x $ và thuật ngữ thứ tư là $a + 2x $. Thêm các điều khoản thứ hai và thứ tư sẽ mang lại $ 2a + 2x $, đơn giản là gấp đôi kỳ hạn thứ ba. Vì vậy, thuật ngữ thứ ba là $\frac{6}{2} = \boxed{3}$."
"Nếu 25$\%$ của một số giống với 20$\%$ của 30, thì số đó là gì?",Level 1,Algebra,"Nếu số là $x$, chúng ta thiết lập phương trình $\frac{25}{100}x=\frac{20}{100}(30)$, có nghĩa là $\frac14x=\frac15(30)=6$. Vì vậy, $x = 6 \ cdot4 = 24 $. Số là $\boxed{24}$."
Đánh giá $(a^b)^a - (b^a)^b$ cho $a = 2$ và $b = 3$.,Level 1,Algebra,"Chúng ta có \begin{align*}
(a^b)^a - (b^a)^b &= (2^3)^2 - (3^2)^3\\
&=8^2 - 9^3\\
&=64-729\\
&=\boxed{-665}.
\end{align*}"
Tính giá trị $252^2 - 248^2$.,Level 1,Algebra,"$ 252 ^ 2-248 ^ 2 $ cũng có thể được biểu thị bằng $ (252 + 248) (252-248) $. Đơn giản, chúng ta thu được $500\cdot4 = \boxed{2000}$."
"Một cuốn tiểu thuyết đặc biệt chứa 40.000 đô la từ. Nếu tác giả hoàn thành cuốn tiểu thuyết trong 80 đô la giờ, trung bình cô ấy đã viết bao nhiêu từ mỗi giờ?",Level 1,Algebra,"Chúng tôi tìm các từ trung bình mỗi giờ bằng cách chia tổng số từ cho tổng số giờ. $$\frac{40,\!000\text{ words}}{80\text{ hours}}=\frac{4,\!000}{8}=\frac{40\cdot100}{8}=5\cdot100=\boxed{500} \text{ words per hour}$$"
"Giá trị của $x + y$ là bao nhiêu nếu dãy $2, ~6, ~10, \ldots, ~x, ~y, ~26$ là một dãy số học?",Level 1,Algebra,"Sự khác biệt phổ biến của chuỗi số học này là $ 6-2 = 4 $. Vì mỗi hai số hạng liên tiếp trong chuỗi số học khác nhau bởi giá trị này, $y = 26-4 = 22 $ và $x = 26-2 \cdot 4 = 18 $. Do đó, $x+y=22+18=\boxed{40}$."
Tổng của 10 số nguyên dương lẻ đầu tiên là bao nhiêu?,Level 1,Algebra,"10 số nguyên lẻ dương đầu tiên là 1, 3, $\dots$, 19.  Tổng của một chuỗi số học bằng trung bình cộng của số hạng đầu tiên và số hạng cuối cùng, nhân với số hạng , do đó tổng của 10 số nguyên lẻ dương đầu tiên là \[\frac{1 + 19}{2} \cdot 10 = \boxed{100}.\]"
