question,target
"Nếu bồ công anh thông minh, thì bồ công anh có màu tím.
Nếu một cây bồ công anh mạnh, thì bồ công anh là xấu.
Nếu một cây bồ công anh đã già, thì bồ công anh lạnh.
Nếu một cây bồ công anh đẹp và đỏ, thì bồ công anh có màu xanh lá cây.
Nếu bồ công anh nhanh hay nhỏ, thì bồ công anh là tốt.
Điều:
Bồ công anh trẻ và nhỏ.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh là tốt.
"Nếu một bông hoa hướng dương đã già, thì hoa hướng dương buồn.
Nếu một bông hoa hướng dương yếu, thì hoa hướng dương có màu xanh lá cây.
Nếu một bông hoa hướng dương có màu đỏ và xanh, thì hoa hướng dương còn non.
Nếu một bông hoa hướng dương lớn, thì hoa hướng dương hạnh phúc.
Nếu một bông hoa hướng dương nóng, thì hoa hướng dương tròn.
Điều:
Hoa hướng dương hạnh phúc và mềm mại.
Những điều sau đây có thể được xác định về hướng dương:",Sự không có.
"Nếu Dan yếu, thì Dan mạnh.
Nếu Dan hạnh phúc, thì Dan có màu tím.
Nếu Dan nóng, thì Dan sạch sẽ.
Nếu Dan trẻ hoặc thông minh, thì Dan rất nhanh.
Nếu Dan có màu xanh lá cây, thì Dan mềm.
Điều:
Dan thông minh và đỏ.
Những điều sau đây có thể được xác định về Dan:",Dan rất nhanh.
"Nếu một bông hoa hướng dương chậm, thì hoa hướng dương lớn.
Nếu một bông hoa hướng dương nóng hoặc buồn, thì hoa hướng dương lạnh.
Nếu một bông hoa hướng dương đã già, thì hoa hướng dương nhỏ.
Nếu một bông hoa hướng dương có màu xanh và sạch, thì hoa hướng dương còn non.
Nếu một bông hoa hướng dương mạnh mẽ và đáng sợ, thì hoa hướng dương rất nhanh.
Điều:
Hoa hướng dương có màu xanh và chậm.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương to.
"Nếu Erin có màu xanh lá cây hoặc nhàm chán, thì Erin rất đẹp.
Nếu Erin nhỏ và lạnh, thì Erin sạch sẽ.
Nếu Erin già, thì Erin còn trẻ.
Nếu Erin thông minh, thì Erin to lớn.
Nếu Erin nóng, thì Erin có màu đỏ.
Điều:
Erin mềm mại và già nua.
Những điều sau đây có thể được xác định về Erin:",Erin còn trẻ.
"Nếu một cây có màu đỏ, thì cây chậm.
Nếu một cây có màu tím, thì cây nhanh.
Nếu một cái cây thông minh, thì cây có màu xanh.
Nếu một cây sạch, thì cây tròn.
Nếu một cây hạnh phúc và xanh, thì cây nhỏ.
Điều:
Cây có màu tím và yếu.
Những điều sau đây có thể được xác định về cây:",Cây rất nhanh.
"Nếu Bob mềm mại và chậm chạp, thì Bob tốt.
Nếu Bob sạch sẽ, thì Bob xấu.
Nếu Bob mạnh mẽ và trẻ trung, thì Bob đã già.
Nếu Bob thông minh và nhanh nhẹn, thì Bob yếu đuối.
Nếu Bob có màu xanh lá cây hoặc xanh dương, thì Bob rất đẹp.
Điều:
Bob có màu xanh và to.
Những điều sau đây có thể được xác định về Bob:",Bob thật xinh đẹp.
"Nếu Carol xấu và mềm mại, thì Carol thật nhàm chán.
Nếu Carol nhỏ, thì Carol tròn.
Nếu Carol già, thì Carol có màu tím.
Nếu Carol buồn hoặc trẻ, thì Carol thật đáng sợ.
Nếu Carol nóng và lạnh, thì Carol là tốt.
Điều:
Carol trẻ trung và xanh dương.
Những điều sau đây có thể được xác định về Carol:",Carol thật đáng sợ.
"Nếu một cây anh túc cũ hoặc sạch, thì cây anh túc là xấu.
Nếu một cây anh túc nhỏ, thì cây anh túc có màu đỏ.
Nếu một cây anh túc hạnh phúc, thì cây anh túc có màu tím.
Nếu một cây anh túc tròn, thì cây anh túc chậm.
Nếu một cây anh túc nhàm chán hoặc đáng sợ, thì cây anh túc mềm.
Điều:
Cây anh túc nhỏ và tròn.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc có màu đỏ và chậm.
"Nếu Carol sạch sẽ hay buồn, thì Carol đang hạnh phúc.
Nếu Carol có màu đỏ, thì Carol có màu tím.
Nếu Carol giỏi và tròn trịa, thì Carol rất thông minh.
Nếu Carol lạnh và xanh, thì Carol yếu.
Nếu Carol chậm chạp, thì Carol thật nhàm chán.
Điều:
Carol chậm chạp và yếu đuối.
Những điều sau đây có thể được xác định về Carol:",Carol thật nhàm chán.
"Nếu một con gấu nhanh hoặc lạnh, thì con gấu đã già.
Nếu một con gấu buồn và xấu, thì con gấu có màu xanh lá cây.
Nếu một con gấu sạch sẽ, thì con gấu lớn.
Nếu một con gấu còn nhỏ, thì con gấu thật nhàm chán.
Nếu một con gấu có màu đỏ, thì con gấu thật đáng sợ.
Điều:
Con gấu sạch sẽ và già.
Những điều sau đây có thể được xác định về con gấu:",Con gấu lớn.
"Nếu một cây anh túc còn nhỏ, thì cây anh túc có màu đỏ.
Nếu một cây anh túc nhàm chán, thì cây anh túc là tốt.
Nếu một cây anh túc có màu tím và đáng sợ, thì cây anh túc rất buồn.
Nếu một cây anh túc xấu và màu xanh, thì cây anh túc tròn.
Nếu một cây anh túc nóng và xanh, thì cây anh túc đã già.
Điều:
Cây anh túc là tốt và trẻ.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc có màu đỏ.
"Nếu một cây lạnh, thì cây sạch.
Nếu một cây nhàm chán, thì cây có màu xanh.
Nếu một cái cây đáng sợ hoặc lớn, thì cây yếu.
Nếu một cây có màu xanh, thì cây nhanh.
Nếu một cái cây thông minh và mạnh mẽ, thì cây đó hạnh phúc.
Điều:
Cây xanh và lạnh.
Những điều sau đây có thể được xác định về cây:",Cây sạch.
"Nếu Frank xinh đẹp, thì Frank hạnh phúc.
Nếu Frank nhỏ, thì Frank còn trẻ.
Nếu Frank có màu tím và đáng sợ, thì Frank to lớn.
Nếu Frank có màu xanh, thì Frank yếu.
Nếu Frank lạnh, thì Frank sạch sẽ.
Điều:
Frank lạnh lùng và tròn trịa.
Những điều sau đây có thể được xác định về Frank:",Frank sạch sẽ.
"Nếu một con hà mã sạch, thì hà mã có màu đỏ.
Nếu một con hà mã lạnh và nóng, thì hà mã lớn.
Nếu một con hà mã xấu, thì hà mã thật nhàm chán.
Nếu một con hà mã đẹp, thì hà mã đã già.
Nếu một con hà mã nhanh, thì hà mã tròn.
Điều:
Con hà mã rất đẹp và màu xanh.
Những điều sau đây có thể được xác định về hà mã:",Con hà mã đã già.
"Nếu Carol còn nhỏ, thì Carol rất thông minh.
Nếu Carol có màu tím, thì Carol mềm mại.
Nếu Carol lạnh, thì Carol sạch sẽ.
Nếu Carol buồn, thì Carol thật nhàm chán.
Nếu Carol đáng sợ, thì Carol là tốt.
Điều:
Carol xanh tươi và buồn.
Những điều sau đây có thể được xác định về Carol:",Carol thật nhàm chán.
"Nếu một cây buồn hay vui, thì cây tròn.
Nếu một cây còn non thì cây rất đẹp.
Nếu một cây thông minh, thì cây có màu tím.
Nếu một cái cây xấu hoặc nhanh, thì cây đó thật nhàm chán.
Nếu một cây có màu xanh hoặc chậm, thì cây sạch.
Điều:
Cây mạnh mẽ và buồn.
Những điều sau đây có thể được xác định về cây:",Cây tròn.
"Nếu Frank mềm hoặc trẻ, thì Frank yếu.
Nếu Frank chậm chạp hoặc lạnh lùng, thì Frank rất thông minh.
Nếu Frank tròn, thì Frank đẹp.
Nếu Frank buồn và nhỏ bé, thì Frank mạnh mẽ.
Nếu Frank già và đáng sợ, thì Frank xấu.
Điều:
Frank tròn trịa và lạnh lùng.
Những điều sau đây có thể được xác định về Frank:",Frank thông minh và xinh đẹp.
"Nếu bồ công anh nóng, thì bồ công anh có màu tím.
Nếu bồ công anh đẹp, thì bồ công anh có màu xanh.
Nếu một cây bồ công anh già hoặc buồn, thì bồ công anh sạch.
Nếu một cây bồ công anh có màu xanh lá cây, thì bồ công anh là thông minh.
Nếu một cây bồ công anh hạnh phúc và đáng sợ, thì bồ công anh là lớn.
Điều:
Bồ công anh trẻ và tròn.
Những điều sau đây có thể được xác định về bồ công anh:",Sự không có.
"Nếu Alice nhỏ, thì Alice buồn.
Nếu Alice lớn, thì Alice xinh đẹp.
Nếu Alice yếu đuối hay tốt, thì Alice thật đáng sợ.
Nếu Alice thông minh hay nóng bỏng, thì Alice rất mạnh mẽ.
Nếu Alice xanh hoặc hạnh phúc, thì Alice đã già.
Điều:
Alice có màu xanh và sạch sẽ.
Những điều sau đây có thể được xác định về Alice:",Alice đã già.
"Nếu một con gấu trúc có màu xanh lá cây hoặc đáng sợ, thì gấu trúc còn nhỏ.
Nếu một con gấu trúc mềm mại và hạnh phúc, thì gấu trúc đã già.
Nếu một con gấu trúc nhàm chán và màu xanh, thì gấu trúc tròn.
Nếu một con gấu trúc có màu đỏ, thì gấu trúc rất thông minh.
Nếu một con gấu trúc buồn, thì gấu trúc chậm.
Điều:
Gấu trúc có màu xanh lam và xanh lá cây.
Những điều sau đây có thể được xác định về gấu trúc:",Gấu trúc còn trẻ.
"Nếu một cái cây buồn hoặc lớn, thì cây chậm.
Nếu một cây khỏe hoặc tròn, thì cây đã già.
Nếu một cây đẹp, thì cây mềm.
Nếu một cái cây lạnh và nhanh, thì cây thật đáng sợ.
Nếu một cái cây còn trẻ hoặc hạnh phúc, thì cây đó thật nhàm chán.
Điều:
Cây thật đáng sợ và đẹp.
Những điều sau đây có thể được xác định về cây:",Cây mềm.
"Nếu một cái cây thông minh, thì cây sạch.
Nếu một cây xấu hoặc màu xanh, thì cây nóng.
Nếu một cây buồn hoặc đỏ, thì cây tròn.
Nếu một cái cây hạnh phúc, thì cây đó thật nhàm chán.
Nếu một cây tốt hay già, thì cây nhỏ.
Điều:
Cây chậm và đỏ.
Những điều sau đây có thể được xác định về cây:",Cây tròn.
"Nếu một nhàm chán và trẻ, thì lớn.
Nếu một mềm, thì hạnh phúc.
Nếu một nhanh và nhỏ, thì buồn.
Nếu một tròn, thì chậm.
Nếu một sạch sẽ và lạnh, thì yếu.
Điều:
mềm và xanh.
Những điều sau đây có thể được xác định về:",hạnh phúc.
"Nếu một bông hoa hướng dương chậm, thì hoa hướng dương có màu xanh lá cây.
Nếu một bông hoa hướng dương có màu xanh và buồn, thì hoa hướng dương thật đáng sợ.
Nếu một bông hoa hướng dương yếu, thì hoa hướng dương rất mạnh.
Nếu một bông hoa hướng dương nhỏ hoặc nhàm chán, thì hoa hướng dương rất đẹp.
Nếu một bông hoa hướng dương tốt và mềm, thì hoa hướng dương là thông minh.
Điều:
Hoa hướng dương có màu đỏ và yếu.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương rất mạnh.
"Nếu một con hổ có màu xanh lá cây, thì con hổ thật nhàm chán.
Nếu một con hổ sạch sẽ và lạnh, thì con hổ có màu đỏ.
Nếu một con hổ buồn hoặc đáng sợ, thì con hổ nhỏ.
Nếu một con hổ thông minh, thì con hổ là tốt.
Nếu một con hổ có màu tím, thì con hổ lớn.
Điều:
Con hổ nhỏ và trẻ.
Những điều sau đây có thể được xác định về hổ:",Sự không có.
"Nếu một cây bồ công anh yếu và tròn, thì bồ công anh to.
Nếu một cây bồ công anh có màu tím và nhàm chán, thì bồ công anh là xấu.
Nếu một cây bồ công anh thông minh, thì bồ công anh có màu đỏ.
Nếu một cây bồ công anh tốt và mềm, thì bồ công anh buồn.
Nếu một cây bồ công anh hạnh phúc, thì bồ công anh chậm.
Điều:
Bồ công anh rất đẹp và tròn.
Những điều sau đây có thể được xác định về bồ công anh:",Sự không có.
"Nếu Carol sạch sẽ hoặc tròn, thì Carol yếu.
Nếu Carol lạnh lùng và xinh đẹp, thì Carol chậm chạp.
Nếu Carol to và xanh, thì Carol thật nhàm chán.
Nếu Carol mạnh mẽ, thì Carol nóng bỏng.
Nếu Carol tím hoặc mềm, thì Carol buồn.
Điều:
Carol buồn và mạnh mẽ.
Những điều sau đây có thể được xác định về Carol:",Carol nóng bỏng.
"Nếu Dan nhanh hoặc mềm, thì Dan mạnh mẽ.
Nếu Dan có màu đỏ hoặc nhỏ, thì Dan nóng.
Nếu Dan thông minh, thì Dan có màu tím.
Nếu Dan chậm chạp hoặc già thì Dan lạnh.
Nếu Dan yếu, thì Dan còn trẻ.
Điều:
Dan có màu đỏ và xanh lá cây.
Những điều sau đây có thể được xác định về Dan:",Dan nóng bỏng.
"Nếu một con mèo có màu xanh lá cây, thì con mèo có màu tím.
Nếu một con mèo tròn hoặc đẹp, thì con mèo lạnh.
Nếu một con mèo xấu, thì con mèo rất nhanh.
Nếu một con mèo yếu và mạnh, thì con mèo thật đáng sợ.
Nếu một con mèo thông minh, thì con mèo có màu xanh.
Điều:
Con mèo có màu xanh lá cây và xấu.
Những điều sau đây có thể được xác định về con mèo:",Con mèo có màu tím và nhanh.
"Nếu một cây bồ công anh có màu tím và trẻ, thì bồ công anh thật nhàm chán.
Nếu một cây bồ công anh thông minh, thì bồ công anh thật đáng sợ.
Nếu một cây bồ công anh đẹp và già, thì bồ công anh có màu xanh.
Nếu bồ công anh tròn hoặc yếu, thì bồ công anh sạch.
Nếu một cây bồ công anh có màu đỏ, thì bồ công anh nhanh.
Điều:
Bồ công anh có màu đỏ và xanh.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh rất nhanh.
"Nếu Bob nhanh hoặc hạnh phúc, thì Bob mềm mại.
Nếu Bob buồn, thì Bob rất thông minh.
Nếu Bob sạch sẽ, thì Bob tròn.
Nếu Bob nhàm chán, thì Bob nóng bỏng.
Nếu Bob tốt và nhỏ, thì Bob có màu xanh lá cây.
Điều:
Bob hạnh phúc và tồi tệ.
Những điều sau đây có thể được xác định về Bob:",Bob mềm mại.
"Nếu Dan yếu, thì Dan có màu tím.
Nếu Dan còn trẻ hoặc đỏ, thì Dan hạnh phúc.
Nếu Dan mạnh mẽ, thì Dan mềm mại.
Nếu Dan đáng sợ hoặc nóng bỏng, thì Dan là tốt.
Nếu Dan nhanh, thì Dan nhàm chán.
Điều:
Dan tròn và khỏe.
Những điều sau đây có thể được xác định về Dan:",Dan mềm mại.
"Nếu một con mèo nhanh và nhàm chán, thì con mèo thật đáng sợ.
Nếu một con mèo đẹp và tròn, thì con mèo nhỏ.
Nếu một con mèo mềm, thì con mèo thông minh.
Nếu một con mèo có màu tím, thì con mèo đã già.
Nếu một con mèo có màu xanh hoặc lớn, thì con mèo yếu.
Điều:
Con mèo xinh đẹp và chậm chạp.
Những điều sau đây có thể được xác định về con mèo:",Sự không có.
"Nếu một bông hoa hướng dương còn non thì hoa hướng dương rất nhanh.
Nếu một bông hoa hướng dương mềm, thì hoa hướng dương có màu xanh.
Nếu một bông hoa hướng dương hạnh phúc và đỏ, thì hoa hướng dương đã già.
Nếu một bông hoa hướng dương mạnh hoặc đáng sợ, thì hoa hướng dương lạnh.
Nếu một bông hoa hướng dương nhàm chán, thì hoa hướng dương nóng.
Điều:
Hoa hướng dương có màu tím và nhàm chán.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương nóng.
"Nếu Frank tròn, thì Frank mềm.
Nếu Frank già và buồn, thì Frank có màu tím.
Nếu Frank nhỏ, thì Frank có màu xanh lá cây.
Nếu Frank xấu, thì Frank còn trẻ.
Nếu Frank nóng bỏng hoặc thông minh, thì Frank rất nhanh.
Điều:
Frank xấu và nhỏ bé.
Những điều sau đây có thể được xác định về Frank:",Frank xanh và trẻ.
"Nếu Bob có màu đỏ, thì Bob lạnh.
Nếu Bob to hay yếu, thì Bob xấu.
Nếu Bob mềm và tím, thì Bob nóng.
Nếu Bob tốt hay chậm, thì Bob hạnh phúc.
Nếu Bob nhỏ và sạch sẽ, thì Bob rất đẹp.
Điều:
Bob sạch sẽ và yếu đuối.
Những điều sau đây có thể được xác định về Bob:",Bob thật tệ.
"Nếu một con hươu cao cổ đáng sợ, thì hươu cao cổ nhỏ.
Nếu một con hươu cao cổ già, thì hươu cao cổ có màu tím.
Nếu một con hươu cao cổ thông minh, thì hươu cao cổ yếu.
Nếu một con hươu cao cổ tròn và lạnh, thì hươu cao cổ có màu xanh.
Nếu một con hươu cao cổ có màu xanh lá cây, thì hươu cao cổ sạch.
Điều:
Hươu cao cổ mềm và chậm.
Những điều sau đây có thể được xác định về hươu cao cổ:",Sự không có.
"Nếu một con mèo có màu xanh lá cây hoặc lớn, thì con mèo lạnh.
Nếu một con mèo có màu xanh, thì con mèo tròn.
Nếu một con mèo nóng và trẻ, thì con mèo rất đẹp.
Nếu một con mèo mềm, thì con mèo đã già.
Nếu một con mèo sạch sẽ, thì con mèo thật đáng sợ.
Điều:
Con mèo có màu xanh lá cây và nhanh nhẹn.
Những điều sau đây có thể được xác định về con mèo:",Con mèo lạnh.
"Nếu Dan xấu hoặc thông minh, thì Dan buồn.
Nếu Dan nhỏ, thì Dan có màu đỏ.
Nếu Dan yếu, thì Dan lạnh.
Nếu Dan đẹp, thì Dan đã già.
Nếu Dan có màu tím và tròn, thì Dan chậm.
Điều:
Dan thông minh và xanh.
Những điều sau đây có thể được xác định về Dan:",Dan buồn.
"Nếu một cây bồ công anh có màu xanh lá cây, thì bồ công anh mềm.
Nếu một cây bồ công anh buồn, thì bồ công anh chậm.
Nếu bồ công anh lạnh, thì bồ công anh có màu tím.
Nếu bồ công anh nhanh, thì bồ công anh là thông minh.
Nếu một cây bồ công anh trẻ và xấu, thì bồ công anh thật nhàm chán.
Điều:
Bồ công anh có màu tím và già.
Những điều sau đây có thể được xác định về bồ công anh:",Sự không có.
"Nếu Alice xinh đẹp và tím, thì Alice mềm mại.
Nếu Alice có màu đỏ, thì Alice còn trẻ.
Nếu Alice tốt, thì Alice nhanh.
Nếu Alice già và xanh, thì Alice sạch sẽ.
Nếu Alice hạnh phúc, thì Alice xấu.
Điều:
Alice có màu đỏ và tốt.
Những điều sau đây có thể được xác định về Alice:",Alice còn trẻ và nhanh nhẹn.
"Nếu Frank già, thì Frank tốt.
Nếu Frank buồn hoặc tím, thì Frank sạch sẽ.
Nếu Frank chậm, thì Frank có màu xanh lá cây.
Nếu Frank lạnh, thì Frank yếu.
Nếu Frank nhỏ, thì Frank tròn.
Điều:
Frank lạnh lùng và mạnh mẽ.
Những điều sau đây có thể được xác định về Frank:",Frank yếu đuối.
"Nếu một con chuột nhỏ hoặc tròn, thì chuột còn trẻ.
Nếu một con chuột tốt, thì con chuột đẹp.
Nếu một con chuột lớn, thì con chuột rất khỏe.
Nếu chuột có màu xanh thì chuột sạch.
Nếu một con chuột hạnh phúc, thì con chuột có màu tím.
Điều:
Con chuột thật đáng sợ và hạnh phúc.
Những điều sau đây có thể được xác định về chuột:",Con chuột có màu tím.
"Nếu một bông hồng lạnh, thì hoa hồng thật đáng sợ.
Nếu một bông hồng có màu xanh, thì hoa hồng tròn.
Nếu một bông hồng lớn hoặc màu xanh lá cây, thì hoa hồng là hạnh phúc.
Nếu một bông hồng sạch, thì hoa hồng yếu.
Nếu một bông hồng già hoặc đẹp, thì hoa hồng có màu tím.
Điều:
Hoa hồng đã già và buồn.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng có màu tím.
"Nếu một cái cây nóng, thì cây thật đáng sợ.
Nếu một cây còn non hoặc yếu, thì cây có màu xanh.
Nếu một cây tốt hoặc màu xanh, thì cây chậm.
Nếu một cái cây buồn, thì cây đó thật nhàm chán.
Nếu một cây lạnh và đỏ, thì cây mềm.
Điều:
Cây yếu và chậm.
Những điều sau đây có thể được xác định về cây:",Cây xanh tươi.
"Nếu một con mèo có màu xanh lá cây hoặc mềm, thì con mèo còn nhỏ.
Nếu một con mèo yếu đuối hoặc đáng sợ, thì con mèo sạch sẽ.
Nếu một con mèo nhanh và khỏe, thì con mèo nóng.
Nếu một con mèo nhỏ, thì con mèo thông minh.
Nếu một con mèo đẹp và buồn, thì con mèo là tốt.
Điều:
Con mèo yếu đuối và tốt.
Những điều sau đây có thể được xác định về con mèo:",Con mèo sạch sẽ.
"Nếu một con hươu cao cổ nhỏ, thì hươu cao cổ là xấu.
Nếu một con hươu cao cổ tốt và đáng sợ, thì hươu cao cổ rất vui.
Nếu một con hươu cao cổ tròn và trẻ, thì hươu cao cổ có màu tím.
Nếu một con hươu cao cổ nhàm chán và màu xanh lá cây, thì hươu cao cổ yếu.
Nếu một con hươu cao cổ già, thì hươu cao cổ rất buồn.
Điều:
Hươu cao cổ tròn và trẻ.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ có màu tím.
"Nếu một bông hồng có màu xanh lá cây hoặc lạnh, thì hoa hồng có màu xanh.
Nếu một bông hồng xấu, thì hoa hồng có màu tím.
Nếu một bông hồng nhàm chán, thì hoa hồng đã già.
Nếu một bông hồng tròn, thì hoa hồng hạnh phúc.
Nếu một bông hồng nhỏ, thì hoa hồng sạch.
Điều:
Hoa hồng xanh và sạch.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng có màu xanh.
"Nếu Dan chậm hay to thì Dan buồn.
Nếu Dan còn trẻ, thì Dan lạnh.
Nếu Dan xấu, thì Dan có màu tím.
Nếu Dan mạnh và yếu, thì Dan có màu xanh.
Nếu Dan nhỏ bé và thông minh, thì Dan nhanh.
Điều:
Dan mềm mại và xấu.
Những điều sau đây có thể được xác định về Dan:",Dan có màu tím.
"Nếu Dan mềm mại, thì Dan nhàm chán.
Nếu Dan nhanh, thì Dan lớn.
Nếu Dan nóng, thì Dan có màu xanh.
Nếu Dan buồn, thì Dan sạch sẽ.
Nếu Dan mạnh mẽ hoặc thông minh, thì Dan lạnh lùng.
Điều:
Dan sạch sẽ và nóng.
Những điều sau đây có thể được xác định về Dan:",Dan có màu xanh.
"Nếu Frank mạnh mẽ hay già nua, thì Frank thật nhàm chán.
Nếu Frank hạnh phúc và trẻ trung, thì Frank mềm mại.
Nếu Frank buồn hoặc yếu đuối, thì Frank còn nhỏ.
Nếu Frank nhanh, thì Frank có màu xanh.
Nếu Frank tròn, thì Frank có màu xanh lá cây.
Điều:
Frank nhanh và nhỏ.
Những điều sau đây có thể được xác định về Frank:",Frank có màu xanh.
"Nếu Frank có màu đỏ, thì Frank nóng.
Nếu Frank sạch sẽ, thì Frank to lớn.
Nếu Frank đáng sợ, thì Frank đã già.
Nếu Frank mạnh mẽ, thì Frank còn trẻ.
Nếu Frank đẹp, thì Frank xấu.
Điều:
Frank lạnh lùng và xinh đẹp.
Những điều sau đây có thể được xác định về Frank:",Frank thật tệ.
"Nếu một sạch hoặc nhỏ, thì là tốt.
Nếu một có màu đỏ, thì nóng.
Nếu một xấu hoặc thông minh, thì có màu xanh.
Nếu một buồn và lạnh, thì lớn.
Nếu một hạnh phúc, thì thật đáng sợ.
Điều:
có màu đỏ và yếu.
Những điều sau đây có thể được xác định về:",nóng.
"Nếu một con mèo sạch sẽ, thì con mèo rất khỏe.
Nếu một con mèo nhỏ, thì con mèo có màu tím.
Nếu một con mèo nhàm chán và đáng sợ, thì con mèo có màu xanh lá cây.
Nếu một con mèo đỏ và buồn, thì con mèo lạnh.
Nếu một con mèo hạnh phúc hay tốt, thì con mèo yếu.
Điều:
Con mèo tốt và nhàm chán.
Những điều sau đây có thể được xác định về con mèo:",Con mèo yếu.
"Nếu một con nhím lạnh hoặc xanh, thì con nhím rất nhanh.
Nếu một con nhím lớn, thì con nhím rất đẹp.
Nếu một con nhím còn nhỏ, thì con nhím nhỏ.
Nếu một con nhím chậm và nóng, thì con nhím thật đáng sợ.
Nếu một con nhím có màu tím hoặc thông minh, thì con nhím mềm.
Điều:
Con nhím buồn và xanh.
Những điều sau đây có thể được xác định về con nhím:",Con nhím rất nhanh.
"Nếu Bob tốt, thì Bob thật đáng sợ.
Nếu Bob mềm mại, thì Bob nhanh.
Nếu Bob nhàm chán hoặc yếu đuối, thì Bob có màu xanh.
Nếu Bob sạch sẽ và nhỏ bé, thì Bob rất thông minh.
Nếu Bob lớn, thì Bob có màu xanh lá cây.
Điều:
Bob mềm mại và xinh đẹp.
Những điều sau đây có thể được xác định về Bob:",Bob rất nhanh.
"Nếu một cây anh túc hạnh phúc hay lạnh, thì cây anh túc thật nhàm chán.
Nếu một cây anh túc lớn, thì cây anh túc thật đáng sợ.
Nếu một cây anh túc tốt và nhanh, thì cây anh túc sạch.
Nếu một cây anh túc thông minh và màu xanh lá cây, thì cây anh túc có màu xanh.
Nếu một cây anh túc đẹp, thì cây anh túc có màu tím.
Điều:
Cây anh túc hạnh phúc và tròn.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc thật nhàm chán.
"Nếu một con thỏ yếu đuối hoặc buồn bã, thì thỏ nhỏ.
Nếu một con thỏ đẹp và già, thì thỏ lạnh.
Nếu một con thỏ hạnh phúc và mềm mại, thì thỏ sạch sẽ.
Nếu một con thỏ còn nhỏ, thì thỏ là tốt.
Nếu một con thỏ nhàm chán, thì thỏ rất khỏe.
Điều:
Con thỏ có màu xanh lá cây và nhàm chán.
Những điều sau đây có thể được xác định về thỏ:",Con thỏ rất khỏe.
"Nếu một bông hồng tròn hoặc già, thì hoa hồng buồn.
Nếu một bông hồng mềm hoặc chậm, thì hoa hồng nhanh.
Nếu một bông hồng đẹp, thì hoa hồng nóng.
Nếu một bông hồng to và thông minh, thì hoa hồng thật đáng sợ.
Nếu một bông hồng sạch hoặc màu xanh, thì hoa hồng thật nhàm chán.
Điều:
Hoa hồng nhanh và đẹp.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng nóng.
"Nếu một cây anh túc có màu xanh lá cây hoặc nhanh, thì cây anh túc có hình tròn.
Nếu một cây anh túc hạnh phúc, thì cây anh túc rất đẹp.
Nếu một cây anh túc xấu hoặc nóng, thì cây anh túc sạch.
Nếu một cây anh túc có màu đỏ, thì cây anh túc còn non.
Nếu một cây anh túc buồn, thì cây anh túc mềm.
Điều:
Cây anh túc là tốt và màu đỏ.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc còn trẻ.
"Nếu một con gấu trúc có màu tím và đáng sợ, thì gấu trúc mềm.
Nếu một con gấu trúc thông minh và nhanh nhẹn, thì gấu trúc rất nóng.
Nếu một con gấu trúc có màu xanh hoặc hạnh phúc, thì gấu trúc nhỏ.
Nếu một con gấu trúc tròn, thì gấu trúc sạch sẽ.
Nếu một con gấu trúc đẹp và đỏ, thì gấu trúc lạnh.
Điều:
Gấu trúc có màu xanh và chậm.
Những điều sau đây có thể được xác định về gấu trúc:",Gấu trúc nhỏ.
"Nếu một bông hoa hướng dương lạnh và màu xanh lá cây, thì hướng dương là tốt.
Nếu một bông hoa hướng dương mềm hoặc buồn, thì hoa hướng dương rất nhanh.
Nếu một bông hoa hướng dương mạnh, thì hoa hướng dương thật đáng sợ.
Nếu một bông hoa hướng dương đẹp, thì hoa hướng dương là xấu.
Nếu một bông hoa hướng dương nóng hoặc xanh, thì hoa hướng dương nhỏ.
Điều:
Hoa hướng dương rất đẹp và nóng.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương xấu và nhỏ.
"Nếu một bông hoa hướng dương xấu hoặc sạch, thì hoa hướng dương còn non.
Nếu một bông hoa hướng dương nhỏ và khỏe, thì hoa hướng dương là tốt.
Nếu một bông hoa hướng dương lớn, thì hoa hướng dương buồn.
Nếu một bông hoa hướng dương nóng, thì hướng dương yếu.
Nếu một bông hoa hướng dương chậm và xanh, thì hoa hướng dương thật đáng sợ.
Điều:
Hoa hướng dương mềm và xanh.
Những điều sau đây có thể được xác định về hướng dương:",Sự không có.
