source,target
Quy tắc: + + Z Y | Z + + Y | + + Y Y Z | + Y Z + | Kết quả: + + chuột táo,+ + Y Z
Quy tắc: + Y = Z + | + Z = + Y | Z = Y + + | Z Y + = + | Kết quả: + chuối ngựa = + cò sư tử,+ Z = + Y
Quy tắc: * Z - | * Z - Z | * - Z | * Z - | Kết quả: * dưa hấu - dưa hấu,* Z - Z
Quy tắc: = Y Y + - | + = Y - | + = Y - | = - Y + | Kết quả: = cá mập cá mập + -,= Y Y + -
"Quy tắc: - X Y + | - Y + X | Y + - X | X Y - + | Kết quả: - chuối, chuối, trâu, lê +",- X Y +
Quy tắc: X Z - + | - + X Z | + - X Z | Z X - + | Kết quả: Chim cánh cụt chuối - +,X Z - +
Quy tắc: + Y = | = Y + | = Y + | Y = + Y | Kết quả: đào cò = + đào cò,Y = + Y
Quy tắc: * Z Y + | Y + Z * | + Z Y * Y | Z + * Y | Kết quả: + Cá voi chuột trâu * Cá voi chuột,+ Z Y * Y
Quy tắc: * Z X X = | X Z = * | Z X * = | Z = * X | Kết quả: * cá mập rắn hổ mang đào đào =,* Z X X =
Quy tắc: + X Y - | - X + Y | Y X + - | - Y X + | Kết quả: cá mập dâu chuột + -,Y X + -
Quy tắc: - Y = Z * | = Z Y - * | Z = Y * - | = Z - * Y | Kết quả: - chim cánh cụt = chim cánh cụt việt quất *,- Y = Z *
Quy tắc: * * Y Z | Z * Y * | * Y Z * | Y Z * * Z | Kết quả: đại bàng chuột táo * * đại bàng,Y Z * * Z
Quy tắc: Y X + * | Y X * + | * + Y X | X Y * + | Kết quả: * + Kiwi dưa hấu chim cánh cụt,* + Y X
Quy tắc: Z Y X + = | Y Z X = + | X Y + Z = | + Z X = Y | Kết quả: + cá voi đào = đại bàng,+ Z X = Y
Quy tắc: Y = * + | + = * Y | = Y * + | Y + Y = * | Kết quả: nho + nho = *,Y + Y = *
Quy tắc: = Z * Z X = | X = Z = * | = Z * X = | = X Z = * | Kết quả: = chuối * chuối dâu nho =,= Z * Z X =
Quy tắc: - Z X Z - | - Z - X | Z - X - | - X Z - | Kết quả: - cò đào đào cá voi -,- Z X Z -
Quy tắc: X + Z Y * + | + Z Y + X * | Y * Z X + + | X + * Y + Z | Kết quả: cá mập voi + cá voi dâu tây * +,X + Z Y * +
Quy tắc: * Z X - Y | X - * Z Y | X Y - * Z | * Z X - Y | Kết quả: * Rắn hổ mang cá mập - Đại bàng chuối,* Z X - Y
Quy tắc: = Y + Y = | Y + = = | + = Y = | Y = + = | Kết quả: = sư tử + sư tử =,= Y + Y =
Quy tắc: = + - Y | - + Y = | = - Y + | + Y Y - = | Kết quả: + Cá mập cá mập - =,+ Y Y - =
Quy tắc: - Y + X Z + | Y - + + X Z | + - Z Y X + | Z + + Y - X | Kết quả: chuối việt quất + + chuối nho - hải cẩu,Z + + Y - X
Quy tắc: + Y * = | = Y * + | * + = Y | Y = + Y * | Kết quả: dâu tây cá mập = + dâu cá mập *,Y = + Y *
Quy tắc: X * * Z | * * Z X | Z X * * | * Z X * | Kết quả: * Rắn hổ mang chuột việt quất *,* Z X *
Quy tắc: + Z = Y + | Y = Z + + | Y = + + Z | Y Z = + + | Kết quả: rắn hổ mang chuột = blackberry + +,Y = Z + +
Quy tắc: X - - Y | - X - Y | Y - Y - X | - - X Y | Kết quả: việt quất - việt quất - cò kiwi,Y - Y - X
Quy tắc: Z + * | * Z + | Z * Z + | * Z + | Kết quả: cò ngựa * cò ngựa +,Z * Z +
Quy tắc: * Y - Z | Z * - Z Y | - * Z Y | Y * Z - | Kết quả: chuối cá mập * - chuối cá mập,Z * - Z Y
Quy tắc: Z - = X * | Z * X = - | = Z - * X | Z X = * - | Kết quả: cá mập * táo = -,Z * X = -
Quy tắc: * X - + | - + X * | * - + X X | * X - + | Kết quả: * - + đào đào,* - + X X
"Quy tắc: * * X - Z | * - Z X Z * | * * X Z - | Z X * - * | Kết quả: * - dâu tây đen, việt quất, dâu tây blackberry *",* - Z X Z *
Quy tắc: * Z * + | + * * Z | * * Z + | Z + * Z * | Kết quả: cò lê + * cò lê *,Z + * Z *
Quy tắc: + Y = Z + | + + Z Y = | + + Z Y = | + + Z = Y | Kết quả: + chuối = con dấu +,+ Y = Z +
Quy tắc: * * - Y Z | * * - Z Y | * Z - Y * | Y * - * Z | Kết quả: đại bàng * - * cá mập,Y * - * Z
Quy tắc: * - + X | - + * X | * X X - + | + * X - | Kết quả: * sư tử ngựa sư tử - +,* X X - +
Quy tắc: * Y X * | * X Y * | Y X * * | * * Y X Y | Kết quả: * * chuột đào chuột,* * Y X Y
Quy tắc: * * Y X | X Y * Y * | * Y * X | X Y * * | Kết quả: rắn hổ mang lê táo * lê táo *,X Y * Y *
Quy tắc: * + Z * Y | Z + * * Y | * Y Z Z + * | * * + Z Y | Kết quả: * Dưa hấu chuột + *,* Y Z Z + *
Quy tắc: + Z Y - | Y - + Z | + - Y Z | Y Z + - | Kết quả: Táo trâu cánh cụt + -,Y Z + -
Quy tắc: = Z + + | + + Z = | + = + Z | Z + Z = + | Kết quả: cá voi chuối + cá voi chuối = +,Z + Z = +
"Quy tắc: * = Z Z Z = | Z * = = | Z * = = | = Z * = | Kết quả: * = kiwi trâu, kiwi, trâu, kiwi, trâu =",* = Z Z Z =
Quy tắc: + = = Y X | + = = X Y | + = = Y X | + = Y X = | Kết quả: + = hải cẩu chuối dưa hấu =,+ = Y X =
Quy tắc: Z - * | * - Z | - Z Z * | * Z - | Kết quả: - chuối chuối *,- Z Z *
Quy tắc: Z - Y - Z | - - Z Y | Z - - Y | - Y - Z | Kết quả: nho - đại bàng trâu - nho,Z - Y - Z
Quy tắc: - X - X * | X - - * | X * - - | X - * - | Kết quả: - Cá voi việt quất - Cá voi việt quất *,- X - X *
Quy tắc: Y - + | - Y + | Y + - | - + Y Y | Kết quả: - + chuột nho chuột,- + Y Y
Quy tắc: + = X * Y | + Y * = Y X | = Y X * + | Y X * = + | Kết quả: + rắn hổ mang * = ngựa cánh cụt rắn hổ mang,+ Y * = Y X
Quy tắc: + * Z X | + Z * X | X + Z * | + X Z * | Kết quả: + cò * ngựa,+ Z * X
Quy tắc: + Y X * | * Y X X + | X Y + * | + X * Y | Kết quả: * chuột chuối nho cá mập nho +,* Y X X +
Quy tắc: X Z = * - | X * - Z = | = * Z X Z - | Z X = - * | Kết quả: = * kiwi seal blackberry kiwi -,= * Z X Z -
Quy tắc: Z - = X | X = - Z | = Z - X | X Z - X = | Kết quả: kiwi chuối - kiwi =,X Z - X =
Quy tắc: = X Z + + | + Z Z + X = | = + X + Z | = X + + Z | Kết quả: + rắn hổ mang việt quất rắn hổ mang + nho =,+ Z Z + X =
Quy tắc: Z X * * - | - * * X Z | X X - * * Z | X - Z * * | Kết quả: sư tử sư tử - * * chim cánh cụt cá voi,X X - * * Z
Quy tắc: = Y + X | Y X + X = | X Y + = | = Y + X | Kết quả: chuột táo sư tử + sư tử =,Y X + X =
Quy tắc: Y * X + * | X + * * Y | X Y + X * * | + Y * X * | Kết quả: cá voi táo + táo * *,X Y + X * *
Quy tắc: Y = Y = Z = | Z = Y = = | Z Y = = = | = = = Y Z | Kết quả: blackberry = blackberry = dưa hấu trâu =,Y = Y = Z =
Quy tắc: Y = + - Z | Y - + = Z | + Y Z = - | Z - Y = + | Kết quả: chim cánh cụt - ngựa vằn táo = +,Z - Y = +
Quy tắc: + Y = = Z X | Z + Y = X = | Z = = X Y + | X + Y = = Z | Kết quả: sư tử = = trâu ngựa +,Z = = X Y +
Quy tắc: * * Z X | Z * X * | * X Z * | Z * X * | Kết quả: * * táo hổ mang dâu tây,* * Z X
Quy tắc: - Z X + | X Z + - | - Z + X | + - Z X | Kết quả: chim cánh cụt việt quất + -,X Z + -
Quy tắc: - Y * | - Y * | - Y * Y | - * Y | Kết quả: - cá mập * cá mập,- Y * Y
Quy tắc: = = Z | = Z Z = Z | Z = = | = Z = | Kết quả: = chuột ngựa chuột = chuột ngựa,= Z Z = Z
Quy tắc: = * X + Y | + * Y = X | + Y X * = | X Y = * + | Kết quả: = * dâu tây + chim cánh cụt sư tử,= * X + Y
Quy tắc: X = - Z | - = X Z | - Z = X | Z - = X | Kết quả: ngựa - = trâu,Z - = X
Quy tắc: X - * X X | X - * | * X - | * X - | Kết quả: dưa hấu - * dưa hấu,X - * X X
Quy tắc: - Z X * | - X Z * | X - * Z | * Z X - | Kết quả: đào cá voi - * táo,X - * Z
Quy tắc: - = Y Z | Y Z = - | Y Z = - | Y = - Z | Kết quả: - = rắn hổ mang chuối cá voi,- = Y Z
Quy tắc: = X * X | = X * | * = X | * = X | Kết quả: = chuối dâu tây * chuối dâu tây,= X * X
Quy tắc: + = X - | X - + = X | X = - + | = + - X | Kết quả: blackberry - + = blackberry,X - + = X
Quy tắc: X Y * * | Y * * Y X | X Y * * | Y * * X | Kết quả: dâu tây * * nho dâu tây,Y * * Y X
Quy tắc: * + + Y Z | Z Y * + + | + Y * + Z | Z + * + Y | Kết quả: đại bàng kiwi * + +,Z Y * + +
Quy tắc: - Y - X X | Y - X - | X Y - - | Y X - - | Kết quả: - blackberry - chuột chuột,- Y - X X
Quy tắc: X = Z - + | Z = + X Z - | + - X Z = | + Z - = X | Kết quả: blackberry = + lê blackberry -,Z = + X Z -
Quy tắc: * X Z Z + | Z + * X | * Z X + | X Z * + | Kết quả: * Cò ngựa chim cánh cụt chim cánh cụt +,* X Z Z +
Quy tắc: * = X Y + | * X Y = Y + | = + Y * X | X = Y + * | Kết quả: * chuối đại bàng dâu tây = dâu tây +,* X Y = Y +
Quy tắc: * + Z | * Z + | + * Z | * Z Z + Z | Kết quả: * ngựa + ngựa,* Z Z + Z
Quy tắc: Y Y = Z * | Z Y * = | Z * Y = | Y * = Z | Kết quả: cò cò cò cò hổ mang = trâu *,Y Y = Z *
Quy tắc: Z = = | = Z = | Z Z = Z = | = Z = | Kết quả: dưa hấu = dưa hấu =,Z Z = Z =
Quy tắc: * Z X = | Z * X = | X * = Z | = * Z X | Kết quả: = * chuối hải cẩu dưa hấu,= * Z X
Quy tắc: X Y * * | X X Y * * | Y * X * | X * * Y | Kết quả: chuối chuối trâu chuột * *,X X Y * *
Quy tắc: - Z X = - | - X = - Z | - = Z X - | - Z - = X | Kết quả: - lê = - đại bàng cá voi,- X = - Z
Quy tắc: * * X + Y | X + * * Y | * * X + Y | + * * X Y | Kết quả: * * lê + chuối đại bàng,* * X + Y
Quy tắc: X Z = = = | = X = Z = | Z X = = = | X Z = = = | Kết quả: = ngựa vằn táo = quả việt quất =,= X = Z =
Quy tắc: + Z * | * + Z | + Z Z * | * Z + | Kết quả: + Đại bàng cá mập đại bàng cá mập *,+ Z Z *
Quy tắc: + Z + Y = | + = Z Y + | = Z + Y + | + Y Z Y = + | Kết quả: + Cò đào táo táo = +,+ Y Z Y = +
Quy tắc: Y X + + Z * | Y + + X * Z | + + Y X * Z | * Y + Z + X | Kết quả: đào + + chuột táo * kiwi,Y + + X * Z
Quy tắc: X Y + = - | X + - Y = | - X + Y = | Y - + = X | Kết quả: quất kiwi trâu + = -,X Y + = -
Quy tắc: * * Y X | Y * * X | Y * * X | Y * * X | Kết quả: chuột sư tử * * rắn hổ mang blackberry,Y * * X
Quy tắc: - Y + - X Y | - X - + Y | Y - + - X | - Y - X + | Kết quả: - chim cánh cụt + - chim cánh cụt dâu tây,- Y + - X Y
Quy tắc: Z Z - * - | - - Z * | - - Z * | - Z * - | Kết quả: hải cẩu chuột hải cẩu chuột - * -,Z Z - * -
Quy tắc: - + Y X | X - + Y | Y + X - | + X X - Y | Kết quả: + chuột chuột - dưa hấu,+ X X - Y
Quy tắc: * - Y X | X * Y - | Y X * - | Y X - * | Kết quả: kiwi hải cẩu ngựa * -,Y X * -
Quy tắc: Z Y * = | * Y Z = | Z = Y * | Y * = Z | Kết quả: cò đại bàng = chuột *,Z = Y *
Quy tắc: * Y * X | * X * Y | Y * * X Y | * Y X * | Kết quả: ngựa vằn sư tử * * ngựa vằn sư tử việt quất,Y * * X Y
Quy tắc: + * X * Z | X Z + * Z * | * * Z + X | X * + Z * | Kết quả: hải cẩu đại bàng chuối + * chuối đại bàng *,X Z + * Z *
Quy tắc: - X - Y * | - X * Y Y - | - Y * X - | X * Y - - | Kết quả: - Hải cẩu trâu * Cò -,- X * Y Y -
Quy tắc: * * Z Z Y | Y * * Z | * Y Z * | Y * * Z | Kết quả: * * sư tử nho,* * Z Z Y
Quy tắc: + = - Y | - + = Y Y | - + = Y | Y - + = | Kết quả: - + = hải cẩu ngựa vằn,- + = Y Y
Quy tắc: = Y Z = | Y = Z = | = Y Z = | Y Y = Z = | Kết quả: chim cánh cụt = cá mập =,Y Y = Z =
Quy tắc: = - Y | Y = - | = Y Y - | Y = - | Kết quả: = cá mập blackberry blackberry blackberry -,= Y Y -
Quy tắc: Y + Z * | + Z * Y Y | + Z Y * | Y * Z + | Kết quả: + sư tử * rắn hổ mang dưa hấu dưa hấu dưa hấu,+ Z * Y Y
Quy tắc: Z + - Y | Y + Z - | Z - + Y | Z + Z Y - | Kết quả: đại bàng cá voi + hải cẩu táo đại bàng cá voi -,Z + Z Y -
Quy tắc: = = X = | = X = = | = X = X X = | = = = X | Kết quả: = lê chim cánh cụt = lê chim cánh cụt lê =,= X = X X =
Quy tắc: - * X - | X - - * | X - * - | - * - X X | Kết quả: - * - ngựa ngựa,- * - X X
Quy tắc: = Y Z * | * Z Y = | Z Y * = | Z * = Y | Kết quả: hải cẩu cá mập * =,Z Y * =
Quy tắc: + Y Z = Z | Z = Y + | = + Y Z | Z Y + = | Kết quả: + Nho hải cẩu trâu = Nho hải cẩu,+ Y Z = Z
Quy tắc: Y Z - Z * * | Z Y - * * | - Y * * Z | * * Y - Z | Kết quả: việt quất blackberry - blackberry * *,Y Z - Z * *
Quy tắc: Z - + = | - + = Z | Z + - Z = | + = Z - | Kết quả: cá voi cò + - cá voi cò =,Z + - Z =
Quy tắc: Z = Y - | - = Z Y Z | Z = Y - | Z Y = - | Kết quả: - = quất chuột kiwi việt quất,- = Z Y Z
Quy tắc: Y + * Z * | * * Z Y + | * Z Y * + | Y + * Z * | Kết quả: cá mập + * rắn hổ mang nho *,Y + * Z *
Quy tắc: Y + + Z = | = Z Y + + | Z Y + + = | Y Y + Z + = | Kết quả: rắn hổ mang rắn hổ mang + ngựa cò + =,Y Y + Z + =
Quy tắc: Y * X - + | X + - * Y | + Y X - * | - + Y X * | Kết quả: việt quất blackberry * cá mập cò - +,Y * X - +
Quy tắc: + Z + + | + + Z + | Z + + Z + Z | + + Z + | Kết quả: trâu + + trâu + trâu,Z + + Z + Z
Quy tắc: = * - Z X | Z * = - X | X = - Z * | - X Z = * | Kết quả: = * - đại bàng blackberry,= * - Z X
Quy tắc: = = Z Y | Z = Y = | = Z Z = Y | = Y = Z | Kết quả: = việt quất = dâu đen,= Z Z = Y
Quy tắc: + Z X + Z - | - Z + + X | + - X + Z | Z + - + X | Kết quả: + sư tử hải cẩu chuột + chuột -,+ Z X + Z -
Quy tắc: Z = - = Z | = Z - = | - = Z = | - = Z = | Kết quả: con dấu = - = con dấu,Z = - = Z
Quy tắc: X Y - = | = X Y - X | Y X = - | Y = - X | Kết quả: = chim cánh cụt ngựa vằn - chim cánh cụt,= X Y - X
Quy tắc: X Z - - Y + | Y + - Z - X | Z X - Y + - | Y X Z + - - | Kết quả: Dưa hấu đại bàng chuối - chim cánh cụt đào + -,Z X - Y + -
Quy tắc: Z = - Z - Z | - - Z = | - Z - = | - = - Z | Kết quả: rắn hổ mang đào = - rắn hổ mang đào - rắn hổ mang đào,Z = - Z - Z
Quy tắc: Z Y = - * | * Y Z = - | * - = Y Z Z | - Z Y = * | Kết quả: * - = nho chuối ngựa,* - = Y Z Z
Quy tắc: = - Z | Z Z - = | - Z = | = Z - | Kết quả: cá voi blackberry blackberry whale - =,Z Z - =
Quy tắc: * Z * - Y | * Z - Y * | * Z Y * - | - * * Z Y | Kết quả: * Hải cẩu lê - lê *,* Z - Y *
Quy tắc: Y X Z * * | * X Z Y * | Y Z X * * | * X * Z Y | Kết quả: cá voi cánh cụt ngựa lê * *,Y Z X * *
Quy tắc: Y Z - + = | Y - + Z = | = Y - + Z | Y + - Z = | Kết quả: dưa hấu + - dưa hấu =,Y + - Z =
Quy tắc: = - Z Y | Y = Z - | Y = Z - | Y = Z - | Kết quả: nho táo = kiwi -,Y = Z -
Quy tắc: Y * - Z = | Z Y * = - | * Z Y = - | = - Y * Z | Kết quả: * Ngựa vằn việt quất chuối = -,* Z Y = -
Quy tắc: = Y + X | + = X Y | + = Y Y X | Y + = X | Kết quả: + = quất seal việt quất chuối việt quất,+ = Y Y X
Quy tắc: Y * = | Y * = | Y Y * = | * = Y | Kết quả: cò cò * =,Y Y * =
Quy tắc: = = Z Y * | Y = Z * = Y | Z Y = * = | Y Z = * = | Kết quả: việt quất = hải cẩu táo * = việt quất,Y = Z * = Y
Quy tắc: + X = * Z | Z = X + * | Z = Z * X + | = X Z + * | Kết quả: sư tử blackberry = sư tử blackberry * hải cẩu rắn hổ mang +,Z = Z * X +
Quy tắc: * Z - X | Z - X * | * X Z - | - X * Z | Kết quả: * Chuối việt quất chuột -,* X Z -
Quy tắc: * - + Y X Y | + X - Y * | X Y - * + | X + * Y - | Kết quả: * - + lê lê,* - + Y X Y
Quy tắc: Z X + - | + - X Z | X - + Z | + X - X Z | Kết quả: + Đại bàng - ngựa vằn việt quất đại bàng,+ X - X Z
Quy tắc: Y Z - + | - Y Z + | + Y * = | Y - Z Y + | Kết quả: đại bàng - blackberry strawberry eagle +,Y - Z Y +
Quy tắc: + Y = X | X + = Y | Y X = + | = + X Y | Kết quả: + dâu tây = dâu tây,+ Y = X
Quy tắc: Z - = = Y | = = - Y Z | = - = Z Y | = Z = Y - | Kết quả: việt quất - = = chuột ngựa,Z - = = Y
Quy tắc: - Y Y - | - Y - | - Y - | - Y - | Kết quả: - chuối chuối -,- Y Y -
Quy tắc: + + * Y Z | Y Z + * + | Y + Z * + | * Z Y + + | Kết quả: chuối + cò chuột * +,Y + Z * +
Quy tắc: = Z - * | * - = Z Z | = Z * - | Z * - = | Kết quả: * - = trâu trâu,* - = Z Z
Quy tắc: Z X * - Y + | Z X Y + * - | Z + X - Y * | X Y Z + - * | Kết quả: quất trâu * - táo ngọ +,Z X * - Y +
Quy tắc: * + Z Y | + * Z Y | * Y + Z Y | * Z + Y | Kết quả: * Cá mập ngựa vằn + Cá mập ngựa vằn sư tử cò,* Y + Z Y
Quy tắc: - - Y | - - Y | Y - - Y | - - Y | Kết quả: trâu dưa hấu - - trâu dưa hấu,Y - - Y
Quy tắc: Z + + | + Z + | + Z + | + + Z Z | Kết quả: + + dâu tây,+ + Z Z
Quy tắc: Z - + Z + | + Z - + | + + - Z | + - + Z | Kết quả: trâu - + trâu +,Z - + Z +
Quy tắc: Z + Y * | + Z Y * | Y * + Z | Z + * Z Y | Kết quả: ngựa + * lê sư tử ngựa,Z + * Z Y
Quy tắc: = Y - Z * | = - Y * Z | * - Y = Z | Y = Z * - | Kết quả: = cá mập - ngựa vằn *,= Y - Z *
Quy tắc: = Y = + X X | Y = + X = | = + Y = X | = X Y + = | Kết quả: = dâu tây ngựa = + chuối chuối,= Y = + X X
Quy tắc: Z Z X = + | X = + Z | = + X Z | = Z X + | Kết quả: sư tử voi cá voi = +,Z Z X = +
Quy tắc: X - = = Z Z | - X = = Z | X Z - = = | Z = = - X | Kết quả: dâu tây - = = cá voi hải cẩu,X - = = Z Z
Quy tắc: Z * Y + - | - * + Z Y | Z Y * + - | + * Y Z - Y | Kết quả: + * chuột lê nho - nho,+ * Y Z - Y
Quy tắc: = * Z Y - | - = Z * Y | * Y Z - = | = Z * - Y | Kết quả: * Con dấu táo trâu - =,* Y Z - =
Quy tắc: X + * Z - | X * Z - + | X + * Z - | X X * Z - + | Kết quả: dưa hấu nho dưa hấu * chuột đào - +,X X * Z - +
Quy tắc: * - Y = Z | = - Y * Z | = Y - Z * Z | Z = * Y - | Kết quả: = ngựa vằn dâu đen - kiwi * kiwi,= Y - Z * Z
Quy tắc: * * Z + X | * + * Z X | Z * + X * | X + * * Z | Kết quả: cò ngựa * + đại bàng dâu tây *,Z * + X *
Quy tắc: X + - Y - | - X + - Y | + X Y - - | + X Y - - | Kết quả: - táo + - ngựa,- X + - Y
Quy tắc: * Z - X - | X - Z - * | - Z - X * | X - - * Z | Kết quả: hải cẩu ngựa - kiwi - *,X - Z - *
Quy tắc: = Y * X - | X Y = * - | * = X - Y | - X = * Y | Kết quả: dâu đen = * -,X Y = * -
Quy tắc: * - X Z | Z - X * | Z * X - | - Z X * | Kết quả: * - việt quất sư tử,* - X Z
Quy tắc: = Z X + Y | X Y Z = + | = X Z Y + | = Z Y X + | Kết quả: = chuột dưa hấu cò chim cánh cụt đào cá mập +,= Z Y X +
Quy tắc: X - = Y | Y = - X | X = - Y | = Y X - Y | Kết quả: = lê việt quất táo - lê,= Y X - Y
Quy tắc: Z + Y Y * = | + = Y * Z | Y Z + * = | Y Z = * + | Kết quả: việt quất chim cánh cụt + rắn hổ mang cá mập * =,Z + Y Y * =
Quy tắc: - * Y | Y * - | Y - * | Y * - Y Y | Kết quả: cá voi đại bàng * - cá voi đại bàng,Y * - Y Y
Quy tắc: X = - Y | - = X Y | X = Y - | Y X - Y = | Kết quả: chim cánh cụt việt quất ngựa vằn - việt quất ngựa vằn =,Y X - Y =
Quy tắc: + Y - = Z | Y - Z = + | + = Z - Y | + - Z Y = | Kết quả: + - nho việt quất =,+ - Z Y =
Quy tắc: X Z = + * | + = Z X * | Z X + * = | X Z + = * | Kết quả: kiwi dâu tây sư tử + * =,Z X + * =
Quy tắc: = Y X - * | - = X * Y | Y * X = - | X = Y - * | Kết quả: - = việt quất ngựa * sư tử,- = X * Y
Quy tắc: Z Y + = | Z = + Y | = Y Z + | + Z = Y | Kết quả: lê cá voi táo dâu + =,Z Y + =
Quy tắc: + Y Z * * | * + Z * Y | * Z + * Y | * Y Z * + | Kết quả: * + cá voi cò * chuột,* + Z * Y
Quy tắc: Z Y = - * | Y Z * - = | Z * - = Y | = Y * - Z | Kết quả: hải cẩu rắn hổ mang cá mập táo * - =,Y Z * - =
Quy tắc: + + - Y Z | - Y + Z + | - Z + Y + | + Y + Z - | Kết quả: + + - chuối hổ mang,+ + - Y Z
Quy tắc: X - Y + | X + - Y | Y + - X | + - X Y | Kết quả: + - rắn hổ mang ngựa vằn,+ - X Y
Quy tắc: * Z X Y * - | Z X * * - Y | X Z * * Y - | X Z * Y - * | Kết quả: rắn hổ mang lê ngựa * lê chuột - *,X Z * Y - *
Quy tắc: - X * - Y | * - X - Y | X Y - * - | X - Y * - | Kết quả: quả việt quất sư tử lê đào - * -,X Y - * -
Quy tắc: - X - | X - - | - X - | - X - X | Kết quả: - dâu tây - dâu tây,- X - X
Quy tắc: * Y Z = + | * + = Y Z | * + Z Y = | Z Y + = * Y | Kết quả: dưa hấu ngựa vằn nho + = * dưa hấu,Z Y + = * Y
Quy tắc: X Z + Y - | Z + - X Y | Y - X + Z | + Y Z - X | Kết quả: ngựa - hải cẩu chim cánh cụt + dâu tây,Y - X + Z
Quy tắc: Z = X * Y | X = * Z Y | Y * Z = X | = Y X * Z | Kết quả: dưa hấu táo * ngựa vằn trâu = kiwi chim cánh cụt,Y * Z = X
Quy tắc: Y Y - = | - Y = | Y = - | - = Y | Kết quả: cá voi cá voi - =,Y Y - =
Quy tắc: Z X - = | X - Z = | = Z X X - | - = X Z | Kết quả: = chim cánh cụt đại bàng chuối chim cánh cụt chuối -,= Z X X -
Quy tắc: - = Z = X | - X = = Z | X Z = = - | = X - = Z | Kết quả: - chim cánh cụt dâu = = cò lê,- X = = Z
Quy tắc: + Y X Z + + | Y X + + Z + | + Y X + + Z | + + Z Y X + | Kết quả: + lê cánh cụt + + cá voi việt quất,+ Y X + + Z
Quy tắc: + = Z | Z + = | Z + = | Z Z = + | Kết quả: cá mập cá mập = +,Z Z = +
Quy tắc: + Z * X | X * + Z | X * Z + | Z X + * | Kết quả: lê * chim cánh cụt +,X * Z +
Quy tắc: Z Y + X - - | + - Y Z X - | - + - Y X Z | Z X Y - + - | Kết quả: + - dâu tây hải cẩu trâu dâu đen -,+ - Y Z X -
Quy tắc: Z = * Y + | Y * = Z + | Z + * Y = Z | * + Z = Y | Kết quả: chuối táo + * cá mập đào = chuối táo,Z + * Y = Z
Quy tắc: = X - + Y | X = - + Y | + X - = Y | + - Y = X Y | Kết quả: + - chuối = chuối cá mập,+ - Y = X Y
Quy tắc: = * = X Y | X Y * = = | * X = = Y | * = = X Y | Kết quả: rắn hổ mang dưa hấu * = =,X Y * = =
Quy tắc: Y + * | + Y * | + Y * | Y + * Y | Kết quả: dưa hấu sư tử +** dưa hấu sư tử,Y + * Y
Quy tắc: = = X * X X | = X * = | = = * X | X = * = | Kết quả: = = dưa hấu táo * dưa hấu táo,= = X * X X
Quy tắc: Z X + + | + + X Z | Z X + + | + + X Z | Kết quả: + + Ngựa vằn dâu đen nho,+ + X Z
Quy tắc: * Z Z = * | = Z * * | * * = Z | * Z = * | Kết quả: * nho = *,* Z Z = *
Quy tắc: Z x * X = | Z * = X | X = * Z | = Z X * | Kết quả: cò việt quất nho * cò việt quất =,Z X * X =
Quy tắc: Z = Y * | * Z Y = | Y Z * = | Y * Z Z = | Kết quả: đại bàng * con dấu con dấu =,Y * Z Z =
Quy tắc: Y - X * | Y X - * | * Y - X | - * Y X | Kết quả: - * Ngựa vằn chuối việt quất,- * Y X
Quy tắc: + Z X * * | X * X Z * + | + * X * Z | * * + Z X | Kết quả: rắn hổ mang blackberry * rắn hổ mang blackberry trâu rắn hổ mang * +,X * X Z * +
Quy tắc: Y - - X = X | Y - - X = | = - X - Y | - X - Y = | Kết quả: cò dưa hấu - - nho = nho,Y - - X = X
Quy tắc: * X * - Z | - * Z X * | Z - * * X Z | - Z X * * | Kết quả: cá mập dâu tây - ** cá mập dâu trâu,Z - * * X Z
Quy tắc: + = Y = Z | = = + Y Z | = + Z = Y | + Y = = Z | Kết quả: + = kiwi việt quất = chuối,+ = Y = Z
Quy tắc: + * - Z X Z | X - Z * + | + X * Z - | - Z X + * | Kết quả: + * - chim cánh cụt chim cánh cụt dưa hấu,+ * - Z X Z
Quy tắc: Y = X + + | = + + X Y | Y + + X = | + Y + X Y = | Kết quả: + dưa hấu lê + dưa hấu lê dưa hấu =,+ Y + X Y =
Quy tắc: Z = Z = | = = Z | Z = = | Z = = | Kết quả: đào = đào =,Z = Z =
Quy tắc: + X = = | = + = X | = X + = | = + X = X | Kết quả: = + đại bàng cò = đại bàng cò,= + X = X
Quy tắc: Y - + Z * | - * Z Y + | Z + - Y * | Y + * Z - | Kết quả: - * Hải cẩu sư tử đào chim cánh cụt +,- * Z Y +
Quy tắc: = X - Z | X Z - = | - Z = X X | Z - = X | Kết quả: - cò blackberry = rắn hổ mang táo rắn hổ mang táo,- Z = X X
Quy tắc: - * * Z X | - X * * Z | * Z X * - | - * X Z * | Kết quả: - lê * * nho,- X * * Z
Quy tắc: + - + Z | + + Z - | Z Z + - + | + + - Z | Kết quả: trâu trâu + - +,Z Z + - +
Quy tắc: = - * X Z | = - X * Z | X Z - = * | * - X = Z | Kết quả: = - * Đại bàng chuột chuối dưa hấu,= - * X Z
Quy tắc: = = X | = X = | = = X | = X = X | Kết quả: = dâu đen trâu = dâu đen trâu,= X = X
Quy tắc: - Y = Z X | - Z Y X = | = - Y Z X | - = X Z Y | Kết quả: - Hải cẩu sư tử dâu tây kiwi cá mập =,- Z Y X =
Quy tắc: = Z + X - | Z X - = + | - Z X = X + | X = + - Z | Kết quả: - trâu cá voi = trâu +,- Z X = X +
