question,target
"Nếu Frank đẹp và sạch sẽ, thì Frank còn nhỏ.
Nếu Frank già hay trẻ, thì Frank mềm mại.
Nếu Frank buồn, thì Frank tròn.
Nếu Frank yếu đuối, thì Frank thông minh.
Nếu Frank có màu xanh lá cây và đỏ, thì Frank lạnh.
Điều:
Frank đã già và sạch sẽ.
Những điều sau đây có thể được xác định về Frank:",Frank mềm mại.
"Nếu một con voi thông minh và đỏ, thì con voi rất đẹp.
Nếu một con voi xấu và màu xanh, thì con voi tròn.
Nếu một con voi đáng sợ, thì con voi sạch sẽ.
Nếu một con voi nóng và lạnh, thì con voi lớn.
Nếu một con voi tốt, thì con voi mạnh mẽ.
Điều:
Con voi chậm và tím.
Những điều sau đây có thể được xác định về con voi:",Sự không có.
"Nếu Dan hạnh phúc, thì Dan lớn.
Nếu Dan già, thì Dan mạnh mẽ.
Nếu Dan thông minh hay nóng bỏng, thì Dan thật nhàm chán.
Nếu Dan yếu hoặc trẻ, thì Dan sạch sẽ.
Nếu Dan xấu và mềm, thì Dan có màu xanh.
Điều:
Dan nóng và sạch sẽ.
Những điều sau đây có thể được xác định về Dan:",Dan thật nhàm chán.
"Nếu một lớn hoặc sạch sẽ, thì rất thông minh.
Nếu một có màu xanh và đẹp, thì nhỏ.
Nếu một khỏe, thì nhanh.
Nếu một tốt và đỏ, thì yếu.
Nếu một tròn, thì buồn.
Điều:
hạnh phúc và mạnh mẽ.
Những điều sau đây có thể được xác định về:",rất nhanh.
"Nếu Bob tốt hay già, thì Bob tròn.
Nếu Bob xấu hoặc thông minh, thì Bob lạnh lùng.
Nếu Bob buồn, thì Bob thật đáng sợ.
Nếu Bob nhỏ và lớn, thì Bob có màu xanh lá cây.
Nếu Bob đẹp hoặc đỏ, thì Bob yếu.
Điều:
Bob nhỏ bé và buồn bã.
Những điều sau đây có thể được xác định về Bob:",Bob thật đáng sợ.
"Nếu một cây anh túc có màu xanh, thì cây anh túc là xấu.
Nếu một cây anh túc to hoặc sạch, thì cây anh túc tròn.
Nếu một cây anh túc đáng sợ, thì cây anh túc thật nhàm chán.
Nếu một cây anh túc nhanh và tốt, thì cây anh túc đã già.
Nếu một cây anh túc yếu, thì cây anh túc buồn.
Điều:
Cây anh túc yếu và xấu.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc buồn.
"Nếu một con hươu cao cổ nhỏ, thì hươu cao cổ còn non.
Nếu một con hươu cao cổ đáng sợ, thì hươu cao cổ có màu xanh lá cây.
Nếu một con hươu cao cổ xấu và khỏe, thì hươu cao cổ lớn.
Nếu một con hươu cao cổ hạnh phúc, thì hươu cao cổ nóng.
Nếu một con hươu cao cổ xinh đẹp hoặc thông minh, thì hươu cao cổ chậm.
Điều:
Hươu cao cổ sạch sẽ và thông minh.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ chậm.
"Nếu Erin hạnh phúc, thì Erin tròn.
Nếu Erin già và nhanh, thì Erin rất mạnh.
Nếu Erin thông minh, thì Erin nhỏ.
Nếu Erin còn trẻ, thì Erin mềm mại.
Nếu Erin đáng sợ, thì Erin to lớn.
Điều:
Erin nhanh và già.
Những điều sau đây có thể được xác định về Erin:",Erin rất mạnh mẽ.
"Nếu một con sư tử hạnh phúc hay tốt, thì sư tử là xấu.
Nếu một con sư tử mạnh mẽ hoặc thông minh, thì sư tử chậm.
Nếu một con sư tử yếu và màu xanh, thì sư tử tròn.
Nếu một con sư tử nóng, thì sư tử thật nhàm chán.
Nếu một con sư tử to và mềm, thì sư tử sạch sẽ.
Điều:
Sư tử giỏi và thông minh.
Những điều sau đây có thể được xác định về sư tử:",Con sư tử xấu và chậm chạp.
"Nếu một bông hồng nóng, thì hoa hồng rất mạnh.
Nếu một bông hồng buồn, thì hoa hồng mềm.
Nếu một bông hồng chậm, thì hoa hồng đã già.
Nếu một bông hồng có màu tím hoặc sạch, thì hoa hồng có màu đỏ.
Nếu một bông hồng trẻ hoặc lớn, thì hoa hồng là tốt.
Điều:
Hoa hồng tròn và buồn.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng mềm mại.
"Nếu Carol nóng, thì Carol tròn.
Nếu Carol tím tái và buồn, thì Carol nhỏ bé.
Nếu Carol giỏi và to lớn, thì Carol rất đẹp.
Nếu Carol chậm chạp hoặc già yếu, thì Carol yếu đuối.
Nếu Carol thông minh, thì Carol sạch sẽ.
Điều:
Carol sạch sẽ và chậm chạp.
Những điều sau đây có thể được xác định về Carol:",Carol yếu đuối.
"Nếu Erin mạnh mẽ, thì Erin thật đáng sợ.
Nếu Erin nhàm chán, thì Erin mềm mại.
Nếu Erin buồn, thì Erin có màu xanh lá cây.
Nếu Erin xấu, thì Erin hạnh phúc.
Nếu Erin xinh đẹp, thì Erin có màu tím.
Điều:
Erin nóng bỏng và xinh đẹp.
Những điều sau đây có thể được xác định về Erin:",Erin có màu tím.
"Nếu Frank có màu đỏ và tròn, thì Frank đã già.
Nếu Frank đáng sợ, thì Frank có màu tím.
Nếu Frank sạch sẽ hoặc lạnh lùng, thì Frank rất đẹp.
Nếu Frank xanh và nhanh, thì Frank mềm mại.
Nếu Frank trẻ hoặc mạnh mẽ, thì Frank là tốt.
Điều:
Frank yếu đuối và xinh đẹp.
Những điều sau đây có thể được xác định về Frank:",Sự không có.
"Nếu một con hươu cao cổ lạnh hoặc sạch, thì hươu cao cổ rất nhanh.
Nếu một con hươu cao cổ già hoặc khỏe, thì hươu cao cổ rất buồn.
Nếu một con hươu cao cổ xấu và tròn, thì hươu cao cổ nhỏ.
Nếu một con hươu cao cổ nóng, thì hươu cao cổ thật nhàm chán.
Nếu một con hươu cao cổ là tốt, thì hươu cao cổ rất đẹp.
Điều:
Hươu cao cổ lạnh lùng và nhàm chán.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ rất nhanh.
"Nếu một cây tròn và nóng, thì cây còn non.
Nếu một cây lạnh, thì cây yếu.
Nếu một cái cây hạnh phúc, thì cây chậm.
Nếu một cây có màu tím, thì cây thật đáng sợ.
Nếu một cây tốt, thì cây xấu.
Điều:
Cây nóng và đáng sợ.
Những điều sau đây có thể được xác định về cây:",Sự không có.
"Nếu Erin nhỏ và tròn, thì Erin yếu.
Nếu Erin nóng bỏng, thì Erin hạnh phúc.
Nếu Erin xinh đẹp, thì Erin sạch sẽ.
Nếu Erin đáng sợ, thì Erin nhanh.
Nếu Erin có màu tím và xấu, thì Erin có màu đỏ.
Điều:
Erin xinh đẹp và già nua.
Những điều sau đây có thể được xác định về Erin:",Erin sạch sẽ.
"Nếu một cây anh túc có màu xanh, thì cây anh túc đã già.
Nếu một cây anh túc có màu đỏ hoặc đẹp, thì cây anh túc lạnh.
Nếu một cây anh túc xấu, thì cây anh túc có màu tím.
Nếu một cây anh túc còn nhỏ, thì cây anh túc yếu.
Nếu một cây anh túc thông minh, thì cây anh túc nhỏ.
Điều:
Cây anh túc to và đẹp.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc lạnh.
"Nếu một cây anh túc nhỏ và hạnh phúc, thì cây anh túc yếu.
Nếu một cây anh túc sạch hoặc nhàm chán, thì cây anh túc có màu xanh lá cây.
Nếu một cây anh túc lạnh, thì cây anh túc là xấu.
Nếu một cây anh túc mạnh, thì cây anh túc có màu xanh.
Nếu một cây anh túc còn non và nóng, thì cây anh túc tròn.
Điều:
Cây anh túc mạnh mẽ và sạch sẽ.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc có màu xanh lá cây và xanh dương.
"Nếu Bob già và xấu, thì Bob còn trẻ.
Nếu Bob xanh hoặc buồn, thì Bob thông minh.
Nếu Bob nhanh, thì Bob chậm.
Nếu Bob lớn, thì Bob có màu đỏ.
Nếu Bob có màu tím, thì Bob tốt.
Điều:
Bob nhanh chóng và sạch sẽ.
Những điều sau đây có thể được xác định về Bob:",Bob chậm chạp.
"Nếu một cây sạch, thì cây đẹp.
Nếu một cây non hoặc lớn, thì cây lạnh.
Nếu một cái cây yếu, thì cây đó thông minh.
Nếu một cây già và nhanh, thì cây có màu xanh.
Nếu một cây màu đỏ, thì cây nhỏ.
Điều:
Cây to và chậm.
Những điều sau đây có thể được xác định về cây:",Cây lạnh.
"Nếu một bông hoa hướng dương già hoặc lạnh, thì hoa hướng dương nhỏ.
Nếu một bông hoa hướng dương sạch, thì hoa hướng dương nhanh.
Nếu một bông hoa hướng dương có màu tím hoặc thông minh, thì hoa hướng dương có màu xanh.
Nếu một bông hoa hướng dương đẹp và tốt, thì hoa hướng dương thật nhàm chán.
Nếu một bông hoa hướng dương buồn, thì hoa hướng dương có màu xanh lá cây.
Điều:
Hoa hướng dương mạnh mẽ và đẹp.
Những điều sau đây có thể được xác định về hướng dương:",Sự không có.
"Nếu một cái cây đáng sợ, thì cây đã già.
Nếu một cái cây đẹp hoặc thông minh, thì cây chậm.
Nếu một cây vui hay buồn, thì cây có màu tím.
Nếu một cây non và tròn, thì cây nóng.
Nếu một cây yếu và nhanh, thì cây to.
Điều:
Cây thông minh và mềm mại.
Những điều sau đây có thể được xác định về cây:",Cây chậm.
"Nếu một con sóc có màu xanh lá cây và mềm, thì con sóc nóng.
Nếu một con sóc tròn, thì con sóc là xấu.
Nếu một con sóc nhỏ, thì con sóc có màu xanh.
Nếu một con sóc đẹp hoặc sạch sẽ, thì con sóc đã già.
Nếu một con sóc thông minh và yếu đuối, thì con sóc buồn.
Điều:
Con sóc có màu tím và hạnh phúc.
Những điều sau đây có thể được xác định về con sóc:",Sự không có.
"Nếu Carol già, thì Carol mềm mại.
Nếu Carol đáng sợ, thì Carol có màu xanh.
Nếu Carol yếu đuối và mạnh mẽ, thì Carol sạch sẽ.
Nếu Carol đỏ và to thì Carol còn trẻ.
Nếu Carol tròn, thì Carol rất đẹp.
Điều:
Carol xấu xa và đáng sợ.
Những điều sau đây có thể được xác định về Carol:",Carol có màu xanh.
"Nếu Erin có màu xanh lam và thông minh, thì Erin có màu xanh lá cây.
Nếu Erin mềm mại, thì Erin đã già.
Nếu Erin mạnh mẽ, thì Erin nóng bỏng.
Nếu Erin yếu, thì Erin to lớn.
Nếu Erin nhàm chán, thì Erin tốt.
Điều:
Erin chậm chạp và mạnh mẽ.
Những điều sau đây có thể được xác định về Erin:",Erin nóng bỏng.
"Nếu một con thỏ già, thì thỏ nhỏ.
Nếu một con thỏ còn nhỏ hoặc mềm, thì thỏ chậm.
Nếu một con thỏ lớn, thì thỏ xấu.
Nếu một con thỏ nhanh và đáng sợ, thì thỏ rất khỏe.
Nếu một con thỏ buồn và nóng, thì thỏ có màu đỏ.
Điều:
Con thỏ có màu tím và to.
Những điều sau đây có thể được xác định về thỏ:",Con thỏ là xấu.
"Nếu Frank xanh hoặc hạnh phúc, thì Frank sạch sẽ.
Nếu Frank đẹp, thì Frank tròn.
Nếu Frank còn trẻ, thì Frank yếu đuối.
Nếu Frank nhàm chán và già nua, thì Frank có màu xanh.
Nếu Frank xấu hoặc đáng sợ, thì Frank rất lớn.
Điều:
Frank xinh đẹp và lạnh lùng.
Những điều sau đây có thể được xác định về Frank:",Frank tròn.
"Nếu một con voi mềm, thì con voi xấu.
Nếu một con voi nóng và trẻ, thì con voi có màu đỏ.
Nếu một con voi mạnh mẽ hoặc tốt, thì con voi rất nhanh.
Nếu một con voi yếu đuối hoặc sạch sẽ, thì con voi hạnh phúc.
Nếu một con voi lạnh hoặc màu xanh, thì con voi tròn.
Điều:
Con voi mạnh mẽ và lạnh lùng.
Những điều sau đây có thể được xác định về con voi:",Con voi nhanh và tròn.
"Nếu một con chuột yếu, thì con chuột rất đẹp.
Nếu một con chuột tròn và nhỏ, thì chuột là tốt.
Nếu một con chuột trẻ hoặc xấu, thì chuột nhanh.
Nếu một con chuột nóng hoặc mạnh, thì con chuột đó thật đáng sợ.
Nếu một con chuột có màu đỏ hoặc hạnh phúc, thì con chuột đang buồn.
Điều:
Con chuột nhỏ và trẻ.
Những điều sau đây có thể được xác định về chuột:",Chuột nhanh.
"Nếu Dan tím hoặc yếu, thì Dan lớn.
Nếu Dan đáng sợ và thông minh, thì Dan sạch sẽ.
Nếu Dan nhàm chán hoặc xấu, thì Dan là tốt.
Nếu Dan mạnh mẽ, thì Dan đã già.
Nếu Dan mềm mại, thì Dan buồn.
Điều:
Dan có màu đỏ và mềm.
Những điều sau đây có thể được xác định về Dan:",Dan buồn.
"Nếu Alice đỏ và đáng sợ, thì Alice lớn.
Nếu Alice xinh đẹp và trẻ trung, thì Alice có màu xanh.
Nếu Alice sạch và tím, thì Alice có màu xanh lá cây.
Nếu Alice tròn hoặc yếu, thì Alice lạnh.
Nếu Alice mạnh mẽ, thì Alice đã già.
Điều:
Alice xinh đẹp và mạnh mẽ.
Những điều sau đây có thể được xác định về Alice:",Alice đã già.
"Nếu một bông hồng đáng sợ và nóng, thì hoa hồng có màu đỏ.
Nếu một bông hồng nhanh và già, thì hoa hồng là xấu.
Nếu một bông hồng mềm, thì hoa hồng có màu xanh.
Nếu một bông hồng nhàm chán, thì hoa hồng hạnh phúc.
Nếu một bông hồng mạnh, thì hoa hồng lạnh.
Điều:
Hoa hồng mạnh và yếu.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng lạnh lẽo.
"Nếu Frank mềm hoặc già, thì Frank tròn.
Nếu Frank nóng, thì Frank chậm.
Nếu Frank xinh đẹp và lạnh lùng, thì Frank có màu xanh.
Nếu Frank thông minh, thì Frank rất mạnh.
Nếu Frank có màu tím, thì Frank nhanh.
Điều:
Frank nóng và xanh.
Những điều sau đây có thể được xác định về Frank:",Frank chậm chạp.
"Nếu một cây bồ công anh buồn, thì bồ công anh còn trẻ.
Nếu một cây bồ công anh thông minh hoặc đáng sợ, thì bồ công anh là xấu.
Nếu bồ công anh chậm, thì bồ công anh lạnh.
Nếu một cây bồ công anh có màu xanh và yếu, thì bồ công anh đã già.
Nếu một cây bồ công anh có màu tím, thì bồ công anh là tốt.
Điều:
Bồ công anh nhàm chán và cũ kỹ.
Những điều sau đây có thể được xác định về bồ công anh:",Sự không có.
"Nếu một cây nhỏ hoặc hạnh phúc, thì cây là tốt.
Nếu một cây mạnh hoặc nóng, thì cây mềm.
Nếu một cây có màu xanh hoặc buồn, thì cây còn non.
Nếu một cây sạch hoặc xanh, thì cây lạnh.
Nếu một cây già hoặc đáng sợ, thì cây rất nhanh.
Điều:
Cây xanh và hạnh phúc.
Những điều sau đây có thể được xác định về cây:",Cây tốt và lạnh.
"Nếu một con hà mã thông minh hoặc lớn, thì hà mã đã già.
Nếu một con hà mã đẹp, thì hà mã có màu tím.
Nếu một con hà mã có màu xanh hoặc nhàm chán, thì hà mã tròn.
Nếu một con hà mã buồn và mạnh mẽ, thì hà mã là xấu.
Nếu một con hà mã đáng sợ và nóng bỏng, thì hà mã có màu đỏ.
Điều:
Hà mã rất đẹp và sạch sẽ.
Những điều sau đây có thể được xác định về hà mã:",Hà mã có màu tím.
"Nếu một bông hoa hướng dương chậm, thì hoa hướng dương nhanh.
Nếu một bông hoa hướng dương là tốt, thì hoa hướng dương buồn.
Nếu một bông hoa hướng dương to và mềm, thì hoa hướng dương có màu tím.
Nếu một bông hoa hướng dương xấu và cũ, thì hoa hướng dương thật nhàm chán.
Nếu một bông hoa hướng dương có màu xanh lá cây, thì hoa hướng dương còn non.
Điều:
Hoa hướng dương có màu xanh và nhỏ.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương còn non.
"Nếu một bông hồng nhàm chán và đáng sợ, thì hoa hồng rất đẹp.
Nếu một bông hồng chậm và tròn, thì hoa hồng đã già.
Nếu một bông hồng tốt và màu xanh lá cây, thì hoa hồng yếu.
Nếu một bông hồng có màu đỏ hoặc non, thì hoa hồng rất buồn.
Nếu một bông hồng lớn hoặc nóng, thì hoa hồng là xấu.
Điều:
Hoa hồng sạch và trẻ.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng buồn.
"Nếu một con hổ lạnh hoặc yếu, thì con hổ lớn.
Nếu một con hổ có màu xanh và sạch sẽ, thì con hổ thật đáng sợ.
Nếu một con hổ mềm và xấu, thì con hổ đã già.
Nếu một con hổ buồn, thì con hổ chậm.
Nếu một con hổ mạnh, thì con hổ nóng.
Điều:
Con hổ lạnh lùng và thông minh.
Những điều sau đây có thể được xác định về hổ:",Con hổ lớn.
"Nếu một con sư tử xấu, thì sư tử mềm.
Nếu một con sư tử buồn hoặc tròn, thì sư tử là tốt.
Nếu một con sư tử hạnh phúc, thì sư tử lạnh.
Nếu một con sư tử có màu đỏ, thì sư tử rất đẹp.
Nếu một con sư tử chậm, thì sư tử nóng.
Điều:
Sư tử tốt và chậm.
Những điều sau đây có thể được xác định về sư tử:",Con sư tử nóng bỏng.
"Nếu một con hổ to hoặc tròn, thì con hổ rất buồn.
Nếu một con hổ có màu đỏ và sạch sẽ, thì con hổ rất khỏe.
Nếu một con hổ chậm chạp và xinh đẹp, thì con hổ hạnh phúc.
Nếu một con hổ già, thì con hổ là tốt.
Nếu một con hổ nhanh, thì con hổ xấu.
Điều:
Con hổ có màu xanh lá cây và nhanh nhẹn.
Những điều sau đây có thể được xác định về hổ:",Con hổ là xấu.
"Nếu Frank già hoặc mạnh mẽ, thì Frank hạnh phúc.
Nếu Frank nhàm chán và đỏ, thì Frank sạch sẽ.
Nếu Frank nhanh, thì Frank nhỏ.
Nếu Frank có màu tím và xanh lá cây, thì Frank lớn.
Nếu Frank buồn hoặc trẻ, thì Frank tròn.
Điều:
Frank còn trẻ và đáng sợ.
Những điều sau đây có thể được xác định về Frank:",Frank tròn.
"Nếu Alice hạnh phúc hay đáng sợ, thì Alice có màu xanh.
Nếu Alice sạch sẽ và nhanh nhẹn, thì Alice nóng.
Nếu Alice có màu xanh lá cây hoặc tím, thì Alice thật nhàm chán.
Nếu Alice chậm hoặc tròn, thì Alice nhỏ.
Nếu Alice mạnh mẽ, thì Alice xinh đẹp.
Điều:
Alice thật đáng sợ và xinh đẹp.
Những điều sau đây có thể được xác định về Alice:",Alice có màu xanh.
"Nếu một con thỏ lớn, thì thỏ đã già.
Nếu một con thỏ xấu hoặc trẻ, thì thỏ rất khỏe.
Nếu một con thỏ yếu hoặc xanh, thì thỏ mềm.
Nếu một con thỏ hạnh phúc và sạch sẽ, thì thỏ có màu tím.
Nếu một con thỏ có màu đỏ và nóng, thì thỏ rất nhanh.
Điều:
Con thỏ xấu và tròn.
Những điều sau đây có thể được xác định về thỏ:",Con thỏ rất khỏe.
"Nếu một cây yếu, thì cây có màu tím.
Nếu một cây mềm và buồn, thì cây có màu đỏ.
Nếu một cây chậm, thì cây có màu xanh.
Nếu một cây sạch, thì cây có màu xanh.
Nếu một cây nóng hoặc xấu, thì cây nhanh.
Điều:
Cây xấu và đáng sợ.
Những điều sau đây có thể được xác định về cây:",Cây rất nhanh.
"Nếu một bông hồng buồn hoặc màu xanh lá cây, thì hoa hồng đã già.
Nếu một bông hồng thông minh, thì hoa hồng thật đáng sợ.
Nếu một bông hồng tốt hay chậm, thì hoa hồng nhỏ.
Nếu một bông hồng có màu đỏ và hạnh phúc, thì hoa hồng có màu xanh.
Nếu một bông hồng nóng, thì hoa hồng tròn.
Điều:
Hoa hồng rất đẹp và tốt.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng nhỏ.
"Nếu một con sư tử có màu xanh lá cây, thì sư tử tròn.
Nếu một con sư tử mềm, thì sư tử xấu.
Nếu một con sư tử buồn, thì sư tử lớn.
Nếu một con sư tử lạnh và trẻ, thì sư tử nhỏ.
Nếu một con sư tử mạnh mẽ hoặc màu tím, thì sư tử sạch sẽ.
Điều:
Con sư tử chậm và tím.
Những điều sau đây có thể được xác định về sư tử:",Con sư tử sạch sẽ.
"Nếu Frank buồn và tròn trịa, thì Frank rất đẹp.
Nếu Frank lạnh, thì Frank nhỏ.
Nếu Frank có màu xanh, thì Frank yếu.
Nếu Frank nóng bỏng, thì Frank còn trẻ.
Nếu Frank thông minh, thì Frank có màu tím.
Điều:
Frank thông minh và chậm chạp.
Những điều sau đây có thể được xác định về Frank:",Frank có màu tím.
"Nếu một bông hồng hạnh phúc hoặc thông minh, thì hoa hồng có màu xanh.
Nếu một bông hồng yếu, thì hoa hồng là xấu.
Nếu một bông hồng nhàm chán, thì hoa hồng buồn.
Nếu một bông hồng lạnh, thì hoa hồng rất đẹp.
Nếu một bông hồng là đáng sợ, thì hoa hồng là lớn.
Điều:
Hoa hồng nhỏ và lạnh.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng rất đẹp.
"Nếu một con hổ tròn và lạnh, thì con hổ yếu.
Nếu một con hổ có màu đỏ hoặc đẹp, thì con hổ đang buồn.
Nếu một con hổ xấu và chậm chạp, thì con hổ mềm.
Nếu một con hổ hạnh phúc và mạnh mẽ, thì con hổ là tốt.
Nếu một con hổ lớn, thì con hổ sạch sẽ.
Điều:
Con hổ nhanh và đỏ.
Những điều sau đây có thể được xác định về hổ:",Con hổ buồn.
"Nếu một con hươu cao cổ nhanh và xanh, thì hươu cao cổ còn non.
Nếu một con hươu cao cổ sạch, thì hươu cao cổ mềm.
Nếu một con hươu cao cổ tốt và nhỏ, thì hươu cao cổ rất thông minh.
Nếu một con hươu cao cổ có màu tím và đẹp, thì hươu cao cổ tròn.
Nếu một con hươu cao cổ yếu, thì hươu cao cổ chậm.
Điều:
Hươu cao cổ trẻ và mềm mại.
Những điều sau đây có thể được xác định về hươu cao cổ:",Sự không có.
"Nếu bồ công anh tốt, thì bồ công anh lạnh.
Nếu một cây bồ công anh lớn, thì bồ công anh rất đẹp.
Nếu một cây bồ công anh đã già, thì bồ công anh là xấu.
Nếu một cây bồ công anh tròn hoặc mềm, thì bồ công anh thật nhàm chán.
Nếu bồ công anh nóng hoặc trẻ, thì bồ công anh sạch.
Điều:
Bồ công anh là xấu và đáng sợ.
Những điều sau đây có thể được xác định về bồ công anh:",Sự không có.
"Nếu một con mèo có màu tím hoặc thông minh, thì con mèo lớn.
Nếu một con mèo tròn và xấu, thì con mèo sạch sẽ.
Nếu một con mèo lạnh, thì con mèo chậm.
Nếu một con mèo có màu xanh lá cây, thì con mèo nhỏ.
Nếu một con mèo nóng, thì con mèo có màu đỏ.
Điều:
Con mèo thông minh và già.
Những điều sau đây có thể được xác định về con mèo:",Con mèo lớn.
"Nếu một có màu xanh lá cây và đáng sợ, thì có màu xanh.
Nếu một còn nhỏ, thì là tốt.
Nếu một có màu đỏ và chậm, thì rất thông minh.
Nếu một già, thì sạch sẽ.
Nếu một nóng, thì nhanh.
Điều:
còn nhỏ và nhanh.
Những điều sau đây có thể được xác định về:",là tốt.
"Nếu một cái cây thông minh, thì cây là tốt.
Nếu một cây yếu, thì cây đẹp.
Nếu một cây xanh và chậm, thì cây nhanh.
Nếu một cây xấu, thì cây có màu tím.
Nếu một cây nhàm chán hoặc nóng, thì cây đã già.
Điều:
Cây thông minh và màu đỏ.
Những điều sau đây có thể được xác định về cây:",Cây tốt.
"Nếu một con sư tử nhanh, thì sư tử có màu tím.
Nếu một con sư tử có màu đỏ, thì con sư tử lớn.
Nếu một con sư tử mềm hoặc đẹp, thì sư tử nóng.
Nếu một con sư tử xấu, thì sư tử yếu.
Nếu một con sư tử đáng sợ, thì sư tử tròn.
Điều:
Con sư tử xanh và buồn.
Những điều sau đây có thể được xác định về sư tử:",Sự không có.
"Nếu một cây anh túc vui vẻ và nhàm chán, thì cây anh túc mềm.
Nếu một cây anh túc có màu xanh hoặc buồn, thì cây anh túc có màu tím.
Nếu một cây anh túc lớn, thì cây anh túc nhỏ.
Nếu một cây anh túc lạnh, thì cây anh túc chậm.
Nếu một cây anh túc là tốt, thì cây anh túc còn non.
Điều:
Cây anh túc thật nhàm chán và tốt.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc còn trẻ.
"Nếu Erin có màu xanh, thì Erin rất đẹp.
Nếu Erin thông minh hoặc sạch sẽ, thì Erin có màu xanh lá cây.
Nếu Erin yếu đuối hay nhỏ bé, thì Erin rất vui.
Nếu Erin mạnh mẽ, thì Erin thật đáng sợ.
Nếu Erin già, thì Erin tròn.
Điều:
Erin mạnh mẽ và già nua.
Những điều sau đây có thể được xác định về Erin:",Erin thật đáng sợ và tròn trịa.
"Nếu một con hươu cao cổ có màu tím hoặc tốt, thì hươu cao cổ có màu xanh.
Nếu một con hươu cao cổ già, thì hươu cao cổ yếu.
Nếu một con hươu cao cổ có màu đỏ hoặc thông minh, thì hươu cao cổ rất khỏe.
Nếu một con hươu cao cổ đẹp và to, thì hươu cao cổ nóng.
Nếu một con hươu cao cổ buồn và nhanh, thì hươu cao cổ thật nhàm chán.
Điều:
Hươu cao cổ có màu tím và hạnh phúc.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ có màu xanh.
"Nếu Frank có màu xanh lá cây, thì Frank đã già.
Nếu Frank nhỏ bé hoặc yếu đuối, thì Frank còn trẻ.
Nếu Frank xanh và nóng, thì Frank lạnh.
Nếu Frank nhàm chán và đáng sợ, thì Frank to lớn.
Nếu Frank tím tái hoặc hạnh phúc, thì Frank là tốt.
Điều:
Frank còn trẻ và tím.
Những điều sau đây có thể được xác định về Frank:",Frank là tốt.
"Nếu Frank buồn, thì Frank thật nhàm chán.
Nếu Frank chậm, thì Frank nhanh.
Nếu Frank to lớn và sạch sẽ, thì Frank yếu đuối.
Nếu Frank già, thì Frank tốt.
Nếu Frank thông minh, thì Frank nhỏ bé.
Điều:
Frank chậm chạp và tồi tệ.
Những điều sau đây có thể được xác định về Frank:",Frank rất nhanh.
"Nếu một con hà mã xấu hoặc già, thì hà mã là tốt.
Nếu một con hà mã sạch sẽ, thì hà mã chậm.
Nếu một con hà mã còn nhỏ, thì hà mã thật đáng sợ.
Nếu một con hà mã tròn và đẹp, thì hà mã rất thông minh.
Nếu một con hà mã nóng, thì hà mã lớn.
Điều:
Hà mã có màu đỏ và sạch.
Những điều sau đây có thể được xác định về hà mã:",Con hà mã chậm.
"Nếu một bông hoa hướng dương là tốt hay xấu, thì hoa hướng dương là lớn.
Nếu một bông hoa hướng dương hạnh phúc hay trẻ trung, thì hoa hướng dương có màu đỏ.
Nếu một bông hoa hướng dương buồn hoặc nhàm chán, thì hoa hướng dương có màu xanh lá cây.
Nếu một bông hoa hướng dương thông minh và nhỏ, thì hoa hướng dương rất mạnh.
Nếu một bông hoa hướng dương lạnh hoặc già, thì hoa hướng dương sạch.
Điều:
Hoa hướng dương nhanh và già.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương sạch.
"Nếu một cây bồ công anh buồn và xanh, thì bồ công anh nhỏ.
Nếu một cây bồ công anh nhàm chán, thì bồ công anh sạch.
Nếu một cây bồ công anh đã già, thì bồ công anh là tốt.
Nếu một cây bồ công anh xấu và thông minh, thì bồ công anh có màu xanh.
Nếu bồ công anh nhanh, thì bồ công anh lớn.
Điều:
Bồ công anh nhanh và buồn.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh to.
"Nếu một cây bồ công anh nhỏ, thì bồ công anh hạnh phúc.
Nếu một cây bồ công anh tròn, thì bồ công anh có màu xanh lá cây.
Nếu một cây bồ công anh già và chậm, thì bồ công anh yếu.
Nếu một cây bồ công anh lớn hay trẻ, thì bồ công anh rất khỏe.
Nếu một cây bồ công anh thông minh, thì bồ công anh là buồn.
Điều:
Bồ công anh là tốt và trẻ.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh rất mạnh.
