source,target
Quy tắc: = Y * | * = Y | * Y = | = Y Y Y * | Kết quả: = sư tử sư tử *,= Y Y Y *
Quy tắc: - - = Z | = - Z - | = Z - Z - Z | Z = - - | Kết quả: = Ngựa vằn dâu đen - Ngựa vằn dâu đen - Ngựa vằn dâu đen,= Z - Z - Z
Quy tắc: X + + Y | + Y X + | Y + + X | Y + + X | Kết quả: ngựa cánh cụt + + táo ngựa,Y + + X
Quy tắc: = Y = | = Y = | = = Y | Y = Y = | Kết quả: ngựa vằn việt quất = ngựa vằn việt quất =,Y = Y =
Quy tắc: + Y = Z * | Y * = Z + | = + Z Y * | Y + * Z = | Kết quả: + nho = đại bàng *,+ Y = Z *
Quy tắc: Z - * | Z * - | Z - * | * - Z Z | Kết quả: * - blackberry blackberry,* - Z Z
Quy tắc: = X = Z Y | = X Y = Z | X = Y = Z | = Z X = Y | Kết quả: = đại bàng chuối = đại bàng ngựa vằn,= X Y = Z
Quy tắc: + + Y Z X | X + + Y Z | Y X Z + + | Y + X Z + | Kết quả: cò cò kiwi nho + +,Y X Z + +
Quy tắc: - + Y X | X + Y - | Y X + - X | Y + - X | Kết quả: ngựa vằn chim cánh cụt dưa hấu + - ngựa vằn chim cánh cụt,Y X + - X
Quy tắc: + X = | + X = | X X + = | + = X | Kết quả: trâu trâu ngựa vằn + =,X X + =
Quy tắc: X - Y - + | - - Y X + | - X Y + - | X + - Y - | Kết quả: việt quất - việt quất chim cánh cụt - +,X - Y - +
Quy tắc: + Z X + * | X + * Z + | X Z + * + | Z + * X + | Kết quả: táo nho ngựa vằn +**+,X Z + * +
Quy tắc: Z X - Y - | Y - - X Z | - X - Z Y | - Y - X Z | Kết quả: - sư tử dâu tây - đào blackberry chuột táo,- Y - X Z
Quy tắc: Z = X - | = X Z - | - Z X = | X Z = - | Kết quả: - dưa hấu nho =,- Z X =
Quy tắc: Y X * = | * Y = X | = * Y X | X Y X = * | Kết quả: việt quất đào việt quất = *,X Y X = *
Quy tắc: = Y * | Y * = Y Y | = * Y | * = Y | Kết quả: đại bàng * = đại bàng đại bàng,Y * = Y Y
Quy tắc: = Z * Y | = * Z Y | Y = - = | * Y Z Y = | Kết quả: * đào đại bàng đào =,* Y Z Y =
Quy tắc: Z * Y * * | * Y * Z * | * Z Y Z * * | Y * * Z * | Kết quả: * rắn hổ mang đào * *,* Z Y Z * *
Quy tắc: X = Y + | = Y X + | Y X = + | + = X Y | Kết quả: + = lê chuột,+ = X Y
Quy tắc: + Z * Y - | Z Y - + * | * + Y Z - | + - Z * Y | Kết quả: * + Kiwi cá mập voi việt quất -,* + Y Z -
Quy tắc: X * - Z | * - X Z | X * - Z | X Z * - | Kết quả: blackberry * - cá voi,X * - Z
Quy tắc: Y = X - | Y X - = | - = X Y | = Y X - | Kết quả: = con cò kiwi hải cẩu trâu -,= Y X -
Quy tắc: X = * * | X X X * * = | * X = * | X * = * | Kết quả: đại bàng đại bàng * * =,X X X * * =
Quy tắc: + X + Y X | + X + Y | Y + X + | + + Y X | Kết quả: + Chim cánh cụt ngựa vằn + Chim cánh cụt ngựa vằn,+ X + Y X
"Quy tắc: Z - = * Y | Z Z * Y = - | Y - = * Z | Z * Y = - | Kết quả: chuối, táo, chuối, táo * con dấu = -",Z Z * Y = -
Quy tắc: * Z = Y = | = * = Y Z | * Z = Y = | Y * = Z Y = | Kết quả: đào dưa hấu * = đào cò đào dưa hấu =,Y * = Z Y =
Quy tắc: + * - Y | - Y * + Y | - * Y + | + - * Y | Kết quả: - sư tử * + sư tử,- Y * + Y
Quy tắc: * = - X Y | X - * = Y | - X = * X Y | * X - Y = | Kết quả: - dưa hấu = * trâu dưa hấu,- X = * X Y
Quy tắc: X * = - Z | * X = - Z | - * Z X = | Z - = X * X | Kết quả: cò dưa hấu - = nho chuối * nho chuối,Z - = X * X
Quy tắc: - - X | - - X | - X - | X X - - X | Kết quả: táo ngựa táo táo - - táo ngựa,X X - - X
Quy tắc: + Y - + X | X Y - X + + | Y + + - X | - + Y X + | Kết quả: sư tử dưa hấu đào - sư tử + +,X Y - X + +
Quy tắc: Z * Y - | Y * Z - | Z Y - * | * Y * = | Kết quả: ngựa dâu đen đào - *,Z Y - *
Quy tắc: - Y - + X | + X - - Y | Y X - + - | X + - Y - | Kết quả: kiwi strawberry stork eagle - + -,Y X - + -
Quy tắc: X Y Y = + * | X Y * = + | X * = + Y | = * Y + X | Kết quả: cá voi cá voi trâu = + *,X Y Y = + *
Quy tắc: Z * * Y | Z Z * Y * | * Z Y * | * * Z Y | Kết quả: cò cò * hải cẩu kiwi *,Z Z * Y *
Quy tắc: X * X * Y + | * Y * + X | X * Y + * | * * Y + X | Kết quả: đào * đào * cá voi hải cẩu +,X * X * Y +
Quy tắc: = + + X | X = X + X + | + = + X | + + X = | Kết quả: táo = táo + táo +,X = X + X +
Quy tắc: = Z - X | = X - Z | Z - X = | - X = Z | Kết quả: = nho đại bàng - lê,= Z - X
Quy tắc: = X Z - Y | Z Y X = - | X Z = Y - | - = X Y Z | Kết quả: = rắn hổ mang táo nho dưa hấu - việt quất,= X Z - Y
Quy tắc: = X Z * - | Z * = X - | = X - * Z | X = - * Z X | Kết quả: nho = - * nho hổ mang,X = - * Z X
Quy tắc: = Z = + | = Z Z Z = + | = Z + = | + = Z = | Kết quả: = kiwi kiwi = +,= Z Z Z = +
Quy tắc: X - X = + Z | X = - Z + | = X Z + - | = - + X Z | Kết quả: cá mập việt quất - cá mập việt quất = + lê hải cẩu,X - X = + Z
Quy tắc: Z = X + Y | Y x Z + = | Z X = Y + | Z Y = X + | Kết quả: con dấu dâu đen cò = cá voi +,Z Y = X +
Quy tắc: Y = Z Z = | = Y Z = | = Z = Y | = = Y Z | Kết quả: cò = đào đào =,Y = Z Z =
Quy tắc: X X = = X | X = = | = = X | X = = | Kết quả: chuối cá voi chuối = = chuối cá voi,X X = = X
Quy tắc: Z * Y - | Y Z * - | Z Y * - | * Z Z Y - | Kết quả: * Trâu chim cánh cụt -,* Z Z Y -
Quy tắc: X * - Y - | * - - X Y | Y X - Y * - | X * Y - - | Kết quả: táo hổ mang việt quất - rắn hổ mang việt quất * -,Y X - Y * -
Quy tắc: - + X * | X * X X - + | - * + X | - X + * | Kết quả: việt quất * việt quất việt quất - +,X * X X - +
Quy tắc: - Z * X | X - Z * | - * X Z | * - Z X | Kết quả: * - Ngựa vằn kiwi blackberry,* - Z X
Quy tắc: X Y = = | Y = X = | = X Y = | X = Y = | Kết quả: = lê chuối =,= X Y =
Quy tắc: - = Y | - Y = | Y = Y - Y | = Y - | Kết quả: sư tử = sư tử - sư tử,Y = Y - Y
Quy tắc: - + X Z * | Z + - * X | - X + Z * | * Z - + X | Kết quả: * ngựa vằn - + lê,* Z - + X
Quy tắc: - X = * X | * - X = | X - = * | X = - * | Kết quả: - chim cánh cụt blackberry = * chim cánh cụt blackberry,- X = * X
Quy tắc: - Z * - X | - Z X - * | * - - X Z | X - Z Z - * | Kết quả: sư tử - ngựa dưa hấu ngựa - *,X - Z Z - *
Quy tắc: * Z Y * | * Y Z * | * Z Y * | Z Y * * | Kết quả: * chim cánh cụt đại bàng *,* Z Y *
Quy tắc: * Y X - | * - Y Y X | X - Y * | * X - Y | Kết quả: * - cá mập táo cá mập táo lê trâu,* - Y Y X
Quy tắc: Z X * * | Z X * * | * * X Z | X * Z * | Kết quả: ngựa vằn sư tử * *,Z X * *
Quy tắc: * Y X - X | X * - Y | * - X Y | * Y - X | Kết quả: * táo blackberry nho việt quất - nho việt quất,* Y X - X
Quy tắc: Y = - | Y - = | - = Y | Y Y = - | Kết quả: rắn hổ mang ngựa rắn hổ mang = -,Y Y = -
Quy tắc: Z Y - * - | * Y - - Z | * - - Y Y Z | * - - Z Y | Kết quả: * - - ngựa vằn lê ngựa vằn lê trâu dưa hấu,* - - Y Y Z
Quy tắc: * Y X Z - | - Z Y X * | Z Y - X * | Z * X Y - | Kết quả: đào kiwi * cò cò đại bàng blackberry -,Z * X Y -
Quy tắc: Y Z + = | Y = Z + | Z = Y Y + | = Y Z + | Kết quả: việt quất = đào đào +,Z = Y Y +
Quy tắc: + Y = - Z | = - + Z Y | Z + Y = - | - Z + Y = | Kết quả: - cò đào + rắn hổ mang =,- Z + Y =
Quy tắc: = * Y Z | = * Z Y | Z Y = * | * Z = Y | Kết quả: = * chuối dưa hấu lê,= * Z Y
Quy tắc: + Z Z * Z | Z + * | + * Z | * Z + | Kết quả: + Cá mập táo * Cá mập táo,+ Z Z * Z
Quy tắc: X * - | * - X | * - X | - X X * | Kết quả: - chuột lê chuột lê *,- X X *
Quy tắc: Y + = X | X + Y = | = X Y + | = Y X X + | Kết quả: = ngựa dưa hấu kiwi +,= Y X X +
Quy tắc: X Y Z + - | - Z + X Y | X + Y Z - | Y X Z - + | Kết quả: sư tử + việt quất nho -,X + Y Z -
Quy tắc: Y * X + - Z | + Z - Y X * | * Z X + - Y | - * Z X + Y | Kết quả: * Kiwi rắn hổ mang táo + - cá mập,* Z X + - Y
Quy tắc: = + Z Y | Y = + Z | = + Z Y | Y Z = + | Kết quả: = + ngựa vằn chuột dưa hấu chim cánh cụt,= + Z Y
Quy tắc: + * Y Z Y | * Y + Z | * Z Y + | Z + Y * | Kết quả: + * Rắn hổ mang trâu trâu Trâu,+ * Y Z Y
Quy tắc: * * Y * X | X Y * * * | Y * * X * Y | * * X * Y | Kết quả: kiwi * * chuột táo * kiwi,Y * * X * Y
Quy tắc: * X * Y | * Y X * | X * Y X * | * Y * X | Kết quả: đào * đào cò *,X * Y X *
Quy tắc: X - + Y | + Y - X | X + Y Y - | Y + - X | Kết quả: hải cẩu + cò dưa hấu dưa hấu -,X + Y Y -
Quy tắc: + Y Z - | - + Z Y | - Z Y + | + Z Y - | Kết quả: - + Lê kiwi cá voi trâu,- + Z Y
Quy tắc: * Z X = - | Z * = X - | = X * Z - | Z = * - X | Kết quả: táo sư tử = * - chuột đại bàng,Z = * - X
Quy tắc: - Y = | - = Y | Y = - | - Y Y = | Kết quả: - đại bàng đại bàng =,- Y Y =
Quy tắc: Z - - Y | Y Z - - | Z - - Y | Y Z - - | Kết quả: Ngựa vằn chuối - - rắn hổ mang,Z - - Y
Quy tắc: Y + X = - | X = + Y - | - X + X = Y | - = X + Y | Kết quả: - sư tử chuối + sư tử chuối = cò chim cánh cụt,- X + X = Y
Quy tắc: Y - = X | X - Y = | - Y X = | = - Y X | Kết quả: lê - lê đại bàng =,X - Y =
Quy tắc: Z * Z - X | Z * - X | * Z X - | X Z * - | Kết quả: dâu trâu * dâu trâu - việt quất táo,Z * Z - X
Quy tắc: Z = Y * Z | = Y Z * | Z * = Y | Y = * Z | Kết quả: nho dưa hấu = táo táo * nho dưa hấu,Z = Y * Z
Quy tắc: - Z - Y | Y - Z - Z | - Y - Z | Y - Z - | Kết quả: nho - nho - nho,Y - Z - Z
Quy tắc: Y + * | Y * + | + * Y | + Y * Y | Kết quả: + táo blackberry * táo blackberry,+ Y * Y
Quy tắc: Y - + X Z | Z + X - Y | Y X - + Z | + X Y Z - | Kết quả: + Sư tử dâu tây lê chuột -,+ X Y Z -
Quy tắc: Y X + + X * | X + * + Y | Y X + * + | Y + * + X | Kết quả: dâu lê hải cẩu nho + + hải cẩu nho *,Y X + + X *
Quy tắc: * Y = X = | Y = = X * | = * X = Y | = = * Y X | Kết quả: = = * kiwi lê việt quất,= = * Y X
Quy tắc: = Y = * Z | = Y Z * = Z | = Z = * Y | Z Y = * = | Kết quả: = trâu chim cánh cụt việt quất đào * = trâu cánh cụt,= Y Z * = Z
Quy tắc: Y = - | Y = - | - Y = | Y Y - = | Kết quả: lê lê - =,Y Y - =
Quy tắc: = Z * Y * | * Y = * Z | * Y = Z * | Z = * * Y | Kết quả: * chuột việt quất = * lê,* Y = * Z
Quy tắc: X - Z - = | - X - Z = | - - = Z X | Z = - - X | Kết quả: - dâu tây - con dấu =,- X - Z =
Quy tắc: = Z * X | Z * X = | Z Z X * = | X * Z = | Kết quả: chuột ngựa vằn * =,Z Z X * =
Quy tắc: = X + Z | + Z X = | + Z X = | Z + X = | Kết quả: đại bàng + cá mập blackberry =,Z + X =
Quy tắc: X Y = * | * = X Y | = X * Y | * X = Y Y | Kết quả: * chuối ngựa = ngựa ngựa,* X = Y Y
Quy tắc: Y = Z Z + | Y = Z + | + Z = Y | = Y Z + | Kết quả: dưa hấu = chuột chuột +,Y = Z Z +
Quy tắc: * X + Z | Z + X X * | * + Z X | * Z X + | Kết quả: sư tử đại bàng + cò lê cò lê *,Z + X X *
Quy tắc: Z + X + | + Z + X | X + Z + | X + + Z | Kết quả: cá voi cá mập + + đào,X + + Z
Quy tắc: X * + Z | X Z X * + | X * + Z | + X Z * | Kết quả: trâu lê nho trâu * +,X Z X * +
Quy tắc: + * = X Y | Y X * = X + | Y = * + X | + * Y = X | Kết quả: táo cò ngựa blackberry * = táo cò +,Y X * = X +
Quy tắc: - X * - Z | X * - Z - | * Z - - X | X * - Z - | Kết quả: - sư tử đào * - chim cánh cụt cò,- X * - Z
Quy tắc: Y = * Y * X | * X Y * = | * Y = * X | * = * X Y | Kết quả: sư tử = * sư tử * chim cánh cụt chuối,Y = * Y * X
Quy tắc: - X - Y | Y - X - Y | - Y X - | - Y - X | Kết quả: dưa hấu - ngựa đại bàng - dưa hấu,Y - X - Y
Quy tắc: * * - Z | Z * - * Z | * - * Z | Z * - * | Kết quả: dâu tây * - * dâu tây,Z * - * Z
Quy tắc: = X Y - Z | X - Y = Z | - X Y = Z | X = Z Y - | Kết quả: = sư tử nho - táo dưa hấu,= X Y - Z
Quy tắc: Y * + - X | + X - Y * | + * - X Y | * X - + Y | Kết quả: + * - cá mập táo chuối ngựa,+ * - X Y
Quy tắc: X + = - Z | X = + Z - | = Z X - + X | X = + Z - | Kết quả: = ngựa vằn đại bàng - + ngựa,= Z X - + X
Quy tắc: X * * Y - | * Y - * X | X - * * Y | Y - * X * | Kết quả: * Ngựa vằn cá mập - * Hải cẩu sư tử,* Y - * X
Quy tắc: + * Y Z * | Y Z * + * | Z * Y + * | + * * Z Y | Kết quả: dâu tây * cá mập cá voi + *,Z * Y + *
Quy tắc: - + X - | + X - - | - + X - | X X - X - + | Kết quả: dưa hấu lê dưa hấu - dưa hấu lê - +,X X - X - +
Quy tắc: + Y X * | * X Y + X | X * + Y | Y X * + | Kết quả: * lê cá mập dâu + dâu tây,* X Y + X
Quy tắc: = X - + Y | + = - X Y | Y = + X - | + - Y = X | Kết quả: = lê - + ngựa vằn,= X - + Y
Quy tắc: = Z + Y | = + Z Y | Z + Y = | Y = Z + | Kết quả: ngựa vằn + sư tử cá mập =,Z + Y =
Quy tắc: Y Z X = = | = X Y = Z | = Z Y X = | X = = Y Z | Kết quả: nho chim cánh cụt dâu đenberry chuối việt quất = =,Y Z X = =
"Quy tắc: Y Z X - + | - X Z Y + | X Y Z - + | Y + X Z - | Kết quả: dưa hấu, lê, lê, kiwi, việt quất - +",X Y Z - +
Quy tắc: X * Z * = Y | Z * = X * Y | X Y * = Z * | Z Y = * * X | Kết quả: dâu tây * = trâu * cá voi,Z * = X * Y
Quy tắc: Y Y Y = + | Y = + | = + Y | Y = + | Kết quả: ngựa vằn ngựa vằn ngựa vằn ngựa = +,Y Y Y = +
Quy tắc: + * Z - | + * Z - | Z Z - * Z + | Z + * - | Kết quả: chuột táo chuột táo - * chuột táo +,Z Z - * Z +
Quy tắc: - + Y Z | + Y Y - Z | - Z + Y | Y Z - + | Kết quả: + Kiwi Blackberry Kiwi Blackberry - Blueberry Blueberry,+ Y Y - Z
Quy tắc: = Y Z X * | = X Z Y * | = X Z Y * | Y Z X = * | Kết quả: = quả việt quất dưa hấu chuột lê đào *,= X Z Y *
Quy tắc: = + Y + | + + Y Y Y = | + = Y + | + + Y = | Kết quả: + + việt quất blackberry việt quất blackberry việt quất blackberry blackberry =,+ + Y Y =
Quy tắc: + Z - | Z - + | Z + - | + - Z Z | Kết quả: + - Đại bàng cò đại bàng,+ - Z Z
Quy tắc: Z * * Y = | Z * = * Y Z | * * = Z Y | Z * = * Y | Kết quả: chim cánh cụt * = * chim cánh cụt lê,Z * = * Y Z
Quy tắc: * Y + = | Y Y * + = Y | Y * = + | Y = * + | Kết quả: con dấu * + = con dấu,Y Y * + = Y
Quy tắc: * Z * * | * * * Z Z | * * Z * | Z * * * | Kết quả: * * * cò quất cò việt quất việt quất,* * * Z Z
Quy tắc: * Y Z = * | Z * * = Y | Z * * = Z Y | Z Y * = * | Kết quả: quất cá mập * * = trâu việt quất cá mập,Z * * = Z Y
Quy tắc: X + * Y | * X + Y | * + X Y | * X + Y Y | Kết quả: * Chim cánh cụt kiwi + Sư tử chim cánh cụt sư tử,* X + Y Y
Quy tắc: * Z Y X * | Z * Y X * | * Z Y X * | Z * X * Y | Kết quả: * Chim cánh cụt cò nho cobra táo *,* Z Y X *
Quy tắc: = Y + Y * | Y * = + | = Y * + | Y + * = | Kết quả: = trâu + trâu *,= Y + Y *
Quy tắc: - * - Z Z | * Z - - | * Z - - | * - - Z | Kết quả: - * - Cá voi chuối,- * - Z Z
Quy tắc: Y Z - * + | Z * - Y + | Z + * - Y | * - + Z Y | Kết quả: cá voi táo +* - việt quất,Z + * - Y
Quy tắc: Z = * Y = | Y Z Z = = * | Z = * = Y | = Y * Z = | Kết quả: lê trâu hải cẩu nho = = *,Y Z Z = = *
Quy tắc: - Y * * | Y * Y - * | * - * Y | * - * Y | Kết quả: việt quất * việt quất - *,Y * Y - *
Quy tắc: = Y Z - - | = Z Y Z - - | Z Y = - - | - = - Y Z | Kết quả: = chuột dâu tây trâu chuột dâu tây - -,= Z Y Z - -
Quy tắc: + Y * * Z | * Z + * Y | * Y Z + * | * + Y Z * | Kết quả: * dâu tây ngựa nho + *,* Y Z + *
Quy tắc: = Y X + Z | + X Y = Z | Z = + Y X | + = X Z Y | Kết quả: + đại bàng dâu đen = ngựa,+ X Y = Z
Quy tắc: Y + + X * | * Y X + + | + * Y + X | * Y + + X | Kết quả: + * dâu dưa hấu + lê ngựa vằn,+ * Y + X
Quy tắc: - * * Y X X | - * X Y * | - X Y * * | * - Y X * | Kết quả: - * * ngựa vằn trâu ngựa,- * * Y X X
Quy tắc: X + - | X - + | + X - | X + - X | Kết quả: cò + - cò,X + - X
Quy tắc: = - Z X | X Z = - | X Z - = | = X Z - Z | Kết quả: = eagle blackberry apple - blackberry apple,= X Z - Z
"Quy tắc: Y Z X * - | - X Y Z * | - * Y Z X | Y * X Z - | Kết quả: - Con cò, kiwi, chuối, dưa hấu, dưa hấu *",- X Y Z *
Quy tắc: + x x y = | + = Y X | Y X = + | + X = Y | Kết quả: + Đại bàng dâu tây =,+ X X Y =
Quy tắc: - Z Y = | = Y - Z | Y = - Z | = Y Z - | Kết quả: - ngựa vằn dưa hấu việt quất =,- Z Y =
Quy tắc: = Z = Y | = Z Y = | Y Z = = | Z = Y = | Kết quả: sư tử = nho =,Z = Y =
Quy tắc: - X - Y Z | Z Y X - - | Y - X Z - | Z X Y - - | Kết quả: - Đại bàng rắn hổ mang - sư tử dâu đen nho,- X - Y Z
Quy tắc: - - X + Z | - + - Z X | - + - Z X | Z - X + - | Kết quả: dâu tây - rắn hổ mang + -,Z - X + -
Quy tắc: X * Z + Z | + X * Z | X Z * + | * Z X + | Kết quả: cá voi * táo + táo,X * Z + Z
Quy tắc: + - Z Y | - Z + Y | + Z - Y | Y + Z - | Kết quả: dưa hấu + chuột -,Y + Z -
Quy tắc: Y = - X Z + | - Y = Z + X | X Z + Y = - | - Z = + Y X | Kết quả: - hải cẩu dâu tây = ngựa + chuột,- Y = Z + X
Quy tắc: Z = X + = | = + = Z X | = = X Z + | = X = Z + | Kết quả: = trâu = cá mập táo +,= X = Z +
Quy tắc: Z = Z - X | Z = X - | - = X Z | X Z = - | Kết quả: sư tử hải cẩu = hải cẩu sư tử - kiwi đào,Z = Z - X
Quy tắc: X = * * | = X * * | * X * X = | = * X * | Kết quả: * lê rắn hổ mang * lê rắn hổ mang =,* X * X =
Quy tắc: - - + X Z | - + Z - X | - X + - Z | Z - - X + | Kết quả: - + cá mập - chuột,- + Z - X
Quy tắc: + X + Y | Y + X + | X X Y + + | + Y X + | Kết quả: ngựa vằn chuối zebra chuối hải cẩu kiwi + +,X X Y + +
Quy tắc: Z Z Z + - * | * Z - + | * Z - + | Z - * + | Kết quả: ngựa vằn táo ngựa vằn táo ngựa vằn táo + - *,Z Z Z + - *
Quy tắc: X Z + - + | + Z - + X | + Z - + X | Z + X - + Z | Kết quả: chuối việt quất + rắn hổ mang đào - + chuối việt quất,Z + X - + Z
Quy tắc: Y - Z * | Z - * Y | Y Z * - | * Y Z - | Kết quả: lê - ngựa vằn chuối *,Y - Z *
Quy tắc: - X = - X Y | X = - Y - | - Y - = X | - - X Y = | Kết quả: - đào = - ngựa đào,- X = - X Y
Quy tắc: * Y Z - + | Z * + - Y | - Z Y * + | Y * + - Z | Kết quả: đào * + - việt quất,Y * + - Z
Quy tắc: = Z Y + X - | = - X Z + Y | - + = X Z Y | = Y + Z X - | Kết quả: = hải cẩu ngựa vằn dưa hấu + dâu tây -,= Z Y + X -
Quy tắc: + * = Z x Y | = * Y X + Z | Z Y * X = + | + Y * = Z X | Kết quả: + đại bàng nho * = cá mập dâu đen,+ Y * = Z X
Quy tắc: Z Y * = | * Z Y Y = | Z = * Y | Z * Y = | Kết quả: * chim cánh cụt táo chim cánh cụt táo =,* Z Y Y =
Quy tắc: X * Y = | = X Y * | = * Y X | = Y X * | Kết quả: cò * đại bàng ngựa =,X * Y =
Quy tắc: X Z * - Y | X Z * - Y | Z Y - * X | X * - Y Z | Kết quả: trâu kiwi dâu nho * - chuột sư tử,X Z * - Y
Quy tắc: Z + - X + | Z + X + - | X - + + Z | + - Z X + | Kết quả: + - đào cá mập +,+ - Z X +
Quy tắc: Y + X + = | + Y + X = | X = + + Y Y | + Y X + = | Kết quả: việt quất dâu tây = + + sư tử chim cánh cụt sư tử,X = + + Y Y
Quy tắc: X Z = + | X + = Z | Z = X + | Z + = X | Kết quả: ngựa vằn = nho +,Z = X +
Quy tắc: Y - + + | + + - Y | Y + Y Y + - | - + Y + | Kết quả: kiwi cò + cò kiwi kiwi + -,Y + Y Y + -
Quy tắc: X + * = | X = + * X | = * + X | + = * X | Kết quả: chuối dâu = +* dâu chuối,X = + * X
Quy tắc: Z X + + | X + + Z | + Z + X | + Z X + | Kết quả: + trâu + dâu đen,+ Z + X
Quy tắc: Z X + + | + X Z + | X Z + + | + X + Z | Kết quả: cò chim cánh cụt + +,Z X + +
Quy tắc: = Y X + + Z | X = + Z Y + | Z Y X = + + | Y + X + Z = | Kết quả: rắn hổ mang + sư tử + sư tử voi =,Y + X + Z =
Quy tắc: + + Z Y | + Y Y Z + | Y + + Z | Z + Y + | Kết quả: + lê cá voi +,+ Y Y Z +
Quy tắc: + Y = = Z X | Z = Y + X = | = = X Z + Y | = Y = + X Z | Kết quả: + rắn hổ mang = = hải cẩu rắn hổ mang,+ Y = = Z X
Quy tắc: + - X Z | X Z - + | Z - X + | X Z + - | Kết quả: + - dâu đen dưa hấu đại bàng,+ - X Z
Quy tắc: - X = X | = - X | X - = | = X - | Kết quả: - cá voi = cá voi,- X = X
Quy tắc: + = X | X + = | X + X = | = + X | Kết quả: sư tử + sư tử =,X + X =
Quy tắc: - Z + + X | Z Z + + X - | X + - Z + | + X - + Z | Kết quả: ngựa vằn đào đào + + trâu -,Z Z + + X -
Quy tắc: - = Y | Y = - | = - Y | Y Y - = | Kết quả: lê lê - =,Y Y - =
Quy tắc: + Y Z * | + * Z Y | * Y Z + | + * Y Z Y | Kết quả: + * quất cá voi quất cá voi quất,+ * Y Z Y
Quy tắc: * Y - X | - Y X * | Y X - * | * - Y X X | Kết quả: * - hải cẩu cá mập hải cẩu ngựa hải cẩu ngựa,* - Y X X
Quy tắc: Y = - X | - = X Y | X = Y - | - X Y = | Kết quả: - = con dấu dâu tây,- = X Y
Quy tắc: + X - Y | X Y + - | X + - Y | - X Y + | Kết quả: + Cò hổ mang - rắn hổ mang blackberry,+ X - Y
Quy tắc: + X + Z | + + X Z | X + Z X + | Z + + X | Kết quả: táo + blackberry apple +,X + Z X +
Quy tắc: Z * = | = * Z | = Z * Z | = * Z | Kết quả: = lê việt quất * lê việt quất,= Z * Z
Quy tắc: - Z X - + | Z - + X Z - | + X - - Z | + - Z X - | Kết quả: blackberry - + dâu đen cá voi rắn hổ mang -,Z - + X Z -
Quy tắc: - * Z * X | * X Z - * | - * * Z X | - * * X Z | Kết quả: - * * chuột cò,- * * Z X
Quy tắc: * = X Y | * X Y = | = Y X * | Y * = X | Kết quả: * Cá voi hải cẩu chim cánh cụt =,* X Y =
Quy tắc: + X * Y | Y + X * | Y * X Y + | * + Y X | Kết quả: dâu táo * dâu tây trâu +,Y * X Y +
Quy tắc: Z = Y * X + | Z = + X * Y | X * + = Y Z | = + Y * X Z | Kết quả: = + cò dâu đen * việt quất ngựa vằn rắn hổ mang,= + Y * X Z
Quy tắc: X - * Y | X * Y - | - * X Y | X * - Y | Kết quả: sư tử * - việt quất,X * - Y
Quy tắc: = - Z + X | X + - = Z | - + Z X = | Z + X = - | Kết quả: ngựa kiwi + - = ngựa vằn,X + - = Z
Quy tắc: * + X X | X + * | X * + | * X + | Kết quả: * + táo táo táo,* + X X
Quy tắc: = Y + Y + | + = Y + | Y + = + | + + Y = | Kết quả: = dâu sư tử + dâu sư tử +,= Y + Y +
Quy tắc: Y Z = + | Y + Z = | Y Z = + | + Y Y = Z | Kết quả: + chuột đào đào = ngựa,+ Y Y = Z
Quy tắc: * - Z | Z Z * - | Z - * | Z * - | Kết quả: chuột lê chuột lê * -,Z Z * -
Quy tắc: * + Z X - | X * - Z + Z | + - X Z * | X Z * - + | Kết quả: việt quất * - cá voi + cá voi,X * - Z + Z
Quy tắc: = Y * | Y * = | Y Y = * | = Y * | Kết quả: dưa hấu = *,Y Y = *
Quy tắc: - = X Z = | Z Z = = X - | = X = - Z | - X = = Z | Kết quả: con dấu con dấu = = chim cánh cụt -,Z Z = = X -
Quy tắc: + * X + Y Y | + * Y + X | + * X + Y | + X Y + * | Kết quả: + * đại bàng + trâu trâu,+ * X + Y Y
Quy tắc: Z - - Y | - - Z Y | Y Y Z - - | Y - Z - | Kết quả: sư tử đại bàng đại bàng sư tử trâu - -,Y Y Z - -
Quy tắc: X Y - * | * Y - X | * Y X - | Y X - * | Kết quả: * nho - sư tử,* Y - X
Quy tắc: * * X Y | * Y * X | * Y * X | Y * X * | Kết quả: * Trâu nho * chuối,* Y * X
Quy tắc: Z * X * | * * Z X | X * * Z | X Z * * X | Kết quả: blackberry seal nho * * blackberry seal,X Z * * X
Quy tắc: * Y + * Z | + * Z Y * | Z * + * Y | Z Y * * + | Kết quả: + * nho blackberry *,+ * Z Y *
Quy tắc: * X * Z | * X * Z | X Z * * | X * * Z | Kết quả: đào * * rắn hổ mang ngựa,X * * Z
Quy tắc: + Y = | = + Y | Y Y = + Y | Y = + | Kết quả: ngựa nho = + ngựa nho,Y Y = + Y
Quy tắc: Y + Z = Z - | Y + = - Z | Y - Z = + | + Y = - Z | Kết quả: hải cẩu chim cánh cụt + cá mập = cá mập -,Y + Z = Z -
Quy tắc: Z + = Y | = Z + Z Y | = Y + Z | Z + = Y | Kết quả: = rắn hổ mang sư tử + cá mập rắn hổ mang sư tử,= Z + Z Y
Quy tắc: * + Y * | * * Y + | Y Y + * * | * Y + * | Kết quả: ngựa ngựa + * *,Y Y + * *
Quy tắc: + Z X = | + Z X = Z | + = X Z | = + X Z | Kết quả: + hải cẩu sư tử = sư tử,+ Z X = Z
